scanner,ctype,combo,be,n,nc,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v512_wr,v512_er,v58_wr,v58_er
ACCUMULATION_VCP,PAIR,G7_G14_BULL_ASYM,1.2,3311,3311,40.8,0.0408,1.076,242.97,0.0,859,0.1096,1.245,-3.46,-0.0772,-0.0042,0.0858,-0.0462,-0.1332,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G7_G14_BULL_ASYM,1.5,3311,3311,40.8,0.0242,1.044,242.97,0.0,859,0.0958,1.207,-3.46,-0.0938,-0.0211,0.0694,-0.0633,-0.1507,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G8_G14_NBEAR_ASYM,0.0,4429,4429,38.99,-0.0647,0.896,460.93,0.0,1100,0.088,1.17,-5.27,-0.1827,-0.1044,-0.0249,-0.1537,-0.2427,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G8_G14_NBEAR_ASYM,0.5,4429,4429,38.99,0.0542,1.108,303.7,0.0,1100,0.2104,1.534,-5.27,-0.0638,0.0162,0.0923,-0.0317,-0.1177,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G8_G14_NBEAR_ASYM,0.8,4429,4429,38.99,0.0387,1.075,303.7,0.0,1100,0.1959,1.48,-5.27,-0.0793,0.0004,0.077,-0.0477,-0.134,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G8_G14_NBEAR_ASYM,1.0,4429,4429,38.99,0.0267,1.05,318.76,0.0,1100,0.1795,1.422,-5.27,-0.0913,-0.0118,0.0652,-0.06,-0.1467,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G8_G14_NBEAR_ASYM,1.2,4429,4429,38.99,0.0147,1.027,358.33,0.0,1100,0.1542,1.342,-5.27,-0.1033,-0.024,0.0534,-0.0723,-0.1594,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G8_G14_NBEAR_ASYM,1.5,4429,4429,38.99,-0.0005,0.999,368.93,0.0,1100,0.1347,1.287,-5.27,-0.1185,-0.0394,0.0383,-0.088,-0.1754,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G12_G7_EARLY_BULL,0.0,1398,1398,15.45,-0.6621,0.353,929.11,0.0,356,-0.8818,0.197,-28.81,-0.7801,-0.7295,-0.5947,-0.763,-0.8638,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G12_G7_EARLY_BULL,0.5,1398,1398,15.45,-0.4566,0.442,746.38,0.0,356,-0.6258,0.257,-28.81,-0.5746,-0.523,-0.3902,-0.5517,-0.6467,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G12_G7_EARLY_BULL,0.8,1398,1398,15.45,-0.4832,0.428,768.51,0.0,356,-0.6615,0.247,-28.81,-0.6012,-0.5498,-0.4165,-0.579,-0.6748,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G12_G7_EARLY_BULL,1.0,1398,1398,15.45,-0.5014,0.419,793.95,0.0,356,-0.6704,0.244,-28.81,-0.6194,-0.5681,-0.4346,-0.5977,-0.694,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G12_G7_EARLY_BULL,1.2,1398,1398,15.45,-0.5188,0.411,815.15,0.0,356,-0.6823,0.241,-28.81,-0.6368,-0.5857,-0.4519,-0.6156,-0.7124,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G12_G7_EARLY_BULL,1.5,1398,1398,15.45,-0.5461,0.398,852.89,0.0,356,-0.7508,0.224,-28.81,-0.6641,-0.6131,-0.479,-0.6437,-0.7413,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G13_G7_CLV_BULL,0.0,3875,3875,40.95,-0.0976,0.778,509.55,0.0,1525,-0.0396,0.894,-3.31,-0.2156,-0.1277,-0.0674,-0.1801,-0.2626,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G13_G7_CLV_BULL,0.5,3875,3875,40.95,-0.0117,0.967,351.66,0.0,1525,0.0648,1.24,-3.31,-0.1297,-0.0403,0.0168,-0.0927,-0.1736,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G13_G7_CLV_BULL,0.8,3875,3875,40.95,-0.0209,0.942,362.32,0.0,1525,0.0555,1.198,-3.31,-0.1389,-0.0496,0.0079,-0.1019,-0.1829,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G13_G7_CLV_BULL,1.0,3875,3875,40.95,-0.0293,0.921,379.04,0.0,1525,0.0449,1.155,-3.31,-0.1473,-0.0582,-0.0004,-0.1105,-0.1917,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G13_G7_CLV_BULL,1.2,3875,3875,40.95,-0.0376,0.901,393.03,0.0,1525,0.029,1.095,-3.31,-0.1556,-0.0667,-0.0086,-0.119,-0.2004,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G13_G7_CLV_BULL,1.5,3875,3875,40.95,-0.0528,0.866,451.89,0.0,1525,0.0168,1.053,-3.31,-0.1708,-0.0822,-0.0234,-0.1346,-0.2163,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G1_G2_TIGHT_HRTGT,0.0,4457,4457,38.93,-0.0659,0.894,467.06,0.0,1110,0.0885,1.172,-5.33,-0.1839,-0.1055,-0.0263,-0.1549,-0.2439,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G1_G2_TIGHT_HRTGT,0.5,4457,4457,38.93,0.053,1.106,304.73,0.0,1110,0.212,1.543,-5.33,-0.065,0.0152,0.0909,-0.0329,-0.1189,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G1_G2_TIGHT_HRTGT,0.8,4457,4457,38.93,0.0374,1.072,304.73,0.0,1110,0.1958,1.482,-5.33,-0.0806,-0.0008,0.0755,-0.049,-0.1353,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G1_G2_TIGHT_HRTGT,1.0,4457,4457,38.93,0.0254,1.048,324.62,0.0,1110,0.1794,1.424,-5.33,-0.0926,-0.0129,0.0637,-0.0612,-0.1479,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G1_G2_TIGHT_HRTGT,1.2,4457,4457,38.93,0.0133,1.024,364.19,0.0,1110,0.1544,1.345,-5.33,-0.1047,-0.0252,0.0517,-0.0738,-0.1608,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G1_G2_TIGHT_HRTGT,1.5,4457,4457,38.93,-0.0016,0.997,374.79,0.0,1110,0.1351,1.289,-5.33,-0.1196,-0.0403,0.0371,-0.089,-0.1764,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G3_G5_PCTSTOP_FAST,0.0,2257,2257,25.52,-0.3016,0.666,695.39,0.0,446,-0.2076,0.762,-18.74,-0.4196,-0.3658,-0.2374,-0.3994,-0.4973,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G3_G5_PCTSTOP_FAST,0.5,2257,2257,25.52,-0.1203,0.833,559.33,0.0,446,0.0086,1.013,-18.74,-0.2383,-0.1822,-0.0584,-0.213,-0.3057,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G3_G5_PCTSTOP_FAST,0.8,2257,2257,25.52,-0.1438,0.807,572.49,0.0,446,-0.0365,0.948,-18.74,-0.2618,-0.206,-0.0815,-0.2372,-0.3305,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G3_G5_PCTSTOP_FAST,1.0,2257,2257,25.52,-0.1597,0.79,590.86,0.0,446,-0.046,0.935,-18.74,-0.2777,-0.2222,-0.0973,-0.2536,-0.3474,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G3_G5_PCTSTOP_FAST,1.2,2257,2257,25.52,-0.1757,0.774,590.86,0.0,446,-0.0674,0.908,-18.74,-0.2937,-0.2384,-0.113,-0.27,-0.3643,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G3_G5_PCTSTOP_FAST,1.5,2257,2257,25.52,-0.1992,0.751,590.86,0.0,446,-0.1126,0.855,-18.74,-0.3172,-0.2622,-0.1362,-0.2941,-0.3891,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G5_ASYM_FAST,0.0,2318,2318,22.65,-0.3994,0.574,953.61,0.0,459,-0.4157,0.559,-21.61,-0.5174,-0.4606,-0.3383,-0.4981,-0.5968,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G5_ASYM_FAST,0.5,2318,2318,22.65,-0.211,0.718,720.18,0.0,459,-0.1686,0.757,-21.61,-0.329,-0.2702,-0.1519,-0.3044,-0.3978,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G5_ASYM_FAST,0.8,2318,2318,22.65,-0.2357,0.695,750.41,0.0,459,-0.2287,0.697,-21.61,-0.3537,-0.2952,-0.1762,-0.3298,-0.4239,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G5_ASYM_FAST,1.0,2318,2318,22.65,-0.2522,0.681,781.34,0.0,459,-0.2356,0.691,-21.61,-0.3702,-0.3119,-0.1925,-0.3467,-0.4413,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G5_ASYM_FAST,1.2,2318,2318,22.65,-0.2687,0.667,787.11,0.0,459,-0.2679,0.663,-21.61,-0.3867,-0.3285,-0.2088,-0.3637,-0.4587,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G5_ASYM_FAST,1.5,2318,2318,22.65,-0.2929,0.647,840.84,0.0,459,-0.3234,0.619,-21.61,-0.4109,-0.353,-0.2327,-0.3886,-0.4843,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G12_ASYM_EARLY,0.0,1124,1124,20.37,-0.4826,0.5,551.5,0.0,238,-0.867,0.208,-23.89,-0.6006,-0.5669,-0.3982,-0.582,-0.6814,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G12_ASYM_EARLY,0.5,1124,1124,20.37,-0.2893,0.625,472.6,0.0,238,-0.6265,0.266,-23.89,-0.4073,-0.3712,-0.2073,-0.3832,-0.4771,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G12_ASYM_EARLY,0.8,1124,1124,20.37,-0.3138,0.606,488.61,0.0,238,-0.6621,0.255,-23.89,-0.4318,-0.3962,-0.2314,-0.4084,-0.503,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G12_ASYM_EARLY,1.0,1124,1124,20.37,-0.3308,0.593,507.69,0.0,238,-0.7378,0.235,-23.89,-0.4488,-0.4134,-0.2481,-0.4258,-0.5209,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G12_ASYM_EARLY,1.2,1124,1124,20.37,-0.3477,0.581,515.79,0.0,238,-0.7423,0.234,-23.89,-0.4657,-0.4306,-0.2649,-0.4433,-0.5389,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G14_G12_ASYM_EARLY,1.5,1124,1124,20.37,-0.3732,0.563,515.79,0.0,238,-0.7734,0.227,-23.89,-0.4912,-0.4564,-0.29,-0.4695,-0.5658,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G16_G7_FASTTIGHT_B,0.0,1855,1855,22.32,-0.4168,0.557,796.3,0.0,369,-0.5003,0.483,-21.94,-0.5348,-0.4843,-0.3493,-0.5156,-0.6144,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G16_G7_FASTTIGHT_B,0.5,1855,1855,22.32,-0.2277,0.697,619.8,0.0,369,-0.2935,0.614,-21.94,-0.3457,-0.2931,-0.1622,-0.3211,-0.4146,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G16_G7_FASTTIGHT_B,0.8,1855,1855,22.32,-0.2522,0.675,656.57,0.0,369,-0.328,0.588,-21.94,-0.3702,-0.318,-0.1865,-0.3464,-0.4405,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G16_G7_FASTTIGHT_B,1.0,1855,1855,22.32,-0.2688,0.661,669.29,0.0,369,-0.3624,0.563,-21.94,-0.3868,-0.3348,-0.2028,-0.3634,-0.458,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G16_G7_FASTTIGHT_B,1.2,1855,1855,22.32,-0.2854,0.647,681.63,0.0,369,-0.3711,0.558,-21.94,-0.4034,-0.3516,-0.2192,-0.3805,-0.4755,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G16_G7_FASTTIGHT_B,1.5,1855,1855,22.32,-0.3099,0.628,726.44,0.0,369,-0.3854,0.548,-21.94,-0.4279,-0.3764,-0.2435,-0.4057,-0.5015,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G20_G2_BULLFAST_TGT,0.0,3060,3060,20.52,-0.4754,0.506,1504.41,0.0,762,-0.4065,0.567,-23.74,-0.5934,-0.5267,-0.424,-0.5747,-0.674,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G20_G2_BULLFAST_TGT,0.5,3060,3060,20.52,-0.2817,0.634,1166.17,0.0,762,-0.1575,0.772,-23.74,-0.3997,-0.3316,-0.2318,-0.3756,-0.4694,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G20_G2_BULLFAST_TGT,0.8,3060,3060,20.52,-0.307,0.613,1214.77,0.0,762,-0.1908,0.736,-23.74,-0.425,-0.3571,-0.2569,-0.4016,-0.4962,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G20_G2_BULLFAST_TGT,1.0,3060,3060,20.52,-0.324,0.601,1233.25,0.0,762,-0.1992,0.728,-23.74,-0.442,-0.3743,-0.2737,-0.419,-0.5141,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G20_G2_BULLFAST_TGT,1.2,3060,3060,20.52,-0.3406,0.589,1241.97,0.0,762,-0.2228,0.705,-23.74,-0.4586,-0.391,-0.2902,-0.4361,-0.5317,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G20_G2_BULLFAST_TGT,1.5,3060,3060,20.52,-0.3659,0.571,1284.37,0.0,762,-0.2632,0.669,-23.74,-0.4839,-0.4165,-0.3152,-0.4621,-0.5584,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G22_G2_TRIPLE_TGT,0.0,1742,1742,22.33,-0.4121,0.562,738.91,0.0,348,-0.5136,0.473,-21.93,-0.5301,-0.4821,-0.342,-0.5109,-0.6097,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G22_G2_TRIPLE_TGT,0.5,1742,1742,22.33,-0.2228,0.703,570.23,0.0,348,-0.3035,0.603,-21.93,-0.3408,-0.2907,-0.155,-0.3163,-0.4097,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G22_G2_TRIPLE_TGT,0.8,1742,1742,22.33,-0.2478,0.681,606.63,0.0,348,-0.3339,0.58,-21.93,-0.3658,-0.316,-0.1796,-0.3419,-0.4361,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G22_G2_TRIPLE_TGT,1.0,1742,1742,22.33,-0.2642,0.667,619.35,0.0,348,-0.3705,0.554,-21.93,-0.3822,-0.3326,-0.1958,-0.3588,-0.4534,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G22_G2_TRIPLE_TGT,1.2,1742,1742,22.33,-0.2806,0.653,633.0,0.0,348,-0.3796,0.548,-21.93,-0.3986,-0.3493,-0.212,-0.3757,-0.4708,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,PAIR,G22_G2_TRIPLE_TGT,1.5,1742,1742,22.33,-0.3056,0.634,675.53,0.0,348,-0.3918,0.54,-21.93,-0.4236,-0.3746,-0.2366,-0.4014,-0.4972,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G7_TIGHT_FAST_BULL,0.0,1855,1855,22.32,-0.4168,0.557,796.3,0.0,369,-0.5003,0.483,-21.94,-0.5348,-0.4843,-0.3493,-0.5156,-0.6144,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G7_TIGHT_FAST_BULL,0.5,1855,1855,22.32,-0.2277,0.697,619.8,0.0,369,-0.2935,0.614,-21.94,-0.3457,-0.2931,-0.1622,-0.3211,-0.4146,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G7_TIGHT_FAST_BULL,0.8,1855,1855,22.32,-0.2522,0.675,656.57,0.0,369,-0.328,0.588,-21.94,-0.3702,-0.318,-0.1865,-0.3464,-0.4405,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G7_TIGHT_FAST_BULL,1.0,1855,1855,22.32,-0.2688,0.661,669.29,0.0,369,-0.3624,0.563,-21.94,-0.3868,-0.3348,-0.2028,-0.3634,-0.458,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G7_TIGHT_FAST_BULL,1.2,1855,1855,22.32,-0.2854,0.647,681.63,0.0,369,-0.3711,0.558,-21.94,-0.4034,-0.3516,-0.2192,-0.3805,-0.4755,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G7_TIGHT_FAST_BULL,1.5,1855,1855,22.32,-0.3099,0.628,726.44,0.0,369,-0.3854,0.548,-21.94,-0.4279,-0.3764,-0.2435,-0.4057,-0.5015,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G2_G7_TIGHT_TGT_BULL,0.0,3311,3311,40.8,-0.0387,0.937,242.97,0.0,859,0.0359,1.069,-3.46,-0.1567,-0.085,0.0076,-0.1278,-0.2169,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G2_G7_TIGHT_TGT_BULL,0.5,3311,3311,40.8,0.075,1.15,242.97,0.0,859,0.1459,1.354,-3.46,-0.043,0.0306,0.1193,-0.0111,-0.0973,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G2_G7_TIGHT_TGT_BULL,0.8,3311,3311,40.8,0.0612,1.119,242.97,0.0,859,0.1269,1.294,-3.46,-0.0568,0.0167,0.1058,-0.0252,-0.1116,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G2_G7_TIGHT_TGT_BULL,1.0,3311,3311,40.8,0.0525,1.101,242.97,0.0,859,0.1158,1.262,-3.46,-0.0655,0.0078,0.0973,-0.0341,-0.1208,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G2_G7_TIGHT_TGT_BULL,1.2,3311,3311,40.8,0.0408,1.076,242.97,0.0,859,0.1096,1.245,-3.46,-0.0772,-0.0042,0.0858,-0.0462,-0.1332,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G2_G7_TIGHT_TGT_BULL,1.5,3311,3311,40.8,0.0242,1.044,242.97,0.0,859,0.0958,1.207,-3.46,-0.0938,-0.0211,0.0694,-0.0633,-0.1507,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G12_TIGHT_FAST_EARLY,0.0,1176,1176,20.32,-0.4871,0.495,585.82,0.0,249,-0.8691,0.206,-23.94,-0.6051,-0.5692,-0.405,-0.5865,-0.6859,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G12_TIGHT_FAST_EARLY,0.5,1176,1176,20.32,-0.2933,0.62,502.69,0.0,249,-0.6264,0.264,-23.94,-0.4113,-0.3731,-0.2135,-0.3872,-0.4811,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G12_TIGHT_FAST_EARLY,0.8,1176,1176,20.32,-0.3185,0.6,518.09,0.0,249,-0.6562,0.256,-23.94,-0.4365,-0.3987,-0.2383,-0.4131,-0.5078,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G12_TIGHT_FAST_EARLY,1.0,1176,1176,20.32,-0.3356,0.587,538.23,0.0,249,-0.7371,0.234,-23.94,-0.4536,-0.4161,-0.2552,-0.4308,-0.5259,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G12_TIGHT_FAST_EARLY,1.2,1176,1176,20.32,-0.3528,0.575,549.51,0.0,249,-0.7499,0.231,-23.94,-0.4708,-0.4334,-0.2721,-0.4484,-0.544,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G5_G12_TIGHT_FAST_EARLY,1.5,1176,1176,20.32,-0.378,0.558,549.51,0.0,249,-0.7797,0.224,-23.94,-0.496,-0.459,-0.297,-0.4743,-0.5706,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G2_G5_G7_TGT_FAST_BULL,0.0,3060,3060,20.52,-0.4754,0.506,1504.41,0.0,762,-0.4065,0.567,-23.74,-0.5934,-0.5267,-0.424,-0.5747,-0.674,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G2_G5_G7_TGT_FAST_BULL,0.5,3060,3060,20.52,-0.2817,0.634,1166.17,0.0,762,-0.1575,0.772,-23.74,-0.3997,-0.3316,-0.2318,-0.3756,-0.4694,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G2_G5_G7_TGT_FAST_BULL,0.8,3060,3060,20.52,-0.307,0.613,1214.77,0.0,762,-0.1908,0.736,-23.74,-0.425,-0.3571,-0.2569,-0.4016,-0.4962,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G2_G5_G7_TGT_FAST_BULL,1.0,3060,3060,20.52,-0.324,0.601,1233.25,0.0,762,-0.1992,0.728,-23.74,-0.442,-0.3743,-0.2737,-0.419,-0.5141,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G2_G5_G7_TGT_FAST_BULL,1.2,3060,3060,20.52,-0.3406,0.589,1241.97,0.0,762,-0.2228,0.705,-23.74,-0.4586,-0.391,-0.2902,-0.4361,-0.5317,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G2_G5_G7_TGT_FAST_BULL,1.5,3060,3060,20.52,-0.3659,0.571,1284.37,0.0,762,-0.2632,0.669,-23.74,-0.4839,-0.4165,-0.3152,-0.4621,-0.5584,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G3_G5_G7_PCT_FAST_BULL,0.0,1673,1673,26.0,-0.2863,0.68,509.47,0.0,319,-0.3526,0.616,-18.26,-0.4043,-0.3612,-0.2115,-0.384,-0.4817,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G3_G5_G7_PCT_FAST_BULL,0.5,1673,1673,26.0,-0.1064,0.851,434.61,0.0,319,-0.1433,0.798,-18.26,-0.2244,-0.1785,-0.0342,-0.199,-0.2916,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G3_G5_G7_PCT_FAST_BULL,0.8,1673,1673,26.0,-0.1298,0.824,434.61,0.0,319,-0.1732,0.766,-18.26,-0.2478,-0.2024,-0.0573,-0.2231,-0.3164,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G3_G5_G7_PCT_FAST_BULL,1.0,1673,1673,26.0,-0.1457,0.807,434.61,0.0,319,-0.1865,0.752,-18.26,-0.2637,-0.2185,-0.0728,-0.2394,-0.3331,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G3_G5_G7_PCT_FAST_BULL,1.2,1673,1673,26.0,-0.1609,0.791,434.61,0.0,319,-0.1898,0.749,-18.26,-0.2789,-0.2339,-0.0878,-0.255,-0.3492,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G3_G5_G7_PCT_FAST_BULL,1.5,1673,1673,26.0,-0.1849,0.767,434.61,0.0,319,-0.223,0.717,-18.26,-0.3029,-0.2584,-0.1115,-0.2798,-0.3746,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G13_G7_TIGHT_CLV_BULL,0.0,1149,1149,46.74,-0.0082,0.983,128.67,0.0,430,0.1324,1.325,2.48,-0.1262,-0.0735,0.0571,-0.0925,-0.1769,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G13_G7_TIGHT_CLV_BULL,0.5,1149,1149,46.74,0.0795,1.203,105.67,0.0,430,0.237,1.783,2.48,-0.0385,0.0172,0.1419,-0.003,-0.0854,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G13_G7_TIGHT_CLV_BULL,0.8,1149,1149,46.74,0.0675,1.167,105.67,0.0,430,0.2369,1.783,2.48,-0.0505,0.0047,0.1303,-0.0153,-0.0981,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G13_G7_TIGHT_CLV_BULL,1.0,1149,1149,46.74,0.063,1.154,105.67,0.0,430,0.2315,1.752,2.48,-0.055,0.0001,0.1259,-0.0198,-0.1026,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G13_G7_TIGHT_CLV_BULL,1.2,1149,1149,46.74,0.0552,1.133,105.67,0.0,430,0.2167,1.671,2.48,-0.0628,-0.008,0.1184,-0.0277,-0.1107,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G1_G13_G7_TIGHT_CLV_BULL,1.5,1149,1149,46.74,0.0426,1.099,107.51,0.0,430,0.197,1.575,2.48,-0.0754,-0.0211,0.1063,-0.0406,-0.1239,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G5_G7_ASYM_FAST_BULL,0.0,1742,1742,22.33,-0.4121,0.562,738.91,0.0,348,-0.5136,0.473,-21.93,-0.5301,-0.4821,-0.342,-0.5109,-0.6097,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G5_G7_ASYM_FAST_BULL,0.5,1742,1742,22.33,-0.2228,0.703,570.23,0.0,348,-0.3035,0.603,-21.93,-0.3408,-0.2907,-0.155,-0.3163,-0.4097,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G5_G7_ASYM_FAST_BULL,0.8,1742,1742,22.33,-0.2478,0.681,606.63,0.0,348,-0.3339,0.58,-21.93,-0.3658,-0.316,-0.1796,-0.3419,-0.4361,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G5_G7_ASYM_FAST_BULL,1.0,1742,1742,22.33,-0.2642,0.667,619.35,0.0,348,-0.3705,0.554,-21.93,-0.3822,-0.3326,-0.1958,-0.3588,-0.4534,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G5_G7_ASYM_FAST_BULL,1.2,1742,1742,22.33,-0.2806,0.653,633.0,0.0,348,-0.3796,0.548,-21.93,-0.3986,-0.3493,-0.212,-0.3757,-0.4708,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G5_G7_ASYM_FAST_BULL,1.5,1742,1742,22.33,-0.3056,0.634,675.53,0.0,348,-0.3918,0.54,-21.93,-0.4236,-0.3746,-0.2366,-0.4014,-0.4972,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,G14_G12_G7_ASYM_EARLY_BULL,0.0,873,873,18.44,-0.5532,0.44,509.2,0.0,192,-0.8587,0.213,-25.82,-0.6712,-0.6452,-0.4612,-0.6532,-0.7531,44.26,0.118,40.76,-0.053
