symbol,variant_id,date,partition,regime,entry_price,stop_loss,target_price,risk,target_r,r_multiple,outcome_type,bars_held
EMIL,MBAG_ABL_2_NO_VOL_FILTER,2026-06-30,HOLDOUT,BULL,1050.599925881194,953.22,1537.5,97.38,5.0,-1.0,SL_HIT,36
EMMVEE,MBAG_V56_CONVEX_C_60D_FAST_5R,2025-12-04,DEV,BULL,1694.7912907637358,1574.79,2294.8,120.0,5.0,1.4181,EXPIRED_POS,40
EMMVEE,MBAG_ABL_2_NO_VOL_FILTER,2025-12-04,DEV,BULL,1694.7912907637358,1553.45,2401.5,141.34,5.0,1.7736,EXPIRED_POS,50
EMMVEE,MBAG_ABL_2_NO_VOL_FILTER,2025-12-11,DEV,BULL,1720.894772638324,1574.79,2451.42,146.1,5.0,1.7311,EXPIRED_POS,50
EMMVEE,MBAG_ABL_2_NO_VOL_FILTER,2025-12-12,DEV,BULL,1740.870758850147,1574.79,2571.27,166.08,5.0,1.6807,EXPIRED_POS,50
EMMVEE,MBAG_ABL_2_NO_VOL_FILTER,2026-01-21,VAL,BULL,1908.3149417034533,1781.91,2540.34,126.4,5.0,-0.2667,EXPIRED_NEG,50
EMMVEE,MBAG_ABL_2_NO_VOL_FILTER,2026-02-20,VAL,BULL,2020.0067840432062,1846.18,2889.14,173.83,5.0,-1.0,SL_HIT,20
ENDURANCE,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-22,VAL,BULL,2721.800048828125,2501.44,3823.6,220.36,5.0,-1.0,SL_HIT,11
ENRIN,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-20,VAL,BULL,3459.60009765625,3219.67,4659.25,239.93,5.0,-1.0,SL_HIT,48
ENRIN,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-27,VAL,BULL,3766.10009765625,3431.93,5436.95,334.17,5.0,-1.0,SL_HIT,10
ENTERO,MBAG_ABL_2_NO_VOL_FILTER,2025-08-21,DEV,BULL,2941.4051078511757,2680.69,4244.98,260.72,5.0,0.0048,EXPIRED_POS,50
EPL,MBAG_ABL_2_NO_VOL_FILTER,2026-02-24,VAL,BULL,1737.3416007540511,1571.06,2568.75,166.28,5.0,-1.0,SL_HIT,23
EQUITASBNK,MBAG_ABL_1_NO_BASE_FILTER,2026-07-13,HOLDOUT,BULL,2052.4937572178665,1883.45,2897.71,169.04,5.0,-1.0,SL_HIT,27
ESCORTS,MBAG_ABL_1_NO_BASE_FILTER,2026-07-31,HOLDOUT,NEUTRAL,3086.0,2865.6,4188.0,220.4,5.0,-0.5399,EXPIRED_NEG,18
ESCORTS,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-08-03,HOLDOUT,NEUTRAL,3135.5,2865.6,4485.0,269.9,5.0,-0.6243,EXPIRED_NEG,17
ESCORTS,MBAG_ABL_1_NO_BASE_FILTER,2026-08-03,HOLDOUT,NEUTRAL,3135.5,2865.6,4485.0,269.9,5.0,-0.6243,EXPIRED_NEG,17
ETERNAL,MBAG_ABL_2_NO_VOL_FILTER,2025-09-16,DEV,BULL,2973.0779086495963,2732.65,4175.22,240.43,5.0,-1.0,SL_HIT,42
ETERNAL,MBAG_ABL_2_NO_VOL_FILTER,2026-07-15,HOLDOUT,BULL,3568.3361808607133,3322.77,4796.17,245.57,5.0,-1.0,SL_HIT,25
ETHOSLTD,MBAG_ABL_3_NO_CPOS_FILTER,2026-07-21,HOLDOUT,BULL,1710.5593755344653,1572.16,2402.56,138.4,5.0,5.0,TARGET_HIT,21
EUREKAFORB,MBAG_V56_CONVEX_C_60D_FAST_5R,2025-11-19,DEV,BULL,1414.052336730436,1289.33,2037.66,124.72,5.0,0.1833,EXPIRED_POS,40
EUREKAFORB,MBAG_ABL_2_NO_VOL_FILTER,2025-11-19,DEV,BULL,1414.052336730436,1289.33,2037.66,124.72,5.0,-0.8318,EXPIRED_NEG,50
EXIDEIND,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-27,VAL,BULL,392.27020263671875,370.5,501.12,21.77,5.0,3.4327,EXPIRED_POS,50
EXIDEIND,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-02,HOLDOUT,BULL,417.3500061035156,394.74,530.4,22.61,5.0,0.3096,EXPIRED_POS,45
EXIDEIND,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-17,HOLDOUT,BULL,435.20001220703125,412.43,549.05,22.77,5.0,-0.4765,EXPIRED_NEG,34
EXPLEOSOL,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-17,HOLDOUT,BULL,923.0499877929688,841.66,1330.0,81.39,5.0,-0.2955,EXPIRED_NEG,14
FDC,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-26,VAL,NEUTRAL,403.1499938964844,371.67,560.55,31.48,5.0,-0.0159,EXPIRED_NEG,50
FDC,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-27,VAL,BULL,429.54998779296875,394.14,606.6,35.41,5.0,-1.0,SL_HIT,3
FEDERALBNK,MBAG_ABL_2_NO_VOL_FILTER,2025-10-01,DEV,BULL,2387.4684987470346,2277.27,2938.46,110.2,5.0,-1.0,SL_HIT,23
FEDERALBNK,MBAG_ABL_2_NO_VOL_FILTER,2026-07-08,HOLDOUT,BULL,2494.070803243274,2280.03,3564.27,214.04,5.0,-1.0,SL_HIT,32
FEDFINA,MBAG_ABL_2_NO_VOL_FILTER,2025-08-20,DEV,BULL,1938.1837648830735,1753.98,2859.2,184.2,5.0,-1.0,SL_HIT,39
FIEMIND,MBAG_ABL_3_NO_CPOS_FILTER,2026-01-08,VAL,BULL,1665.192361095661,1513.1,2425.65,152.09,5.0,0.5068,EXPIRED_POS,50
FIEMIND,MBAG_ABL_2_NO_VOL_FILTER,2026-01-14,VAL,BULL,1714.5907688049454,1559.84,2488.34,154.75,5.0,0.1394,EXPIRED_POS,50
FIEMIND,MBAG_ABL_2_NO_VOL_FILTER,2026-01-26,VAL,BULL,1730.3863826343918,1559.84,2583.12,170.55,5.0,-0.0721,EXPIRED_NEG,50
FLUOROCHEM,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-04,VAL,BULL,3750.800048828125,3552.17,4743.95,198.63,5.0,-1.0,SL_HIT,19
FLUOROCHEM,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-07-15,HOLDOUT,BULL,4131.60009765625,3795.13,5813.95,336.47,5.0,1.2554,EXPIRED_POS,37
FLUOROCHEM,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-15,HOLDOUT,BULL,4131.60009765625,3906.23,5258.45,225.37,5.0,1.8742,EXPIRED_POS,37
FLUOROCHEM,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-21,HOLDOUT,BULL,4607.10009765625,4330.0,5992.6,277.1,5.0,-0.1916,EXPIRED_NEG,33
FORCEMOT,MBAG_ABL_4_FIXED_ATR_STOP,2026-02-11,VAL,BULL,24927.0,22609.86,36512.7,2317.14,5.0,-1.0,SL_HIT,14
FSL,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-29,HOLDOUT,BULL,293.5799865722656,270.99,406.53,22.59,5.0,-1.0,SL_HIT,12
FSL,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-03,HOLDOUT,BULL,324.3500061035156,299.2,450.1,25.15,5.0,-1.0,SL_HIT,3
GABRIEL,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-19,HOLDOUT,BULL,1197.4000244140625,1093.29,1717.95,104.11,5.0,1.6348,EXPIRED_POS,50
GABRIEL,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-15,HOLDOUT,BULL,1354.5,1257.6,1839.0,96.9,5.0,-0.0134,EXPIRED_NEG,37
GABRIEL,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-21,HOLDOUT,BULL,1488.5,1366.63,2097.85,121.87,5.0,-1.0,SL_HIT,1
GAEL,MBAG_ABL_2_NO_VOL_FILTER,2025-09-19,DEV,BULL,1311.4470615491964,1181.12,1963.08,130.33,5.0,0.8154,EXPIRED_POS,50
GALAPREC,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-26,VAL,BULL,930.2000122070312,837.4,1394.2,92.8,5.0,1.8588,EXPIRED_POS,50
GALAPREC,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-22,HOLDOUT,BULL,1173.0999755859375,1055.84,1759.4,117.26,5.0,-1.0,SL_HIT,28
GALAXYSURF,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-14,HOLDOUT,BULL,2508.39990234375,2326.49,3417.95,181.91,5.0,-1.0,SL_HIT,4
GALLANTT,MBAG_ABL_2_NO_VOL_FILTER,2025-08-08,DEV,BULL,1426.6705420942303,1299.37,2063.17,127.3,5.0,1.3686,EXPIRED_POS,50
GALLANTT,MBAG_V56_CONVEX_C_60D_FAST_5R,2025-09-15,DEV,BULL,1505.4071102510734,1418.53,1939.79,86.88,5.0,2.151,EXPIRED_POS,40
GALLANTT,MBAG_ABL_2_NO_VOL_FILTER,2025-09-15,DEV,BULL,1505.4071102510734,1418.53,1939.79,86.88,5.0,2.4788,EXPIRED_POS,50
GALLANTT,MBAG_ABL_2_NO_VOL_FILTER,2026-02-12,VAL,BULL,1942.7730706001216,1830.38,2504.74,112.39,5.0,1.731,EXPIRED_POS,50
GALLANTT,MBAG_ABL_2_NO_VOL_FILTER,2026-02-18,VAL,BULL,2005.3297677360663,1830.38,2880.08,174.95,5.0,1.3179,EXPIRED_POS,50
GARFIBRES,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-19,HOLDOUT,BULL,796.4000244140625,740.18,1077.5,56.22,5.0,-1.0,SL_HIT,3
GARFIBRES,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-06,HOLDOUT,BULL,838.8499755859375,778.54,1140.4,60.31,5.0,-1.0,SL_HIT,4
GENUSPOWER,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-06,VAL,BULL,335.04998779296875,311.62,452.2,23.43,5.0,-1.0,SL_HIT,4
GENUSPOWER,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-23,HOLDOUT,BULL,345.54998779296875,320.95,468.55,24.6,5.0,-1.0,SL_HIT,4
GESHIP,MBAG_V56_CONVEX_A_90D_5R,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,2.0816,EXPIRED_POS,50
GESHIP,MBAG_V56_CONVEX_B_120D_5R,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,3.4451,EXPIRED_POS,60
GESHIP,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,2.2107,EXPIRED_POS,40
GESHIP,MBAG_V56_CONVEX_D_90D_4R,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1606.33,112.32,4.0,2.2947,EXPIRED_POS,45
GESHIP,MBAG_V56_CONVEX_E_90D_6R,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1830.97,112.32,6.0,3.4451,EXPIRED_POS,60
GESHIP,MBAG_V56_CONVEX_F_MULTI_REG,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,2.0816,EXPIRED_POS,50
GESHIP,MBAG_ABL_1_NO_BASE_FILTER,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,2.0816,EXPIRED_POS,50
GESHIP,MBAG_ABL_2_NO_VOL_FILTER,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,2.0816,EXPIRED_POS,50
GESHIP,MBAG_ABL_3_NO_CPOS_FILTER,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,2.0816,EXPIRED_POS,50
GESHIP,MBAG_ABL_4_FIXED_ATR_STOP,2026-01-28,VAL,BULL,1157.0501708984375,1093.21,1476.25,63.84,5.0,5.0,TARGET_HIT,30
GESHIP,MBAG_ABL_5_SHORT_HORIZON_20D,2026-01-28,VAL,BULL,1157.0501708984375,1044.73,1718.65,112.32,5.0,1.6076,EXPIRED_POS,20
GESHIP,MBAG_ABL_4_FIXED_ATR_STOP,2026-03-12,VAL,BULL,1476.3641357421875,1368.77,2014.33,107.59,5.0,-1.0,SL_HIT,2
GESHIP,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-18,VAL,BULL,1684.9322509765625,1531.81,2450.54,153.12,5.0,-1.0,SL_HIT,7
GHCL,MBAG_ABL_2_NO_VOL_FILTER,2025-11-19,DEV,BULL,838.2020038448936,757.48,1241.81,80.72,5.0,-1.0,SL_HIT,32
GIPCL,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-29,VAL,BULL,165.1699981689453,154.61,217.97,10.56,5.0,-1.0,SL_HIT,9
GIPCL,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-02,HOLDOUT,BULL,173.75999450683594,161.51,235.01,12.25,5.0,-1.0,SL_HIT,6
GIPCL,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-25,HOLDOUT,BULL,190.72000122070312,177.48,256.92,13.24,5.0,1.0921,EXPIRED_POS,8
GIPCL,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-26,HOLDOUT,BULL,201.47000122070312,186.83,274.67,14.64,5.0,0.2534,EXPIRED_POS,7
GLAND,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-18,VAL,BULL,2156.60009765625,1994.54,2966.9,162.06,5.0,1.5568,EXPIRED_POS,50
GLAND,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-19,VAL,BULL,2251.10009765625,2075.59,3128.65,175.51,5.0,0.9059,EXPIRED_POS,50
GLAND,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-30,HOLDOUT,BULL,2495.0,2328.96,3325.2,166.04,5.0,2.6343,EXPIRED_POS,48
GLAXO,MBAG_ABL_2_NO_VOL_FILTER,2026-07-22,HOLDOUT,BULL,2552.800048828125,2321.43,3709.65,231.37,5.0,1.7517,EXPIRED_POS,32
GLAXO,MBAG_ABL_2_NO_VOL_FILTER,2026-08-17,HOLDOUT,BULL,2702.89990234375,2433.17,4051.55,269.73,5.0,0.9461,EXPIRED_POS,14
GLAXO,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-18,HOLDOUT,BULL,2877.39990234375,2725.87,3635.05,151.53,5.0,0.5326,EXPIRED_POS,13
GLAXO,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-19,HOLDOUT,BULL,3032.39990234375,2858.61,3901.35,173.79,5.0,-0.4275,EXPIRED_NEG,12
GLENMARK,MBAG_ABL_4_FIXED_ATR_STOP,2026-03-10,VAL,BULL,2225.800048828125,2107.71,2816.25,118.09,5.0,-1.0,SL_HIT,7
GLENMARK,MBAG_ABL_4_FIXED_ATR_STOP,2026-04-23,VAL,BULL,2335.0,2199.59,3012.05,135.41,5.0,-1.0,SL_HIT,27
GLENMARK,MBAG_ABL_4_FIXED_ATR_STOP,2026-04-28,VAL,BULL,2403.699951171875,2273.94,3052.5,129.76,5.0,-1.0,SL_HIT,10
GMDCLTD,MBAG_ABL_4_FIXED_ATR_STOP,2026-04-16,VAL,BULL,746.75,686.9,1046.0,59.85,5.0,-1.0,SL_HIT,3
GMMPFAUDLR,MBAG_V56_CONVEX_A_90D_5R,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_V56_CONVEX_D_90D_4R,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2330.55,94.77,4.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_V56_CONVEX_E_90D_6R,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2520.09,94.77,6.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_V56_CONVEX_F_MULTI_REG,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_ABL_1_NO_BASE_FILTER,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_ABL_2_NO_VOL_FILTER,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_ABL_3_NO_CPOS_FILTER,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1900.66,2205.57,50.82,5.0,-1.0,SL_HIT,5
GMMPFAUDLR,MBAG_ABL_5_SHORT_HORIZON_20D,2026-06-09,HOLDOUT,BULL,1951.4785653037356,1856.71,2425.32,94.77,5.0,-1.0,SL_HIT,10
GMMPFAUDLR,MBAG_V56_CONVEX_A_90D_5R,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_V56_CONVEX_B_120D_5R,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-08-13,HOLDOUT,BULL,1997.003975136207,1841.92,2772.42,155.08,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_V56_CONVEX_D_90D_4R,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2664.3,166.82,4.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_V56_CONVEX_E_90D_6R,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2997.95,166.82,6.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_V56_CONVEX_F_MULTI_REG,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_ABL_1_NO_BASE_FILTER,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_ABL_2_NO_VOL_FILTER,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_ABL_3_NO_CPOS_FILTER,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-13,HOLDOUT,BULL,1997.003975136207,1932.96,2317.22,64.04,5.0,-1.0,SL_HIT,4
GMMPFAUDLR,MBAG_ABL_5_SHORT_HORIZON_20D,2026-08-13,HOLDOUT,BULL,1997.003975136207,1830.18,2831.12,166.82,5.0,-1.0,SL_HIT,4
GMRAIRPORT,MBAG_ABL_2_NO_VOL_FILTER,2025-08-26,DEV,BULL,659.4011313847553,626.72,822.81,32.68,5.0,-1.0,SL_HIT,14
GMRAIRPORT,MBAG_ABL_2_NO_VOL_FILTER,2026-01-22,VAL,BULL,706.9418389602379,649.23,995.5,57.71,5.0,0.794,EXPIRED_POS,50
GMRAIRPORT,MBAG_ABL_3_NO_CPOS_FILTER,2026-02-20,VAL,BULL,740.6174057263638,684.31,1022.15,56.31,5.0,0.033,EXPIRED_POS,50
GMRAIRPORT,MBAG_ABL_2_NO_VOL_FILTER,2026-05-22,VAL,BULL,794.4255926021307,725.12,1140.95,69.31,5.0,-0.5608,EXPIRED_NEG,50
GMRP&UI,MBAG_ABL_1_NO_BASE_FILTER,2026-05-14,VAL,BULL,113.44999694824219,102.25,169.45,11.2,5.0,-1.0,SL_HIT,20
GNA,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-13,HOLDOUT,BULL,529.25,482.91,760.95,46.34,5.0,0.4219,EXPIRED_POS,31
GNA,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-16,HOLDOUT,BULL,592.0,536.26,870.7,55.74,5.0,-1.0,SL_HIT,1
GNFC,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-14,VAL,BULL,519.9500122070312,492.05,659.45,27.9,5.0,-1.0,SL_HIT,17
GNFC,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-19,VAL,BULL,545.9500122070312,511.64,717.5,34.31,5.0,-1.0,SL_HIT,2
GNFC,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-17,HOLDOUT,BULL,559.25,524.99,730.55,34.26,5.0,-1.0,SL_HIT,13
GNFC,MBAG_ABL_1_NO_BASE_FILTER,2026-08-05,HOLDOUT,BULL,538.2999877929688,489.64,781.6,48.66,5.0,1.2002,EXPIRED_POS,22
GODREJPROP,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-06,HOLDOUT,BULL,2036.555908203125,1943.76,2500.54,92.8,5.0,-1.0,SL_HIT,42
GOKEX,MBAG_ABL_2_NO_VOL_FILTER,2026-02-09,VAL,BULL,2307.9994276699804,2128.84,3203.8,179.16,5.0,-0.1367,EXPIRED_NEG,50
GOKEX,MBAG_ABL_2_NO_VOL_FILTER,2026-05-04,VAL,BULL,2405.8415447585753,2214.16,3364.25,191.68,5.0,2.0826,EXPIRED_POS,50
GOKEX,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-05-29,VAL,BULL,2639.387051798492,2426.3,3704.82,213.09,5.0,-0.0496,EXPIRED_NEG,40
GOKEX,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-29,VAL,BULL,2639.387051798492,2572.12,2975.72,67.27,5.0,5.0,TARGET_HIT,11
GOKULAGRO,MBAG_V56_CONVEX_C_60D_FAST_5R,2025-08-07,DEV,BULL,1383.9151075635727,1254.98,2028.59,128.94,5.0,-0.0891,EXPIRED_NEG,40
GOKULAGRO,MBAG_ABL_2_NO_VOL_FILTER,2026-01-28,VAL,BULL,1797.6612091563804,1621.0,2680.97,176.66,5.0,-0.2293,EXPIRED_NEG,50
GOKULAGRO,MBAG_ABL_2_NO_VOL_FILTER,2026-06-30,HOLDOUT,BULL,1888.3790465585876,1765.27,2503.92,123.11,5.0,-1.0,SL_HIT,36
GPIL,MBAG_ABL_4_FIXED_ATR_STOP,2026-04-15,VAL,BULL,303.3500061035156,279.87,420.75,23.48,5.0,-1.0,SL_HIT,23
GPPL,MBAG_ABL_1_NO_BASE_FILTER,2026-08-14,HOLDOUT,NEUTRAL,158.67999267578125,145.87,222.73,12.81,5.0,0.2201,EXPIRED_POS,15
GRANULES,MBAG_ABL_2_NO_VOL_FILTER,2026-06-30,HOLDOUT,BULL,813.25,732.82,1215.4,80.43,5.0,0.4619,EXPIRED_POS,41
GRAPHITE,MBAG_ABL_2_NO_VOL_FILTER,2025-08-20,DEV,BULL,725.6874282205473,661.69,1045.67,64.0,5.0,0.2752,EXPIRED_POS,50
GRAPHITE,MBAG_ABL_1_NO_BASE_FILTER,2025-12-10,DEV,BULL,780.6727389659437,728.82,1039.94,51.85,5.0,0.9065,EXPIRED_POS,50
GRAPHITE,MBAG_ABL_2_NO_VOL_FILTER,2026-01-09,VAL,BULL,860.1338318865152,787.92,1221.2,72.21,5.0,-0.3013,EXPIRED_NEG,50
GRASIM,MBAG_ABL_2_NO_VOL_FILTER,2025-10-27,DEV,BULL,2923.89990234375,2687.0,4108.4,236.9,5.0,-1.0,SL_HIT,8
GRASIM,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-21,VAL,BULL,3154.5,3001.67,3918.65,152.83,5.0,-0.3883,EXPIRED_NEG,50
GRASIM,MBAG_V56_CONVEX_A_90D_5R,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4761.8,287.76,5.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_V56_CONVEX_C_60D_FAST_5R,2026-08-07,HOLDOUT,BULL,3323.0,3040.6,4735.0,282.4,5.0,-0.0347,EXPIRED_NEG,11
GRASIM,MBAG_V56_CONVEX_D_90D_4R,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4474.04,287.76,4.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_V56_CONVEX_E_90D_6R,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,5049.56,287.76,6.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_V56_CONVEX_F_MULTI_REG,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4761.8,287.76,5.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_ABL_1_NO_BASE_FILTER,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4761.8,287.76,5.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_ABL_2_NO_VOL_FILTER,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4761.8,287.76,5.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_ABL_3_NO_CPOS_FILTER,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4761.8,287.76,5.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-07,HOLDOUT,BULL,3323.0,3178.78,4044.1,144.22,5.0,-0.068,EXPIRED_NEG,11
GRASIM,MBAG_ABL_5_SHORT_HORIZON_20D,2026-08-07,HOLDOUT,BULL,3323.0,3035.24,4761.8,287.76,5.0,-0.0341,EXPIRED_NEG,11
GRASIM,MBAG_ABL_4_FIXED_ATR_STOP,2026-08-10,HOLDOUT,BULL,3380.5,3227.48,4145.6,153.02,5.0,-1.0,SL_HIT,3
GREAVESCOT,MBAG_ABL_4_FIXED_ATR_STOP,2026-05-26,VAL,NEUTRAL,180.03424072265625,165.06,254.91,14.97,5.0,5.0,TARGET_HIT,33
GREAVESCOT,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-05,HOLDOUT,BULL,190.6373291015625,177.21,257.77,13.43,5.0,-1.0,SL_HIT,4
GREAVESCOT,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-22,HOLDOUT,BULL,210.82188415527344,193.17,299.08,17.65,5.0,-1.0,SL_HIT,36
GREAVESCOT,MBAG_ABL_4_FIXED_ATR_STOP,2026-06-30,HOLDOUT,BULL,218.19146728515625,200.29,307.7,17.9,5.0,-1.0,SL_HIT,25
GREAVESCOT,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-10,HOLDOUT,BULL,261.4568176269531,238.64,375.54,22.82,5.0,-1.0,SL_HIT,7
GRINDWELL,MBAG_ABL_4_FIXED_ATR_STOP,2026-07-16,HOLDOUT,BULL,2382.300048828125,2180.58,3390.9,201.72,5.0,-1.0,SL_HIT,1
GRWRHITECH,MBAG_ABL_1_NO_BASE_FILTER,2025-08-28,DEV,NEUTRAL,1724.7881758192914,1568.83,2504.58,155.96,5.0,-0.1094,EXPIRED_NEG,50
GRWRHITECH,MBAG_ABL_2_NO_VOL_FILTER,2026-02-27,VAL,BULL,1982.9715087484765,1843.45,2680.58,139.52,5.0,1.7089,EXPIRED_POS,50
GRWRHITECH,MBAG_ABL_2_NO_VOL_FILTER,2026-03-23,VAL,BULL,2070.6256073090194,1918.38,2831.85,152.25,5.0,-0.1003,EXPIRED_NEG,50
GRWRHITECH,MBAG_ABL_2_NO_VOL_FILTER,2026-05-08,VAL,BULL,2221.406661997127,2038.21,3137.39,183.2,5.0,-1.0,SL_HIT,14
GSFC,MBAG_ABL_3_NO_CPOS_FILTER,2025-08-15,DEV,BULL,792.9894476683742,727.77,1119.09,65.22,5.0,0.0781,EXPIRED_POS,50
