symbol,timestamp,tod_str,tod_hour,close,ret_5m,rvol,body_pct,upper_wick_pct,clv,dist_vwap_pct,mfe_pct,mae_pct,mfe_r,mae_r,r_5m,r_15m,r_30m,r_60m,r_eod
SHAILY,2026-08-10 09:30:00+05:30,09:30,9,3234.300048828125,1.2300484766236308,2.7433720869428804,0.896694527533834,0.10330547246616595,0.896694527533834,-1.552580699539307,2.5198651568993937,-0.009277086961480765,1.87787384610192,-0.0069135441336131,1.2151021313673256,1.3294994079346494,2.3374409416039454,1.0852380108747992,0.6431082000466043
SHAILY,2026-08-10 09:35:00+05:30,09:35,9,3273.60009765625,1.2151021313673256,1.9236349248219466,0.8938319830246914,0.022219810956790122,0.9777801890432098,-0.3490040180506622,1.2890991542335382,-1.2096803664137805,1.0656527046522237,-1.0,0.19550043233234385,0.22910556501295506,0.4704271103478899,-0.32380551503035426,-1.0569433230718104
SHAILY,2026-08-10 09:40:00+05:30,09:40,9,3280.0,0.19550043233234385,1.2101017739546902,0.3846173545605873,0.15384352725255027,0.8461564727474498,-0.1519053684755875,1.0914649032964938,-1.402439024390244,1.091464903296494,-1.402439024390244,-0.08231558450838415,-0.11889946169969512,-0.20426680402057928,-0.07012343988185975,-0.8140229015815549
SHAILY,2026-08-10 09:45:00+05:30,09:45,9,3277.300048828125,-0.08231558450838415,2.771618322900899,0.05947009824746315,0.7885447867540695,0.1519851149984674,-0.23554091577658526,1.1198227389951043,-1.3212110024411081,1.1198227389951043,-1.3212110024411083,0.1159505926069783,0.9947167799689819,0.13730814795578694,0.7994370604316015,-0.3447975058666232
SHAILY,2026-08-10 10:05:00+05:30,10:05,10,3289.0,-0.6314360844855373,1.366894713013733,0.732001953125,0.267998046875,0.0,0.11662484718402716,0.638491942839769,-1.6722408026755853,0.638491942839769,-1.6722408026755853,-0.4773472536295227,-0.09425654169200365,-0.7905138339920948,0.2006718654986318,-0.7540300647043174
SHAILY,2026-08-10 11:30:00+05:30,11:30,11,3259.800048828125,-0.5096887279681062,1.5084047645552712,0.8195145769817073,0.15121236661585366,0.029273056402439025,-0.7737398198186752,0.619668411230828,-1.0338042415819306,0.619668411230828,-1.0338042415819306,-0.1441791245314141,-0.19939873313201234,0.28222440131511495,-0.932577030155688,0.45708025402068475
SHAILY,2026-08-10 11:40:00+05:30,11:40,11,3239.0,-0.49461144583057387,1.3856627953544254,0.7461922643169623,0.0,0.25380773568303777,-1.3988887371769574,1.2658227848101267,-0.39826805630595863,1.2658227848101267,-0.39826805630595863,0.44149579586677984,0.8922476796464959,0.7780163992551713,0.33034736560280953,0.7594966858984254
SHAILY,2026-08-10 12:15:00+05:30,12:15,12,3237.800048828125,-0.8087709925451171,1.3622899192416826,0.7890220927032691,0.10404244960168217,0.10693545769504872,-1.424495097332973,1.9334070224096178,-0.36135496310557,1.9334070224096176,-0.36135496310557,0.09883103105867133,-0.25943993939388915,0.3675304887359242,1.257024848912636,1.460869976984668
SHAILY,2026-08-10 12:50:00+05:30,12:50,12,3256.5,0.20925159030983254,1.6088352481528763,0.5230806790865384,0.18460787259615385,0.8153921274038461,-0.8429329890432543,2.822045212459696,-0.24873630143559033,2.822045212459696,-0.24873630143559036,0.046061722708429294,0.10133728936358054,0.4759711346537694,0.4329831922693076,2.656226009519423
SHAILY,2026-08-10 13:15:00+05:30,13:15,13,3278.5,0.5212325617047371,1.2554545454545454,0.8780487804878049,0.07317073170731707,0.926829268292683,-0.16896090166510955,3.2423379236884244,-0.4941269230402623,3.2423379236884244,-0.49412692304026223,-0.19826140003050174,-0.10980929254994663,-0.4544731536907122,0.26231806180417877,2.8366631081287172
SHAILY,2026-08-10 13:40:00+05:30,13:40,13,3269.39990234375,-0.16184838022269304,1.2762826499136883,0.4731439672372152,0.11826630263572403,0.4085897301270608,-0.4443767248813326,8.215577955566017,-0.21716075511396737,8.215577955566017,-0.2171607551139674,-0.17739661285675903,-0.1223466115947609,0.4955097509144259,2.0554290487476274,8.123817996869946
SHAILY,2026-08-10 14:00:00+05:30,14:00,14,3274.699951171875,0.28480581571187846,3.1466812346353454,0.8230096143459004,0.1327427892405747,0.8672572107594253,-0.2800084354400235,9.848230519092018,-0.3786576641720291,9.848230519092018,-0.3786576641720291,-0.0977173853967865,0.3786651195306464,2.1467630584893014,2.6781064671433774,8.562621023768354
SHAILY,2026-08-10 14:10:00+05:30,14:10,14,3285.60009765625,0.4309979415023689,6.1121509904851035,0.4896619073275862,0.5103380926724138,0.4896619073275862,0.051944127623352696,9.99512699607024,-0.1521792017101138,9.99512699607024,-0.1521792017101138,0.04565376051303413,0.328701131193779,1.5522278574431605,2.6905253139847782,8.811175779015588
SHAILY,2026-08-10 14:15:00+05:30,14:15,14,3287.10009765625,0.04565376051303413,1.84022450888681,0.19132133152173914,0.43478260869565216,0.5652173913043478,0.09732741193611325,9.944932999662358,-0.1551549239369511,9.944932999662358,-0.1551549239369511,-0.06084390315421271,1.761428025420749,1.5484743643810046,2.549353600374095,7.626781774933708
SHAILY,2026-08-10 14:25:00+05:30,14:25,14,3296.39990234375,0.3439713966573448,3.587831029971277,0.42488762220103315,0.3819797353227784,0.6180202646772216,0.37751667081573637,9.63475631189151,-0.036401868930460504,9.63475631189151,-0.036401868930460504,1.4743386450683726,1.2195181562745934,1.41366639475742,2.1538648860388205,5.518145609549481
SHAILY,2026-08-10 14:30:00+05:30,14:30,14,3345.0,1.4743386450683726,5.9404355131544815,0.87217941598939,0.06390799744845278,0.9360920025515472,1.831235172841008,8.041853512705531,-0.4813183155829596,5.401601129516965,-0.323294816674102,-0.15844690069133036,-0.20926756352765324,0.5201764527279521,3.1868489583333335,4.101642785407324
SHAILY,2026-08-10 14:35:00+05:30,14:35,14,3339.699951171875,-0.15844690069133036,1.596964586846543,0.3630146148958229,0.04110230427076018,0.5958830808334169,1.6610314392558425,8.21331415511969,-0.3233838065103827,8.21331415511969,-0.3233838065103826,-0.09281832382987834,-0.02395570978896679,0.9671542144614267,4.1890034592863685,4.395605921921638
SHAILY,2026-08-10 15:00:00+05:30,15:00,15,3362.39990234375,0.5803141592506731,2.6772482281543097,0.8440303271253066,0.15596967287469343,0.8440303271253066,2.309929638044027,7.482753538056938,-0.19926098520300395,7.482753538056939,-0.19926098520300398,0.2855132624039836,0.252795629516736,2.6528728855340287,6.5548463265998125,3.081135518236123
SHAILY,2026-08-10 15:05:00+05:30,15:05,15,3372.0,0.2855132624039836,2.096353269812115,0.3613083729094457,0.46715256925448406,0.532847430745516,2.5773908699826866,7.1767497034400956,-0.4833940933607651,7.1767497034400956,-0.48339409336076516,0.05931198102016608,-0.01482799525504152,3.190987474977758,5.430014758489028,2.8113893484022836
SHAILY,2026-08-10 15:15:00+05:30,15:15,15,3370.89990234375,-0.09188196965767635,1.4688012410104982,0.20920373869962716,0.15481893865876706,0.6359773226416058,2.511517633017621,7.211726977927323,-0.3233528926851674,7.211726977927323,-0.3233528926851674,0.01780229830713035,2.394025264778406,4.868139144154147,6.0577353593478644,3.064465033693276
SHAILY,2026-08-11 09:20:00+05:30,09:20,9,3479.60009765625,0.8112179629098086,5.412797797894819,0.3720941785986764,0.20639449264562373,0.7936055073543763,5.596393212293962,3.862510017581548,-0.6207637961270076,2.461532270324894,-0.3956054766099391,0.13794127350246363,2.8825095376637915,2.169789570096128,0.07471702042358776,-0.3161282817358597
SHAILY,2026-08-11 09:25:00+05:30,09:25,9,3484.39990234375,0.13794127350246363,1.8336767269680982,0.4052242735642822,0.28759035567824603,0.712409644321754,5.665040401626785,3.7194381037915787,-0.7576599438541008,3.719438103791579,-0.7576599438541008,1.4521897335094718,3.027781051452687,3.616117653867664,0.06027143023501374,-0.4103950490264153
SHAILY,2026-08-11 09:30:00+05:30,09:30,9,3535.0,1.4521897335094718,2.0672349533193106,0.8047958663244233,0.05136994891432489,0.9486300510856751,7.087106753049975,2.2347949080622347,-2.178217821782178,1.425995293454023,-1.389894146784301,1.270152824434229,1.3521937433698727,1.1343733424681752,-1.3182488728783592,-1.677511989480198
SHAILY,2026-08-11 09:35:00+05:30,09:35,9,3579.89990234375,1.270152824434229,4.333932837255278,0.3837413495109113,0.1502848690571515,0.8497151309428485,8.131592812717205,0.9525433276479258,-3.4051204131138553,0.37931184314151484,-1.3559514433913586,0.2793374192796014,-0.692751344004441,-1.1760064433103938,-3.0866784830395946,-2.6509093810589315
SHAILY,2026-08-11 09:40:00+05:30,09:40,9,3589.89990234375,0.2793374192796014,2.5406336193103027,0.13486403572174305,0.09868452753818725,0.9013154724618128,8.217267932922685,0.6713306307096666,-4.537728259147198,0.6713306307096665,-4.5377282591471975,-0.19777302177672682,0.5710465627917952,-2.9638682202332256,-3.362209377845695,-3.339923273779042
SHAILY,2026-08-11 09:45:00+05:30,09:45,9,3582.800048828125,-0.19777302177672682,2.060510063854564,0.17032878586663447,0.22527398822219538,0.6043972259111702,7.8202981043393365,0.8708259112053991,-4.348555507000304,0.8708259112053991,-4.348555507000304,-0.7731369541801586,-0.21491434260735615,-2.9167131454678925,-3.165126296162308,-3.6619389690694106
SHAILY,2026-08-11 09:55:00+05:30,09:55,9,3610.39990234375,1.5555062633526742,2.9735908199274257,0.9157886170504386,0.06315960800438597,0.9368403919956141,8.289103137780923,0.0720168880616827,-5.079766987160978,0.04869105639018681,-3.4344613809057907,-0.9777256160622139,-3.5148433906551695,-3.431750102345127,-3.977394676484586,-4.132504852856311
SHAILY,2026-08-11 10:10:00+05:30,10:10,10,3483.5,-1.534853527013534,1.5396580864206764,0.63921263187708,0.17517241379310344,0.18561495432981662,4.205992429477516,0.4277279271924788,-1.6219319649777524,0.4277279271924788,-1.6219319649777522,-0.14927375260155015,0.08612028132625234,-0.41050807601909,-0.5081082581276016,-0.6717353909501937
SHAILY,2026-08-11 11:45:00+05:30,11:45,11,3470.0,-0.430416068866571,3.1150899021318565,0.25862068965517243,0.0,0.7413793103448276,3.6100485061594934,0.18731988472622477,-0.7492795389048991,0.1511627906976744,-0.6046511627906976,-0.5302565516930835,-0.2536037126260807,-0.28529977935878964,-0.11527377521613834,0.005762281610230548
SHAILY,2026-08-11 12:20:00+05:30,12:20,12,3449.60009765625,-0.3034594290238115,1.2490907503855218,0.7394391623540739,0.2605608376459261,0.0,2.973466870952504,0.7797977035664658,-0.13625333892161698,0.7797977035664658,-0.13625333892161698,0.023185432074964533,0.1536353356176221,0.41743686039241695,0.34496469175760724,0.3507610497763483
SHAILY,2026-08-11 12:45:00+05:30,12:45,12,3466.0,0.15893656985984686,1.79266508283642,0.35461361314563744,0.27659169220646546,0.7234083077935345,3.446255767685792,0.30294287362954414,-1.1252163877668782,0.3029428736295441,-1.1252163877668782,-0.05770340450086555,0.1009809578765147,0.06636032395051933,0.14425851125216388,-0.7645701096364685
SHAILY,2026-08-11 13:00:00+05:30,13:00,13,3469.5,0.43421623968736434,1.3397054702823874,0.9493641547043281,0.018990373472194323,0.9810096265278057,3.536422665887489,0.2017581784118749,-1.2249603689292405,0.2017581784118749,-1.2249603689292405,-0.10952727563409714,-0.03458570894581352,-0.21040636484003458,-0.14987609660974205,-0.5188067444876783
SHAILY,2026-08-11 13:20:00+05:30,13:20,13,3461.5,-0.19606287611772838,3.2005883018441,0.55964700085114,0.30273708730905347,0.13761591183980648,3.271908686629986,0.6702282586125957,-0.9966777408637874,0.6702282586125956,-0.9966777408637874,-0.06644659333020367,0.11844858172035246,0.2513347153510039,0.05777841976021956,-0.10400397678029757
SHAILY,2026-08-11 13:45:00+05:30,13:45,13,3471.0,0.08073493072909155,1.2655398798714903,0.14388590297537499,0.39568623318228124,0.6043137668177188,3.539496365259725,0.39469752727960244,-1.9734946701238838,0.3946975272796024,-1.9734946701238836,-0.023049519680927687,-0.1930265390917603,-0.25353064903846156,-1.1408844038101411,-1.2013814800309708
SHAILY,2026-08-11 14:00:00+05:30,14:00,14,3464.300048828125,-0.16426372253242075,2.113156626506024,0.9189376443418014,0.040514681623226655,0.040547674034971955,3.3238224335510393,0.5888607238466746,-1.7839115537648138,0.5888607238466746,-1.7839115537648134,-0.054849362283667255,-0.060621124805872506,0.005771762522205254,-0.502270191355422,0.2107221870286438
SHAILY,2026-08-11 14:40:00+05:30,14:40,14,3431.60009765625,-0.9696367883262283,2.863388846933503,0.8847090497460687,0.0,0.11529095025393135,2.3235221598424993,1.5473788321632143,-0.8480037541706882,1.5473788321632143,-0.8480037541706882,-0.005833876524153601,0.017480286121762677,0.5420169304788318,0.09907629814068664,1.3404825355791767
SHAILY,2026-08-11 14:45:00+05:30,14:45,14,3431.39990234375,-0.005833876524153601,1.784028801134138,0.15385698859101365,0.4711488802291187,0.3749941311798676,2.3120645580278154,1.5533033264854805,-0.842219011663738,1.5533033264854803,-0.8422190116637378,0.23605810709260056,0.4517106848844121,0.8218277121602298,-0.3467943895324473,1.3842746794844885
SHAILY,2026-08-11 14:50:00+05:30,14:50,14,3439.5,0.23605810709260056,2.8942455969483,0.5172413793103449,0.4620655980603448,0.5379344019396551,2.5425012995340714,1.3141430781181858,-1.075737752580317,1.3141430781181858,-1.075737752580317,-0.21224157081334497,0.3488879197557785,0.9158307893589185,-0.29655331216383196,0.863496181766972
SHAILY,2026-08-11 15:00:00+05:30,15:00,15,3446.89990234375,0.42829530275052635,1.510349229506702,0.673464981481789,0.2653169686602116,0.7346830313397884,2.755634753271402,1.0966390060361928,-1.2881111608016205,1.0966390060361928,-1.2881111608016205,0.13345608478859866,0.36845268711935586,-0.3162233500409604,0.6121470960587745,0.6991818253806247
SHAILY,2026-08-11 15:05:00+05:30,15:05,15,3451.5,0.13345608478859866,3.092104226106969,0.17222764756944445,0.3999972873263889,0.6000027126736112,2.879129617984097,0.961899208224685,-1.4196726061132843,0.9618992082246849,-1.419672606113284,-0.037666198120382445,0.5649717514124294,-0.7011430152651021,0.5823583269955093,0.5244125063378241
SHAILY,2026-08-11 15:10:00+05:30,15:10,15,3450.199951171875,-0.037666198120382445,1.3279214878536378,0.12871646120377084,0.6732656514382402,0.1980178873579889,2.8342043063797497,1.0955900922578719,-1.3825271534095729,1.095590092257872,-1.3825271534095729,0.2724522235640923,0.22317405602129461,-0.4405527617815968,0.4898309293243945,1.0434177876494504
SHAILY,2026-08-11 15:15:00+05:30,15:15,15,3459.60009765625,0.2724522235640923,1.8099157467397047,0.45239294710327455,0.0,1.0,3.10493616294467,1.0232368292431289,-1.6504826004292574,1.0232368292431289,-1.6504826004292572,0.3295150312740773,-0.6821625907641229,-1.1590963268678458,0.0028862733497044073,0.8787114546662431
SHAILY,2026-08-11 15:20:00+05:30,15:20,15,3471.0,0.3295150312740773,2.249849865198114,0.8043440763198747,0.07065426512930062,0.9293457348706994,3.4306492972221476,0.6914433880726015,-1.9734946701238838,0.6914433880726015,-1.9734946701238836,-0.3774156628133103,-1.2590017623703544,-1.2013814800309708,-0.5617977528089888,0.48977239988475946
SHAILY,2026-08-11 15:25:00+05:30,15:25,15,3457.89990234375,-0.3774156628133103,2.5310566230865863,0.35119346049046324,0.44643051771117165,0.2023760217983651,3.0233545738056566,1.072908375141331,-1.6021256805669877,1.0729083751413309,-1.6021256805669872,-0.6333295630942452,-0.6622488501829836,-0.5234348600824736,0.057838574177477155,-0.10988764263894707
SHAILY,2026-08-12 09:20:00+05:30,09:20,9,3427.300048828125,-0.25319997589857396,1.200127891840044,0.21320850165326216,0.042046379319193236,0.7447451190275446,2.106807031053099,1.975314393469087,-0.4464169640868312,1.975314393469087,-0.44641696408683124,0.22466521933227868,0.05835497247122694,1.292564064919622,1.167099449424539,0.9949480065885842
SHAILY,2026-08-12 09:45:00+05:30,09:45,9,3468.0,0.8198136743873293,1.2243276611734393,0.6157188014733711,0.1703065614055662,0.8296934385944338,3.3006811348610845,0.7785467128027681,-0.798729849246684,0.7105263157894737,-0.7289460834703947,0.1038090442978662,-0.23933243449034022,-0.06055644914215687,-0.0201831364439158,-0.2710467803849481
SHAILY,2026-08-12 10:50:00+05:30,10:50,10,3471.0,0.10670986415281557,2.0236135094976104,0.25210290919535516,0.07562266628369783,0.9243773337163022,3.3451515660856255,0.6914433880726015,-1.4376232308772687,0.6914433880726015,-1.4376232308772687,-0.040331384147219825,0.547392682224143,-0.6655170745102276,-0.35724293701382887,-0.7173697016349756
SHAILY,2026-08-12 11:15:00+05:30,11:15,11,3454.10009765625,-0.971900869946961,1.2905922731672974,0.8517605201815728,0.1482394798184272,0.0,2.828043241166552,0.5500709146469811,-0.9553863254394933,0.550070914646981,-0.9553863254394934,-0.1795024792914105,0.24318641921957274,0.14185756652144468,-0.4950666504382176,0.5442750399809331
SHAILY,2026-08-12 11:25:00+05:30,11:25,11,3461.39990234375,0.3915426892417387,2.8861443289986717,0.7260848335597826,0.08261506453804347,0.9173849354619565,3.0339232378925725,0.4015758616900366,-1.164263183234407,0.4015758616900366,-1.164263183234407,0.03178187112980249,-0.04333506795861219,-0.26001040775167317,-0.5835775045292341,0.24845721092286344
SHAILY,2026-08-12 12:00:00+05:30,12:00,12,3437.10009765625,-0.44316432395660005,1.3245886936293056,0.8547423552197277,0.14525764478027223,0.0,2.3023660238448262,1.1114006018597902,-0.4655087005150173,1.1114006018597902,-0.4655087005150173,-0.3811380897862976,-0.002912270617846025,0.07273573445547145,0.23275435025750865,0.6866210714002098
SHAILY,2026-08-12 12:05:00+05:30,12:05,12,3424.0,-0.3811380897862976,1.8054579983870547,0.98400390625,0.00798828125,0.0080078125,1.9092136080566622,1.4982490896064544,-0.08469340957213786,1.4982490896064544,-0.08469340957213785,0.29497948762412385,0.42932100385148947,0.37383320175598717,0.6980111665814837,1.1536214953271027
SHAILY,2026-08-12 12:25:00+05:30,12:25,12,3441.199951171875,0.0727018941896348,2.8832426496281136,0.4384577824519231,0.13846529447115385,0.8615347055288461,2.4127373981445874,0.9909362472424035,-0.32255764480773713,0.9909362472424034,-0.3225576448077371,-0.04649115245628728,-0.18016829187050443,0.14239644757365208,0.8688872169195727,0.6335013697969267
SHAILY,2026-08-12 12:50:00+05:30,12:50,12,3450.0,0.4600794669143666,2.1477587161040397,0.8444417317708334,0.15555826822916666,0.8444417317708334,2.667287044793948,0.7333347486413043,-0.5275348165760869,0.7333347486413043,-0.5275348165760869,-0.11304064764492755,-0.06087239583333333,0.663765285326087,0.48985224184782605,-0.2898550724637681
SHAILY,2026-08-12 13:15:00+05:30,13:15,13,3470.800048828125,0.7635374895667005,2.454983515090033,0.9175614067326455,0.08243859326735446,0.9175614067326455,3.2789303207093465,0.12965310408818773,-1.3166978946916015,0.12965310408818775,-1.3166978946916015,0.06050056142917225,-0.02305084755300517,-0.2276174476556894,-0.21032755345816523,-1.0170579788957779
SHAILY,2026-08-12 13:40:00+05:30,13:40,13,3456.60009765625,-0.213623046875,2.7372443097598733,0.6915828142469254,0.0,0.3084171857530746,2.8470565811142072,0.38766134250924233,-1.0009864224591851,0.38766134250924233,-1.0009864224591853,0.18225436872988537,0.27772531517702,0.19961529100310108,-0.45420919021397727,-0.20251113239122903
SHAILY,2026-08-12 14:40:00+05:30,14:40,14,3440.89990234375,-0.43980772787246514,2.277475356775048,0.7061244419642857,0.20000597895408162,0.09386957908163265,2.3672381248810717,0.8457118335941313,-0.9822954938176914,0.8457118335941312,-0.9822954938176913,-0.03777513802754463,-0.026153110212158062,-0.2063371128811092,0.17728204334264278,-0.7352670930725761
SHAILY,2026-08-12 14:50:00+05:30,14:50,14,3440.800048828125,0.03488635707077253,2.229545158912544,0.11110608766417253,0.16667043425187061,0.8333295657481294,2.36079722641452,0.8486384200622173,-0.9794219569182058,0.8486384200622172,-0.9794219569182057,-0.023251825644372514,-0.18600750969399618,-0.15403536250036098,-0.09009816357407452,-0.133692675859404
SHAILY,2026-08-12 15:00:00+05:30,15:00,15,3433.800048828125,-0.1802311387172965,4.112055186338016,0.7415647116914468,0.0,0.2584352883085532,2.1470229364531446,1.0542242022574724,-0.777562781530831,1.0542242022574724,-0.7775627815308309,0.01746908693270349,0.1747335288799841,0.29996064656240434,0.08445169498846236,-0.11066599027575491
SHAILY,2026-08-12 15:05:00+05:30,15:05,15,3434.39990234375,0.01746908693270349,1.6961354376804716,0.6734429496761335,0.32655705032386645,0.6734429496761335,2.162793190018337,1.0365740353054198,-0.7948930079129602,1.0365740353054198,-0.7948930079129602,-0.017466035775730127,0.03203172861434268,0.5153795660319228,-0.055319776315316184,-0.11937612486033213
SHAILY,2026-08-12 15:10:00+05:30,15:10,15,3433.800048828125,-0.017466035775730127,3.3529275015774966,0.05208280351965821,0.3854076598341895,0.5625095366461523,2.140112309195182,1.0542242022574724,-0.777562781530831,1.0542242022574724,-0.7775627815308309,0.1747335288799841,-0.34364402878240036,0.3844123415508667,-0.06115957907819105,-0.5183775576623845
SHAILY,2026-08-12 15:15:00+05:30,15:15,15,3439.800048828125,0.1747335288799841,3.216323318625109,0.891166066001229,0.0,1.0,2.313004727555835,0.8779565888477604,-0.950635231923299,0.8779565888477604,-0.9506352319232991,-0.1250086855946742,0.1250086855946742,0.2849017003608594,-0.151170158092373,-0.6570177724123653
SHAILY,2026-08-12 15:20:00+05:30,15:20,15,3435.5,-0.1250086855946742,1.2202701087606072,0.02001953125,0.1,0.9,2.1831424002637503,1.004220637461796,-0.826659943057779,1.004220637461796,-0.826659943057779,-0.3929559016154853,0.48319306232717213,0.0640358367595692,-0.46863914004511714,-0.5093872798719254
SHAILY,2026-08-12 15:25:00+05:30,15:25,15,3422.0,-0.3929559016154853,2.228996924405115,0.37272875236742425,0.6272712476325758,0.0,1.7777285155498201,1.402688486265342,-0.6136762127410871,1.402688486265342,-0.6136762127410871,0.6458240109950321,0.7305669199298656,0.4850992886104617,-0.06721358352206312,-0.41204259661747517
SHAILY,2026-08-13 09:20:00+05:30,09:20,9,3452.10009765625,0.23228128605913897,1.4251058119128728,0.38676035251284496,0.2613222634318963,0.7386777365681038,2.6698280260649634,0.0637279079296867,-1.4802611804606598,0.06372790792968672,-1.48026118046066,-0.1477389853125242,-0.4171416261698714,-0.5677731555222626,-1.1297470784951584,-0.8400683404194769
SHAILY,2026-08-13 10:05:00+05:30,10:05,10,3419.39990234375,-0.442560847851618,1.5425662113868899,0.7163515147246968,0.07211521532448326,0.21153326995081986,1.6875332337675475,0.5732028489214016,-0.5381032599064591,0.5732028489214016,-0.5381032599064591,0.008774897253735614,-0.18423714299055638,0.29537632171443645,-0.06433734674809734,0.21348918045886786
SHAILY,2026-08-13 10:35:00+05:30,10:35,10,3429.5,0.40695344731041466,1.4837310195227766,0.782315523741509,0.06121804985799937,0.9387819501420006,1.9823853552100714,0.2770083102493075,-0.8310249307479225,0.27700831024930744,-0.8310249307479224,0.1953623318814696,0.01457938474996355,-0.3586542886171454,-0.13996351736769208,0.23035143151334014
SHAILY,2026-08-13 11:15:00+05:30,11:15,11,3407.89990234375,-0.2954972983104155,2.58108249035353,0.5843456775597847,0.0,0.41565432244021533,1.3356952683553605,1.0416972627507404,0.04695260137040846,1.0416972627507404,0.04695260137040845,0.34332567410367026,0.4783018661115838,0.4489582812453658,0.48416915029259766,0.8568384092624859
SHAILY,2026-08-13 12:25:00+05:30,12:25,12,3427.89990234375,-0.002920001640898483,2.5060375255433773,0.16345837832762103,0.04807737452462557,0.9519226254753744,1.925548474376927,0.452171896542318,-0.9014237061771518,0.452171896542318,-0.9014237061771518,0.11960960859582423,0.2771376140098078,0.21004683676956343,0.3092300813393769,-0.198366489139627
SHAILY,2026-08-13 12:30:00+05:30,12:30,12,3432.0,0.11960960859582423,1.8098688750862664,0.8627507300493082,0.13724926995069175,0.8627507300493082,2.0465330453039803,0.33216498670600236,-1.0198135198135199,0.3321649867060023,-1.0198135198135199,0.023311446040938228,0.2068793023382867,0.13694496421547203,0.05827505827505827,-0.34965034965034963
SHAILY,2026-08-13 12:40:00+05:30,12:40,12,3437.39990234375,0.13399712917142606,1.24334235571466,0.5747158692296899,0.18392030307282167,0.8160796969271783,2.2062255986139183,0.1745505373380901,-1.6698639662092434,0.17455053733809012,-1.6698639662092434,0.049461667562762844,-0.06690535732929723,0.0756414071716577,-0.5352854735116577,-1.2713083264498468
