symbol,timestamp,mfe_pct,mae_pct,mfe_r,mae_r,target_hit_3r,target_hit_2r,target_hit_1r,sl_hit_1r
ALKEM,2026-08-13 14:30:00+05:30,0.5247169290251312,-1.15990057995029,0.5247169290251312,-1.15990057995029,0,0,0,1
ALKEM,2026-08-13 14:35:00+05:30,0.33076074972436603,-1.3506063947078282,0.33076074972436603,-1.350606394707828,0,0,0,1
ALKEM,2026-08-13 14:40:00+05:30,0.4507405022537025,-1.2326372918774722,0.4507405022537025,-1.2326372918774722,0,0,0,1
ALKEM,2026-08-13 15:00:00+05:30,0.5710075520353656,-1.1143857063916007,0.5710075520353657,-1.1143857063916007,0,0,0,1
ALKEM,2026-08-13 15:05:00+05:30,0.747301411569333,-0.941046221976197,0.7473014115693329,-0.941046221976197,0,0,0,0
ALKEM,2026-08-13 15:10:00+05:30,0.1746323529411765,-1.3143382352941178,0.1746323529411765,-1.3143382352941178,0,0,0,1
ALKEM,2026-08-13 15:15:00+05:30,-0.10092669052206625,-1.486374896779521,-0.10092669052206624,-1.486374896779521,0,0,0,1
ALKEM,2026-08-14 09:20:00+05:30,0.40718119563205624,-0.6385341476957246,0.40718119563205624,-0.6385341476957246,0,0,0,0
ALKEM,2026-08-14 09:30:00+05:30,0.15698587127158556,-0.8495705974697572,0.15698587127158556,-0.849570597469757,0,0,0,0
ALKEM,2026-08-14 09:40:00+05:30,0.11090573012939,-0.7670979667282809,0.11090573012939002,-0.7670979667282809,0,0,0,0
ALKEM,2026-08-14 10:10:00+05:30,0.12955765315565426,-0.6385341476957246,0.12955765315565426,-0.6385341476957246,0,0,0,0
ALKEM,2026-08-14 10:25:00+05:30,0.33382789317507416,-0.4358308605341247,0.33382789317507416,-0.4358308605341246,0,0,0,0
ALKEM,2026-08-14 10:30:00+05:30,0.5295921211558116,-0.092910898448388,0.5295921211558116,-0.092910898448388,0,0,0,0
ALKEM,2026-08-14 10:35:00+05:30,0.04628343978524484,-0.4072942701101546,0.04628343978524484,-0.40729427011015457,0,0,0,0
ALKEM,2026-08-14 10:45:00+05:30,0.44510385756676557,-0.2318249258160237,0.44510385756676557,-0.23182492581602374,0,0,0,0
ALKEM,2026-08-14 11:50:00+05:30,0.8615099583140342,-0.9170912459471978,0.8615099583140342,-0.9170912459471977,0,0,0,0
ALKEM,2026-08-14 12:50:00+05:30,0.5726953630149639,-4.396822464437465,0.5726953630149639,-4.396822464437465,0,0,0,1
ALKEM,2026-08-14 12:55:00+05:30,0.6656804733727811,-4.308431952662722,0.6656804733727811,-4.308431952662722,0,0,0,1
ALKEM,2026-08-14 13:10:00+05:30,0.9082483781278963,-4.077849860982391,0.9082483781278962,-4.077849860982391,0,0,0,1
ALKEM,2026-08-14 13:40:00+05:30,1.3778435361568337,-4.290734233401147,1.3778435361568337,-4.290734233401147,0,0,1,1
ALKEM,2026-08-14 13:45:00+05:30,1.097381040206566,-4.555514570269273,1.043859649122807,-4.333333333333333,0,0,1,1
ALKEM,2026-08-14 13:50:00+05:30,1.7258977451981072,-3.962141597847267,1.7258977451981072,-3.9621415978472676,0,0,1,1
ALKEM,2026-08-14 13:55:00+05:30,1.8392940083604272,-3.855085926614027,1.8392940083604272,-3.8550859266140267,0,0,1,1
ALKEM,2026-08-14 14:00:00+05:30,2.2667910447761197,-3.451492537313433,2.2667910447761193,-3.451492537313433,0,1,1,1
ALKEM,2026-08-14 14:05:00+05:30,3.278379651436646,-2.4964672633066414,3.278379651436646,-2.4964672633066414,1,1,1,1
ALKEM,2026-08-14 14:10:00+05:30,4.6187613321881855,-1.2310334955625537,4.6187613321881855,-1.2310334955625537,1,1,1,1
ALKEM,2026-08-14 14:15:00+05:30,5.728614138296846,-0.03857652618381715,5.728614138296846,-0.03857652618381715,1,1,1,0
ALKEM,2026-08-14 14:20:00+05:30,4.40952380952381,-0.2,3.4296296296296296,-0.15555555555555556,1,1,1,0
ALKEM,2026-08-14 14:25:00+05:30,3.3270499528746464,-0.0942507068803016,2.6946564885496183,-0.07633587786259542,0,1,1,0
ALKEM,2026-08-17 11:50:00+05:30,0.38642009384487996,-0.02760143527463428,0.38642009384487996,-0.02760143527463428,0,0,0,0
ALKEM,2026-08-17 12:00:00+05:30,0.41413583655438985,0.0,0.41413583655438985,0.0,0,0,0,0
ALKEM,2026-08-17 12:15:00+05:30,0.2112417340191036,-0.2112417340191036,0.21124173401910362,-0.21124173401910362,0,0,0,0
ALKEM,2026-08-17 12:20:00+05:30,0.1284757272643847,-0.29365880517573645,0.1284757272643847,-0.29365880517573645,0,0,0,0
ALKEM,2026-08-17 12:35:00+05:30,0.2388608176389527,-0.18373909049150206,0.23886081763895267,-0.18373909049150206,0,0,0,0
ALKEM,2026-08-17 12:55:00+05:30,0.22965276501929083,-0.7900055116663606,0.22965276501929083,-0.7900055116663605,0,0,0,0
ALKEM,2026-08-17 13:35:00+05:30,0.24763826469778957,-1.4216270751169402,0.2476382646977896,-1.4216270751169402,0,0,0,1
ALKEM,2026-08-17 13:45:00+05:30,0.4038179148311307,-1.3582966226138031,0.40381791483113066,-1.3582966226138031,0,0,0,1
ALKEM,2026-08-17 13:50:00+05:30,0.7908773220526025,-1.1587272392863712,0.7908773220526025,-1.158727239286371,0,0,0,1
ALKEM,2026-08-17 13:55:00+05:30,1.0110294117647058,-1.2132352941176472,1.0110294117647058,-1.2132352941176472,0,0,1,1
ALKEM,2026-08-17 14:30:00+05:30,1.3986013986013985,-1.104158998895841,1.3986013986013985,-1.104158998895841,0,0,1,1
ALKEM,2026-08-17 14:40:00+05:30,1.3986013986013985,-1.104158998895841,1.3986013986013985,-1.104158998895841,0,0,1,1
ALKEM,2026-08-17 14:45:00+05:30,1.6417635122671095,-0.8669987087253275,1.6417635122671093,-0.8669987087253275,0,0,1,0
ALKEM,2026-08-17 14:50:00+05:30,1.6136468418626098,-0.8944213923467035,1.6136468418626095,-0.8944213923467035,0,0,1,0
ALKEM,2026-08-17 14:55:00+05:30,1.7355982274741506,-0.775480059084195,1.7355982274741506,-0.7754800590841949,0,0,1,0
ALKEM,2026-08-17 15:00:00+05:30,2.008701286679626,-0.5091178376376932,2.008701286679626,-0.5091178376376932,0,1,1,0
ALKEM,2026-08-17 15:05:00+05:30,1.9615099925980755,-0.5551443375277573,1.9615099925980755,-0.5551443375277573,0,0,1,0
ALKEM,2026-08-17 15:10:00+05:30,2.5307033866765907,0.22329735764793449,2.530703386676591,0.22329735764793449,0,1,1,0
ALKEM,2026-08-18 09:25:00+05:30,0.93423703975087,-0.2198204799413812,0.93423703975087,-0.21982047994138118,0,0,0,0
ALKEM,2026-08-18 09:55:00+05:30,0.5474452554744526,-0.3102189781021898,0.5474452554744526,-0.31021897810218974,0,0,0,0
ALKEM,2026-08-18 10:00:00+05:30,0.34602076124567477,-0.509925332362047,0.3460207612456747,-0.509925332362047,0,0,0,0
ALKEM,2026-08-18 10:25:00+05:30,0.27297543221110104,-0.6005459508644222,0.272975432211101,-0.6005459508644222,0,0,0,0
ALKEM,2026-08-18 10:30:00+05:30,0.10903143739778302,-0.7450481555515174,0.10903143739778302,-0.7450481555515174,0,0,0,0
ALKEM,2026-08-18 11:30:00+05:30,0.08224435712327514,-0.1736269761491364,0.08224435712327514,-0.1736269761491364,0,0,0,0
ALKEM,2026-08-18 12:30:00+05:30,0.0,-0.23750799305745865,0.0,-0.23750799305745868,0,0,0,0
ALKEM,2026-08-18 13:40:00+05:30,0.2836490072284747,-81.30484779560754,0.2836490072284747,-81.30484779560754,0,0,0,1
ALKEM,2026-08-18 14:05:00+05:30,0.26530052145274907,-81.67030023700349,0.26530052145274907,-81.67030023700349,0,0,0,1
ALKEM,2026-08-18 14:30:00+05:30,0.21945866861741037,-81.6786806776413,0.2194586686174104,-81.6786806776413,0,0,0,1
ALKEM,2026-08-18 14:35:00+05:30,0.29282576866764276,-81.66526829160735,0.29282576866764276,-81.66526829160735,0,0,0,1
ALKEM,2026-08-18 14:40:00+05:30,0.3111843309536884,-81.66191212618389,0.3111843309536884,-81.66191212618388,0,0,0,1
ALKEM,2026-08-18 14:45:00+05:30,0.2744739249771272,-81.66862322879096,0.2744739249771272,-81.66862322879096,0,0,0,1
ALKEM,2026-08-18 14:50:00+05:30,0.29282576866764276,-81.66526829160735,0.29282576866764276,-81.66526829160735,0,0,0,1
ALKEM,2026-08-18 14:55:00+05:30,0.43988269794721413,-81.63838452077393,0.4398826979472141,-81.63838452077393,0,0,0,1
ALKEM,2026-08-18 15:00:00+05:30,0.2836490072284747,-81.66694591368699,0.2836490072284747,-81.66694591368699,0,0,0,1
ALKEM,2026-08-18 15:05:00+05:30,-0.009125752874612154,-81.71546376078528,-0.009125752874612156,-81.71546376078528,0,0,0,1
ALKEM,2026-08-18 15:10:00+05:30,-80.56181014643748,-81.70210519549637,-80.5618101464375,-81.70210519549636,0,0,0,1
ALKEM,2026-08-20 07:14:52.050377+05:30,3.7810859382141944,-2.3069839578420095,3.781085938214195,-2.3069839578420095,1,1,1,1
ALKEM,2026-08-20 07:19:52.050377+05:30,4.2881044266267505,-2.5206307124030944,4.2881044266267505,-2.5206307124030944,1,1,1,1
ALKEM,2026-08-20 07:24:52.050377+05:30,3.8550860228910766,-2.9253783211370625,3.8550860228910766,-2.925378321137062,1,1,1,1
ALKEM,2026-08-20 07:29:52.050377+05:30,2.977047157565024,-3.7460920091703827,2.977047157565024,-3.746092009170383,0,1,1,1
ALKEM,2026-08-20 07:34:52.050377+05:30,1.8951578579836832,-4.757347196346482,1.8951578579836834,-4.757347196346482,0,0,1,1
ALKEM,2026-08-20 07:44:52.050377+05:30,1.782066246568449,-4.863055311505783,1.7820662465684487,-4.863055311505783,0,0,1,1
ALKEM,2026-08-20 07:49:52.050377+05:30,5.423763457635299,-2.605339608650121,5.423763457635299,-2.605339608650121,1,1,1,1
ALKEM,2026-08-20 07:54:52.050377+05:30,8.309304452564914,-1.3691502994854918,8.309304452564913,-1.3691502994854918,1,1,1,1
ALKEM,2026-08-20 07:59:52.050377+05:30,7.044877696696385,-3.201056788710995,7.044877696696385,-3.201056788710995,1,1,1,1
ALKEM,2026-08-20 08:09:52.050377+05:30,12.57191210692811,-1.334950536706755,12.571912106928108,-1.334950536706755,1,1,1,1
ALKEM,2026-08-20 08:14:52.050377+05:30,12.209824575911627,-2.0870079595013666,12.209824575911627,-2.0870079595013666,1,1,1,1
ALKEM,2026-08-20 08:39:52.050377+05:30,13.414131923866988,-0.7422274042758761,13.414131923866986,-0.742227404275876,1,1,1,0
ALKEM,2026-08-20 08:49:52.050377+05:30,11.801197689721317,-2.268969470074562,11.801197689721317,-2.268969470074562,1,1,1,1
ALKEM,2026-08-20 08:59:52.050377+05:30,14.195384547718648,-0.17609073757064767,14.195384547718648,-0.17609073757064767,1,1,1,0
ALKEM,2026-08-20 09:09:52.050377+05:30,13.699214472850285,0.2452222179356478,13.699214472850285,0.2452222179356478,1,1,1,0
ALKEM,2026-08-20 09:14:52.050377+05:30,13.005601506323597,0.5537158685954575,13.005601506323597,0.5537158685954574,1,1,1,0
ESCORTS,2026-08-20 07:52:13.678794+05:30,0.3276822968973555,-9.142620789080462,0.3276822968973555,-9.14262078908046,0,0,0,1
ESCORTS,2026-08-20 08:12:13.678794+05:30,0.31582769064835586,-11.164754129872897,0.31582769064835586,-11.164754129872899,0,0,0,1
ACE,2026-08-20 07:09:56.587978+05:30,5.990339261027136,-3.691318856187619,5.990339261027137,-3.6913188561876193,1,1,1,1
ACE,2026-08-20 07:14:56.587978+05:30,6.916489502444888,-2.8497675514757876,6.916489502444888,-2.849767551475787,1,1,1,1
AGIIL,2026-08-20 06:27:26.350421+05:30,42.952320456253915,0.8270656908477013,42.952320456253915,0.8270656908477013,1,1,1,0
AGIIL,2026-08-20 06:32:26.350421+05:30,41.053776843347315,0.8677732603128488,41.053776843347315,0.8677732603128488,1,1,1,0
AGIIL,2026-08-20 06:38:30.159977+05:30,0.9356010994744766,-27.703010472979813,0.9356010994744764,-27.703010472979813,0,0,0,1
AGIIL,2026-08-20 06:42:26.350421+05:30,38.27661720539128,-1.188551021501205,38.27661720539128,-1.188551021501205,1,1,1,1
AGIIL,2026-08-20 06:43:30.159977+05:30,2.060541758508562,-27.068290948213775,2.060541758508562,-27.068290948213775,0,1,1,1
AGIIL,2026-08-20 06:53:30.159977+05:30,1.718058680545612,-27.313026825241117,1.7180586805456117,-27.313026825241113,0,0,1,1
AGIIL,2026-08-20 06:57:26.350421+05:30,39.56172776464184,1.4729356399511695,39.56172776464184,1.4729356399511695,1,1,1,0
AGIIL,2026-08-20 06:58:30.159977+05:30,1.032873433444859,-26.54073270918141,1.0328734334448593,-26.540732709181412,0,0,1,1
AGIIL,2026-08-20 07:03:30.159977+05:30,0.7166623472841996,-26.0393013090772,0.7166623472841998,-26.0393013090772,0,0,0,1
AGIIL,2026-08-20 07:07:26.350421+05:30,35.41663121103166,0.7870855306588135,35.41663121103166,0.7870855306588135,1,1,1,0
AGIIL,2026-08-20 07:13:30.159977+05:30,1.4247444577823205,-23.522748098519912,1.4247444577823203,-23.522748098519912,0,0,1,1
AGIIL,2026-08-20 07:17:26.350421+05:30,32.44503481380144,0.7761635325257527,32.44503481380145,0.7761635325257527,1,1,1,0
AGIIL,2026-08-20 07:32:26.350421+05:30,28.2815992538346,-2.391754868025944,28.2815992538346,-2.391754868025944,1,1,1,1
AGIIL,2026-08-20 07:38:30.159977+05:30,1.1605680430551764,-23.02788879566363,1.1605680430551764,-23.02788879566363,0,0,1,1
AGIIL,2026-08-20 07:48:30.159977+05:30,1.8274585974588544,-22.939779279925496,1.8274585974588546,-22.939779279925496,0,0,1,1
AGIIL,2026-08-20 07:52:26.350421+05:30,30.384864916564286,-1.3283194197455712,30.384864916564286,-1.3283194197455712,1,1,1,1
AGIIL,2026-08-20 08:03:30.159977+05:30,2.213581776487081,-22.915345092222204,2.213581776487081,-22.915345092222204,0,1,1,1
AGIIL,2026-08-20 08:07:26.350421+05:30,29.386712005651365,-2.4226539050606477,29.386712005651365,-2.4226539050606473,1,1,1,1
AGIIL,2026-08-20 08:08:30.159977+05:30,1.903749382227572,-23.149006047798252,1.903749382227572,-23.149006047798252,0,0,1,1
AGIIL,2026-08-20 08:12:26.350421+05:30,30.244906229575946,-1.775444361619207,30.244906229575946,-1.775444361619207,1,1,1,1
AGIIL,2026-08-20 08:13:30.159977+05:30,2.310756740166311,-22.842060325064065,2.310756740166311,-22.84206032506406,0,1,1,1
AGIIL,2026-08-20 08:23:30.159977+05:30,2.7140865165137567,-20.39812076028786,2.7140865165137567,-20.39812076028786,0,1,1,1
AGIIL,2026-08-20 08:32:26.350421+05:30,25.217140247434372,-2.958591029129669,25.217140247434372,-2.9585910291296695,1,1,1,1
AGIIL,2026-08-20 08:33:30.159977+05:30,4.003415433974091,-19.93123324736338,4.00341543397409,-19.93123324736338,1,1,1,1
ASTRAL,2026-08-12 11:00:00+05:30,0.8069548233695653,-0.1321756114130435,0.8069548233695653,-0.1321756114130435,0,0,0,0
ASTRAL,2026-08-12 11:05:00+05:30,0.8981342271954256,-0.027851033938826313,0.8981342271954256,-0.027851033938826313,0,0,0,0
ASTRAL,2026-08-12 11:20:00+05:30,0.882247389501563,-0.2500851396969434,0.8822473895015631,-0.2500851396969434,0,0,0,0
ASTRAL,2026-08-12 11:30:00+05:30,1.0296317313508812,0.04174033503179272,1.0296317313508812,0.04174033503179272,0,0,1,0
ASTRAL,2026-08-12 11:35:00+05:30,0.6305852498017447,-0.24946127412106794,0.6305852498017447,-0.24946127412106794,0,0,0,0
ASTRAL,2026-08-12 11:40:00+05:30,0.44960920104694907,-0.15908742031485817,0.44960920104694907,-0.15908742031485815,0,0,0,0
ASTRAL,2026-08-12 11:45:00+05:30,0.6291030477661598,-0.21430871662201867,0.6291030477661597,-0.21430871662201867,0,0,0,0
ASTRAL,2026-08-12 11:50:00+05:30,0.8242726893772528,-0.020774867905830746,0.8242726893772527,-0.020774867905830743,0,0,0,0
ASTRAL,2026-08-12 13:15:00+05:30,7.724137931034483,-0.16551892510775862,7.724137931034483,-0.16551892510775862,1,1,1,0
ASTRAL,2026-08-12 13:20:00+05:30,7.996413858273287,-0.07589178745751564,7.996413858273287,-0.07589178745751562,1,1,1,0
ASTRAL,2026-08-12 13:50:00+05:30,9.929168500001595,-0.22691664149940582,9.929168500001595,-0.2269166414994058,1,1,1,0
ASTRAL,2026-08-12 13:55:00+05:30,10.057825832401306,-0.11014564317971404,10.057825832401306,-0.11014564317971404,1,1,1,0
ASTRAL,2026-08-12 14:00:00+05:30,10.088142468382511,-0.08262988653226995,10.088142468382511,-0.08262988653226995,1,1,1,0
ASTRAL,2026-08-12 14:10:00+05:30,10.103302422305442,-0.06887052341597796,10.103302422305442,-0.06887052341597796,1,1,1,0
ASTRAL,2026-08-12 14:15:00+05:30,9.876285303908935,-0.27491408934707906,9.876285303908935,-0.274914089347079,1,1,1,0
ASTRAL,2026-08-12 14:20:00+05:30,10.012386793893526,-0.1513866808281226,10.012386793893528,-0.15138668082812262,1,1,1,0
ASTRAL,2026-08-12 14:50:00+05:30,9.800820822244162,-0.19917750096583106,9.800820822244162,-0.19917750096583103,1,1,1,0
ASTRAL,2026-08-12 14:55:00+05:30,9.642684173932407,-0.3429120145201806,9.642684173932407,-0.3429120145201806,1,1,1,0
ASTRAL,2026-08-12 15:00:00+05:30,9.545013322426133,-0.43168759234839804,9.545013322426133,-0.43168759234839804,1,1,1,0
ASTRAL,2026-08-12 15:05:00+05:30,9.800820822244162,-0.19917750096583106,9.800820822244162,-0.19917750096583103,1,1,1,0
ASTRAL,2026-08-12 15:10:00+05:30,9.200816336876708,2.6024573487662224,9.200816336876708,2.6024573487662224,1,1,1,0
ASTRAL,2026-08-13 09:15:00+05:30,3.2751906441779712,-0.4844961240310077,1.1045735120860183,-0.1633986058992641,0,0,1,0
ASTRAL,2026-08-13 09:20:00+05:30,2.856585018910963,-0.2766550018039986,2.8565850189109625,-0.27665500180399855,0,1,1,0
ASTRAL,2026-08-13 09:25:00+05:30,2.2513560071554206,-0.8634473936680525,2.2513560071554206,-0.8634473936680525,0,1,1,0
ASTRAL,2026-08-13 09:30:00+05:30,0.7055087352362205,-2.3622047244094486,0.45714086415816324,-1.530612244897959,0,0,0,1
ASTRAL,2026-08-13 09:35:00+05:30,0.42162691744533126,-2.4605107410891778,0.42162691744533126,-2.460510741089178,0,0,0,1
ASTRAL,2026-08-13 09:40:00+05:30,0.158609318452351,-1.6622225595423874,0.158609318452351,-1.6622225595423874,0,0,0,1
ASTRAL,2026-08-13 09:45:00+05:30,0.5477691456011147,-1.2738853503184715,0.5477691456011146,-1.2738853503184713,0,0,0,1
ASTRAL,2026-08-13 09:50:00+05:30,1.023934484191988,-0.6527551088723308,1.023934484191988,-0.6527551088723307,0,0,1,0
ASTRAL,2026-08-13 11:55:00+05:30,1.467884499776989,-0.0953167723544127,1.467884499776989,-0.0953167723544127,0,0,1,0
ASTRAL,2026-08-13 12:00:00+05:30,1.2812427727382285,-0.2790831207787662,1.2812427727382285,-0.2790831207787662,0,0,1,0
ASTRAL,2026-08-13 12:05:00+05:30,1.467884499776989,-0.0317722574514709,1.467884499776989,-0.0317722574514709,0,0,1,0
ASTRAL,2026-08-13 12:10:00+05:30,0.7381284097151367,-0.5299365682569898,0.7381284097151367,-0.5299365682569898,0,0,0,0
ASTRAL,2026-08-13 12:15:00+05:30,0.7635576468152258,-0.5048274276833323,0.7635576468152256,-0.5048274276833323,0,0,0,0
ASTRAL,2026-08-13 12:20:00+05:30,0.9036365768167456,-0.36651177428909953,0.9036365768167456,-0.3665117742890995,0,0,0,0
ASTRAL,2026-08-13 12:55:00+05:30,0.35172075291977445,-0.5526898020148578,0.35172075291977445,-0.5526898020148578,0,0,0,0
ASTRAL,2026-08-13 13:25:00+05:30,0.7302930878647248,-1.089149368057126,0.7302930878647248,-1.0891493680571263,0,0,0,1
ASTRAL,2026-08-13 13:55:00+05:30,0.3071923070064963,-1.736565205682472,0.30719230700649625,-1.7365652056824723,0,0,0,1
ASTRAL,2026-08-13 14:00:00+05:30,0.7810547118134092,-1.2723577401429336,0.7810547118134092,-1.2723577401429336,0,0,0,1
ASTRAL,2026-08-13 15:00:00+05:30,0.23178293921566978,-1.8605570590560905,0.23178293921566975,-1.8605570590560905,0,0,0,1
ASTRAL,2026-08-13 15:05:00+05:30,0.37011633551363987,-1.8693888221696413,0.37011633551363987,-1.8693888221696415,0,0,0,1
ASTRAL,2026-08-13 15:10:00+05:30,0.314070351758794,-1.7902010050251258,0.314070351758794,-1.7902010050251256,0,0,0,1
ASTRAL,2026-08-14 10:50:00+05:30,-0.006362198318965822,-0.5981942387691858,-0.006362198318965822,-0.5981942387691858,0,0,0,0
ASTRAL,2026-08-14 12:55:00+05:30,-0.044619824929051054,-0.8095844691260226,-0.044619824929051054,-0.8095844691260226,0,0,0,0
ASTRAL,2026-08-14 13:15:00+05:30,0.21141179487464234,-0.9097362431984064,0.21141179487464232,-0.9097362431984063,0,0,0,0
ASTRAL,2026-08-14 13:35:00+05:30,0.26922763922275644,-1.1410287710336537,0.26922763922275644,-1.141028771033654,0,0,0,1
ASTRAL,2026-08-14 13:40:00+05:30,0.30137551599070217,-1.109333044445335,0.3013755159907021,-1.109333044445335,0,0,0,1
ASTRAL,2026-08-14 13:45:00+05:30,0.2563773955380256,-1.153698279921115,0.2563773955380256,-1.153698279921115,0,0,0,1
ASTRAL,2026-08-14 13:55:00+05:30,0.044768223337064275,-1.362331233010873,0.04476822333706428,-1.362331233010873,0,0,0,1
ASTRAL,2026-08-14 14:20:00+05:30,0.2628021056405468,-1.1473639314262323,0.2628021056405468,-1.147363931426232,0,0,0,1
ASTRAL,2026-08-14 14:40:00+05:30,0.025626163617072387,-1.20435930993754,0.025626163617072387,-1.20435930993754,0,0,0,1
ASTRAL,2026-08-14 14:55:00+05:30,0.1733928414366795,-0.9632674332356426,0.1733928414366795,-0.9632674332356426,0,0,0,0
ASTRAL,2026-08-14 15:00:00+05:30,0.12195278652519256,-1.0141238015484595,0.12195278652519255,-1.0141238015484595,0,0,0,1
ASTRAL,2026-08-14 15:05:00+05:30,0.12195278652519256,-1.0141238015484595,0.12195278652519255,-1.0141238015484595,0,0,0,1
ASTRAL,2026-08-14 15:10:00+05:30,0.17998643157478947,-0.8806294016757618,0.17998643157478947,-0.8806294016757616,0,0,0,0
ASTRAL,2026-08-17 09:25:00+05:30,0.7780082864403898,-0.2074736249698366,0.7780082864403897,-0.2074736249698366,0,0,0,0
ASTRAL,2026-08-17 09:45:00+05:30,0.09014967250885382,-0.8886058485592402,0.09014967250885382,-0.8886058485592401,0,0,0,0
ASTRAL,2026-08-17 09:55:00+05:30,0.4719757586204121,-0.48490335790839967,0.4719757586204121,-0.48490335790839967,0,0,0,0
ASTRAL,2026-08-17 11:00:00+05:30,0.4407523037724536,-0.23334829804967602,0.44075230377245356,-0.233348298049676,0,0,0,0
ASTRAL,2026-08-17 11:15:00+05:30,0.558077585070571,-0.10382709837362103,0.558077585070571,-0.10382709837362103,0,0,0,0
ASTRAL,2026-08-17 11:50:00+05:30,0.4733143050445438,-0.24638842688310647,0.4733143050445438,-0.24638842688310647,0,0,0,0
ASTRAL,2026-08-17 12:10:00+05:30,0.603773710511012,-0.16230603913192262,0.603773710511012,-0.16230603913192262,0,0,0,0
ASTRAL,2026-08-17 12:30:00+05:30,0.35619455261715954,-0.5116264839693874,0.35619455261715954,-0.5116264839693874,0,0,0,0
ASTRAL,2026-08-17 12:45:00+05:30,0.40821140144434176,-0.46005944609677957,0.40821140144434176,-0.4600594460967795,0,0,0,0
ASTRAL,2026-08-17 12:50:00+05:30,0.4277365901450097,-0.440703099684057,0.42773659014500975,-0.440703099684057,0,0,0,0
ASTRAL,2026-08-17 12:55:00+05:30,0.10335759599079458,-0.7622770560804263,0.10335759599079457,-0.7622770560804263,0,0,0,0
ASTRAL,2026-08-17 13:00:00+05:30,0.22705157314304247,-0.34382412118877714,0.22705157314304247,-0.34382412118877714,0,0,0,0
ASTRAL,2026-08-17 13:05:00+05:30,0.2856046010509013,-0.2856046010509013,0.28560460105090135,-0.28560460105090135,0,0,0,0
ASTRAL,2026-08-17 13:40:00+05:30,0.36377650364589303,-0.9354309591844745,0.363776503645893,-0.9354309591844745,0,0,0,0
ASTRAL,2026-08-17 13:45:00+05:30,0.3898635477582846,-0.9096816114359974,0.3898635477582846,-0.9096816114359974,0,0,0,0
ASTRAL,2026-08-17 13:50:00+05:30,0.2790970964109093,-1.0190141928630183,0.2790970964109093,-1.0190141928630183,0,0,0,1
ASTRAL,2026-08-17 14:10:00+05:30,0.44207834117693184,-0.9231537916157644,0.44207834117693184,-0.9231537916157644,0,0,0,0
ASTRAL,2026-08-17 15:00:00+05:30,0.4747381842967259,-0.9559700616932598,0.4747381842967259,-0.9559700616932598,0,0,0,0
ASTRAL,2026-08-17 15:05:00+05:30,0.5270333435660909,-0.904419558413491,0.5270333435660908,-0.904419558413491,0,0,0,0
ASTRAL,2026-08-17 15:10:00+05:30,0.5074192737372052,-0.923754334044166,0.5074192737372052,-0.9237543340441661,0,0,0,0
ASTRAL,2026-08-17 15:15:00+05:30,0.4355425443156564,-0.9946075760564759,0.43554254431565637,-0.9946075760564759,0,0,0,0
ASTRAL,2026-08-18 09:30:00+05:30,0.02614082435520497,-0.5098737468403196,0.02614082435520497,-0.5098737468403196,0,0,0,0
ASTRAL,2026-08-18 11:45:00+05:30,0.29572189948054534,-0.2037179263592787,0.29572189948054534,-0.20371792635927868,0,0,0,0
ASTRAL,2026-08-18 12:00:00+05:30,0.39468492255737714,-0.10524770670490606,0.39468492255737714,-0.10524770670490605,0,0,0,0
ASTRAL,2026-08-18 12:05:00+05:30,0.34187713161571337,-0.15779253215401054,0.3418771316157133,-0.1577925321540105,0,0,0,0
ASTRAL,2026-08-18 12:35:00+05:30,0.34187713161571337,-0.15779253215401054,0.3418771316157133,-0.1577925321540105,0,0,0,0
ASTRAL,2026-08-18 12:40:00+05:30,0.3748734739805985,-0.12496050076044064,0.3748734739805985,-0.12496050076044064,0,0,0,0
ASTRAL,2026-08-18 12:45:00+05:30,0.2759494856685282,-0.22339188003038768,0.2759494856685282,-0.22339188003038765,0,0,0,0
IMFA,2026-08-20 07:06:28.443102+05:30,8.626528146010983,-1.9473358401891148,8.626528146010983,-1.9473358401891148,1,1,1,1
IMFA,2026-08-20 07:11:28.443102+05:30,8.466250427490708,-2.09201189284952,8.466250427490708,-2.09201189284952,1,1,1,1
IMFA,2026-08-20 07:16:28.443102+05:30,10.23019427593725,-0.22964407334195233,10.230194275937249,-0.22964407334195233,1,1,1,0
WIPRO,2026-08-13 11:15:00+05:30,1.0448137655837249,-0.06048974795686625,1.0448137655837249,-0.060489747956866256,0,0,1,0
WIPRO,2026-08-13 11:40:00+05:30,0.9504426364859752,-0.02747118480612947,0.9504426364859752,-0.027471184806129468,0,0,0,0
WIPRO,2026-08-13 11:45:00+05:30,0.7401349499396258,0.0,0.7401349499396257,0.0,0,0,0,0
WIPRO,2026-08-13 11:50:00+05:30,0.38240750427316944,-0.16389131207661653,0.3824075042731694,-0.16389131207661653,0,0,0,0
WIPRO,2026-08-13 11:55:00+05:30,0.21269600149991502,-0.33267921483477847,0.212696001499915,-0.3326792148347784,0,0,0,0
WIPRO,2026-08-13 12:00:00+05:30,0.0708550718551097,-0.39786120805402614,0.0708550718551097,-0.3978612080540262,0,0,0,0
WIPRO,2026-08-13 12:10:00+05:30,0.24568516010314928,-0.22384999667599,0.24568516010314928,-0.22384999667598998,0,0,0,0
WIPRO,2026-08-13 12:50:00+05:30,0.28949026327078325,-0.18025006978053865,0.28949026327078325,-0.18025006978053865,0,0,0,0
