symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,bb_pctile,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-08,VAL,BULL,2177.7,2091.37,2350.36,2.0,90.0,0.4,-2.32,SL_HIT,2026-05-11,1,0.0,2.68,0,0,0,0,0,-2.14
BSE,MULTITF_CHAMPION_V1,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BSE,MULTITF_CHALL_A_DAILY,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BSE,MULTITF_CHALL_C_REGIME,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BSE,MULTITF_CHALL_D_EXT_22,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BSE,MULTITF_CHALL_E_EXT_25,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BSE,MULTITF_CHALL_F_EXT_30,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BSE,MULTITF_CHALL_G_COMPOSITE,2026-05-08,VAL,BULL,3978.0,3848.02,4237.96,2.0,80.0,0.61,-1.0,SL_HIT,2026-05-11,1,0.0,1.1,0,0,0,0,0,-0.23
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-12,VAL,BULL,2177.7,2090.66,2351.78,2.0,100.0,0.39,-3.11,SL_HIT,2026-05-13,1,0.0,3.12,0,0,0,0,0,-2.38
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-12,VAL,BULL,2177.7,2090.66,2351.78,2.0,100.0,0.39,-3.11,SL_HIT,2026-05-13,1,0.0,3.12,0,0,0,0,0,-2.38
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-12,VAL,BULL,2177.7,2090.66,2351.78,2.0,100.0,0.39,-3.11,SL_HIT,2026-05-13,1,0.0,3.12,0,0,0,0,0,-2.38
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-14,VAL,BULL,2177.7,2087.28,2358.54,2.0,100.0,0.38,-2.48,SL_HIT,2026-05-15,1,0.0,3.08,0,0,0,0,0,-3.02
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-14,VAL,BULL,2177.7,2087.28,2358.54,2.0,100.0,0.38,-2.48,SL_HIT,2026-05-15,1,0.0,3.08,0,0,0,0,0,-3.02
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-14,VAL,BULL,2177.7,2087.28,2358.54,2.0,100.0,0.38,-2.48,SL_HIT,2026-05-15,1,0.0,3.08,0,0,0,0,0,-3.02
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-18,VAL,BULL,2177.7,2087.73,2357.64,2.0,100.0,0.35,-3.32,SL_HIT,2026-05-19,1,0.0,3.73,0,0,0,0,0,-2.8
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-18,VAL,BULL,2177.7,2087.73,2357.64,2.0,100.0,0.35,-3.32,SL_HIT,2026-05-19,1,0.0,3.73,0,0,0,0,0,-2.8
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-18,VAL,BULL,2177.7,2087.73,2357.64,2.0,100.0,0.35,-3.32,SL_HIT,2026-05-19,1,0.0,3.73,0,0,0,0,0,-2.8
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-20,VAL,BULL,2177.7,2083.69,2365.72,2.0,100.0,0.38,-2.99,SL_HIT,2026-05-21,1,0.0,3.1,0,0,0,0,0,-2.56
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-20,VAL,BULL,2177.7,2083.69,2365.72,2.0,100.0,0.38,-2.99,SL_HIT,2026-05-21,1,0.0,3.1,0,0,0,0,0,-2.56
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-20,VAL,BULL,2177.7,2083.69,2365.72,2.0,100.0,0.38,-2.99,SL_HIT,2026-05-21,1,0.0,3.1,0,0,0,0,0,-2.56
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-22,VAL,BULL,2177.7,2087.99,2357.12,2.0,100.0,0.33,-3.0,SL_HIT,2026-05-25,1,0.0,3.2,0,0,0,0,0,-2.48
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-22,VAL,BULL,2177.7,2087.99,2357.12,2.0,100.0,0.33,-3.0,SL_HIT,2026-05-25,1,0.0,3.2,0,0,0,0,0,-2.48
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-22,VAL,BULL,2177.7,2087.99,2357.12,2.0,100.0,0.33,-3.0,SL_HIT,2026-05-25,1,0.0,3.2,0,0,0,0,0,-2.48
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-26,VAL,BULL,2177.7,2088.05,2357.0,2.0,100.0,0.34,-2.73,SL_HIT,2026-05-27,1,0.0,2.98,0,0,0,0,0,-2.41
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-26,VAL,BULL,2177.7,2088.05,2357.0,2.0,100.0,0.34,-2.73,SL_HIT,2026-05-27,1,0.0,2.98,0,0,0,0,0,-2.41
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-26,VAL,BULL,2177.7,2088.05,2357.0,2.0,100.0,0.34,-2.73,SL_HIT,2026-05-27,1,0.0,2.98,0,0,0,0,0,-2.41
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-05-28,VAL,BULL,2177.7,2093.09,2346.92,2.0,100.0,0.34,-2.69,SL_HIT,2026-05-29,1,0.0,3.11,0,0,0,0,0,-2.52
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-05-28,VAL,BULL,2177.7,2093.09,2346.92,2.0,100.0,0.34,-2.69,SL_HIT,2026-05-29,1,0.0,3.11,0,0,0,0,0,-2.52
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-05-28,VAL,BULL,2177.7,2093.09,2346.92,2.0,100.0,0.34,-2.69,SL_HIT,2026-05-29,1,0.0,3.11,0,0,0,0,0,-2.52
CUMMINSIND,MULTITF_CHALL_G_COMPOSITE,2026-05-28,VAL,BULL,6069.0,5869.02,6468.96,2.0,80.0,0.77,-1.0,SL_HIT,2026-05-29,1,0.0,1.31,0,0,0,0,0,-0.69
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-06-01,HOLDOUT,BULL,2177.7,2091.3,2350.5,2.0,100.0,0.24,-3.12,SL_HIT,2026-06-02,1,0.0,3.62,0,0,0,0,0,-2.26
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-06-01,HOLDOUT,BULL,2177.7,2091.3,2350.5,2.0,100.0,0.24,-3.12,SL_HIT,2026-06-02,1,0.0,3.62,0,0,0,0,0,-2.26
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-06-01,HOLDOUT,BULL,2177.7,2091.3,2350.5,2.0,100.0,0.24,-3.12,SL_HIT,2026-06-02,1,0.0,3.62,0,0,0,0,0,-2.26
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-06-03,HOLDOUT,BULL,2177.7,2093.58,2345.94,2.0,100.0,0.13,-2.94,SL_HIT,2026-06-04,1,0.0,3.0,0,0,0,0,0,-2.75
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-06-03,HOLDOUT,BULL,2177.7,2093.58,2345.94,2.0,100.0,0.13,-2.94,SL_HIT,2026-06-04,1,0.0,3.0,0,0,0,0,0,-2.75
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-06-03,HOLDOUT,BULL,2177.7,2093.58,2345.94,2.0,100.0,0.13,-2.94,SL_HIT,2026-06-04,1,0.0,3.0,0,0,0,0,0,-2.75
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-06-05,HOLDOUT,BULL,2177.7,2104.61,2323.88,2.0,100.0,0.08,-3.74,SL_HIT,2026-06-08,1,0.0,4.12,0,0,0,0,0,-2.85
SUNPHARMA,MULTITF_CHAMPION_V1,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-06-17,HOLDOUT,BULL,1900.0,1853.3,1993.4,2.0,90.0,0.31,-1.87,SL_HIT,2026-06-18,1,0.0,1.98,0,0,0,0,0,-0.85
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-06-17,HOLDOUT,BULL,1900.0,1870.89,1958.22,2.0,100.0,0.31,-3.0,SL_HIT,2026-06-18,1,0.0,3.17,0,0,0,0,0,-1.36
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-17,HOLDOUT,BULL,1900.0,1870.89,1958.22,2.0,100.0,0.31,-3.0,SL_HIT,2026-06-18,1,0.0,3.17,0,0,0,0,0,-1.36
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-06-19,HOLDOUT,BULL,2177.7,2105.73,2321.64,2.0,100.0,0.41,-1.72,SL_HIT,2026-06-22,1,0.0,1.98,0,0,0,0,0,-0.23
NAM-INDIA,MULTITF_CHALL_H_TIGHT_BASE,2026-06-19,HOLDOUT,BULL,1167.4,1138.64,1224.92,2.0,110.0,0.55,-1.0,SL_HIT,2026-06-24,3,0.48,1.04,0,0,0,1,0,0.65
NAM-INDIA,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-19,HOLDOUT,BULL,1167.4,1138.64,1224.92,2.0,110.0,0.55,-1.0,SL_HIT,2026-06-24,3,0.48,1.04,0,0,0,1,0,0.65
SUNPHARMA,MULTITF_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-06-19,HOLDOUT,BULL,1900.0,1857.95,1984.1,2.0,90.0,0.07,-1.42,SL_HIT,2026-06-22,1,0.0,1.68,0,0,0,0,0,-0.06
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-06-19,HOLDOUT,BULL,1900.0,1871.2,1957.6,2.0,100.0,0.07,-2.08,SL_HIT,2026-06-22,1,0.0,2.46,0,0,0,0,0,-0.09
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-19,HOLDOUT,BULL,1900.0,1871.2,1957.6,2.0,100.0,0.07,-2.08,SL_HIT,2026-06-22,1,0.0,2.46,0,0,0,0,0,-0.09
BHARATFORG,MULTITF_CHAMPION_V1,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
BHARATFORG,MULTITF_CHALL_A_DAILY,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
BHARATFORG,MULTITF_CHALL_C_REGIME,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
BHARATFORG,MULTITF_CHALL_D_EXT_22,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-06-23,HOLDOUT,BULL,2177.7,2102.11,2328.88,2.0,90.0,0.62,-1.0,SL_HIT,2026-06-24,1,0.0,1.12,0,0,0,0,0,-0.24
SUNPHARMA,MULTITF_CHAMPION_V1,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-06-23,HOLDOUT,BULL,1900.0,1856.49,1987.02,2.0,90.0,0.25,-1.0,SL_HIT,2026-06-25,2,0.0,1.08,0,0,0,0,0,-0.18
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-06-23,HOLDOUT,BULL,1900.0,1871.1,1957.8,2.0,100.0,0.25,-1.28,SL_HIT,2026-06-24,1,0.0,1.38,0,0,0,0,0,-0.62
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-23,HOLDOUT,BULL,1900.0,1871.1,1957.8,2.0,100.0,0.25,-1.28,SL_HIT,2026-06-24,1,0.0,1.38,0,0,0,0,0,-0.62
BHARATFORG,MULTITF_CHAMPION_V1,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_A_DAILY,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_C_REGIME,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_D_EXT_22,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_E_EXT_25,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_F_EXT_30,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_G_COMPOSITE,2026-06-25,HOLDOUT,BULL,2177.7,2097.15,2338.8,2.0,100.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.66,1.09,0,0,0,0,0,-0.2
BHARATFORG,MULTITF_CHALL_H_TIGHT_BASE,2026-06-25,HOLDOUT,BULL,2177.7,2090.23,2352.64,2.0,110.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.61,1.01,0,0,0,0,0,-0.19
BHARATFORG,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-25,HOLDOUT,BULL,2177.7,2090.23,2352.64,2.0,110.0,0.75,-1.0,SL_HIT,2026-06-29,2,0.61,1.01,0,0,0,0,0,-0.19
SUNPHARMA,MULTITF_CHAMPION_V1,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-06-25,HOLDOUT,BULL,1900.0,1856.93,1986.14,2.0,90.0,0.41,-1.0,SL_HIT,2026-06-29,2,0.0,1.14,0,0,0,0,0,-0.28
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-06-25,HOLDOUT,BULL,1900.0,1871.13,1957.74,2.0,100.0,0.41,-1.46,SL_HIT,2026-06-26,1,0.0,1.46,0,0,0,0,0,-0.27
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-25,HOLDOUT,BULL,1900.0,1871.13,1957.74,2.0,100.0,0.41,-1.46,SL_HIT,2026-06-26,1,0.0,1.46,0,0,0,0,0,-0.27
SUNPHARMA,MULTITF_CHAMPION_V1,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-06-29,HOLDOUT,BULL,1900.0,1861.51,1976.98,2.0,90.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.18,0,0,0,0,0,-0.46
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-06-29,HOLDOUT,BULL,1900.0,1871.43,1957.14,2.0,100.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.59,0,0,0,0,0,-0.61
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-06-29,HOLDOUT,BULL,1900.0,1871.43,1957.14,2.0,100.0,0.54,-1.0,SL_HIT,2026-06-30,1,0.0,1.59,0,0,0,0,0,-0.61
SUNPHARMA,MULTITF_CHAMPION_V1,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-07-01,HOLDOUT,BULL,1900.0,1862.43,1975.14,2.0,90.0,0.55,1.37,EXPIRED_POS,2026-07-15,10,1.67,0.97,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-07-01,HOLDOUT,BULL,1900.0,1871.5,1957.0,2.0,100.0,0.55,-1.01,SL_HIT,2026-07-02,1,0.0,1.28,0,0,0,1,0,0.7
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-07-01,HOLDOUT,BULL,1900.0,1871.5,1957.0,2.0,100.0,0.55,-1.01,SL_HIT,2026-07-02,1,0.0,1.28,0,0,0,1,0,0.7
SUNPHARMA,MULTITF_CHAMPION_V1,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_A_DAILY,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
