symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
BANCOINDIA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-30,VAL,BEAR,585.37,534.73,686.64,2.0,T1_HIT,8
BANCOINDIA,SHORT_COVERING_CHAMPION_V1,2026-01-30,VAL,BEAR,585.37,534.73,686.64,2.0,T1_HIT,8
CGCL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-27,VAL,BEAR,159.68,152.96,173.12,-1.0,SL_HIT,2
CGCL,SHORT_COVERING_CHAMPION_V1,2026-02-27,VAL,BEAR,159.68,152.96,173.12,-1.0,SL_HIT,2
CGCL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-09,VAL,BEAR,155.74,150.02,167.17,2.0,T1_HIT,1
CGCL,SHORT_COVERING_CHAMPION_V1,2026-03-09,VAL,BEAR,155.74,150.02,167.17,2.0,T1_HIT,1
JYOTHYLAB,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-03,DEV,BEAR,286.75,283.66,292.94,-1.0,SL_HIT,1
JYOTHYLAB,SHORT_COVERING_CHAMPION_V1,2025-12-03,DEV,BEAR,286.75,283.66,292.94,-1.0,SL_HIT,1
JYOTHYLAB,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-22,VAL,BEAR,244.06,238.18,255.82,-1.0,SL_HIT,6
JYOTHYLAB,SHORT_COVERING_CHAMPION_V1,2026-01-22,VAL,BEAR,244.06,238.18,255.82,-1.0,SL_HIT,6
JYOTHYLAB,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-16,VAL,BEAR,211.15,205.53,222.39,-1.0,SL_HIT,3
JYOTHYLAB,SHORT_COVERING_CHAMPION_V1,2026-03-16,VAL,BEAR,211.15,205.53,222.39,-1.0,SL_HIT,3
NEOGEN,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-09,DEV,BEAR,979.33,953.72,1030.54,2.0,T1_HIT,1
