regime,r_multiple
BULL,0.45486378845650477
BULL,0.3170638460558167
SIDEWAYS,-0.9999999999999981
SIDEWAYS,-1.0000000000000004
SIDEWAYS,-1.0000000000000018
SIDEWAYS,-1.000000000000001
SIDEWAYS,-1.0
SIDEWAYS,0.11729937032299025
SIDEWAYS,0.2108479063703159
SIDEWAYS,-0.2863282456942411
SIDEWAYS,-0.20849849484556007
SIDEWAYS,-1.0000000000000013
SIDEWAYS,-1.0
SIDEWAYS,-0.43213138275100105
SIDEWAYS,-0.3175544055100833
SIDEWAYS,-0.6122709163346602
SIDEWAYS,0.18954583854651214
SIDEWAYS,0.40708590336343514
SIDEWAYS,0.69860937630111
SIDEWAYS,0.9953731268584723
