scanner,symbol,entry_date_str,signal_regime,entry_price,stop_loss,entry_atr,entry_risk_distance,holding_cap,arm_a_exit_date,arm_a_exit_reason,arm_a_exit_price,arm_a_holding_days,arm_a_gross_r,arm_a_cost_r,arm_a_net_r,arm_b_exit_dates,arm_b_exit_reasons,arm_b_exit_prices,arm_b_holding_days,arm_b_gross_r,arm_b_cost_r,arm_b_net_r,paired_delta
EOD,360ONE,2020-01-17,BULL,339.2,314.28,16.6133,24.92,10,2020-01-31,TIME_EXPIRY,334.7,10,-0.1806,0.0135,-0.1941,2020-01-31,TIME_EXPIRY(100%),334.7,10,-0.1806,0.0135,-0.1941,0.0
EOD,360ONE,2021-09-09,BULL,418.65,393.6,16.7,25.05,10,2021-09-20,STOP_LOSS,393.6,6,-1.0,0.0162,-1.0162,2021-09-20,STOP_LOSS(100%),393.6,6,-1.0,0.0162,-1.0162,0.0
EOD,360ONE,2026-04-17,BULL,1113.3,1056.49,37.8733,56.81,10,2026-04-22,STOP_LOSS,1056.49,3,-1.0,0.0191,-1.0191,2026-04-22,STOP_LOSS(100%),1056.49,3,-1.0,0.0191,-1.0191,0.0
EOD,3MINDIA,2022-11-14,BULL,24483.7,23438.5,696.8,1045.2,10,2022-11-21,STOP_LOSS,23438.5,5,-1.0,0.0229,-1.0229,2022-11-21,STOP_LOSS(100%),23438.5,5,-1.0,0.0229,-1.0229,0.0
EOD,3MINDIA,2023-01-31,BULL,23329.05,22636.0,462.0333,693.05,10,2023-02-01,STOP_LOSS,22636.0,1,-1.0,0.0332,-1.0332,2023-02-01,STOP_LOSS(100%),22636.0,1,-1.0,0.0332,-1.0332,0.0
EOD,AADHARHFC,2026-06-19,BULL,515.1,492.83,14.8467,22.27,10,2026-06-24,STOP_LOSS,492.83,3,-1.0,0.0226,-1.0226,2026-06-24,STOP_LOSS(100%),492.83,3,-1.0,0.0226,-1.0226,0.0
EOD,AARTIDRUGS,2022-10-06,BULL,501.4,474.2,18.1333,27.2,10,2022-10-11,STOP_LOSS,474.2,3,-1.0,0.0179,-1.0179,2022-10-11,STOP_LOSS(100%),474.2,3,-1.0,0.0179,-1.0179,0.0
EOD,AARTIDRUGS,2023-04-10,BULL,408.75,373.9,23.2333,34.85,10,2023-04-25,TIME_EXPIRY,420.85,10,0.3472,0.0119,0.3353,2023-04-25,TIME_EXPIRY(100%),420.85,10,0.3472,0.0119,0.3353,0.0
EOD,AAVAS,2025-06-06,BULL,1922.3,1841.39,53.94,80.91,10,2025-06-11,STOP_LOSS,1841.39,3,-1.0,0.0233,-1.0233,2025-06-11,STOP_LOSS(100%),1841.39,3,-1.0,0.0233,-1.0233,0.0
EOD,ABB,2017-03-30,BULL,987.7,953.43,22.8467,34.27,10,2017-04-07,TARGET,1056.24,5,2.0,0.0298,1.9702,2017-04-03;2017-04-05,TARGET_1(50%);TRAILING_STOP(50%),1039.11;1028.53,3,1.3457,0.0295,1.3162,-0.654
EOD,ABB,2019-05-27,BULL,1261.45,1198.54,41.94,62.91,10,2019-06-06,STOP_LOSS,1198.54,7,-1.0,0.0196,-1.0196,2019-06-06,STOP_LOSS(100%),1198.54,7,-1.0,0.0196,-1.0196,0.0
EOD,ABB,2021-08-27,BULL,1850.05,1753.34,64.4733,96.71,10,2021-09-13,TIME_EXPIRY,1861.0,10,0.1132,0.0192,0.094,2021-09-13,TIME_EXPIRY(100%),1861.0,10,0.1132,0.0192,0.094,0.0
EOD,ABB,2021-12-09,BULL,2300.4,2153.02,98.2533,147.38,10,2021-12-20,STOP_LOSS,2153.02,7,-1.0,0.0151,-1.0151,2021-12-20,STOP_LOSS(100%),2153.02,7,-1.0,0.0151,-1.0151,0.0
EOD,ABB,2026-04-10,BULL,6859.5,6544.24,210.1733,315.26,10,2026-04-22,TARGET,7490.02,7,2.0,0.0228,1.9772,2026-04-21,TRAILING_STOP(100%),7214.41,6,1.1258,0.0223,1.1035,-0.8737
EOD,ABBOTINDIA,2019-06-11,BULL,8588.45,8262.23,217.48,326.22,10,2019-06-25,TIME_EXPIRY,8557.75,10,-0.0941,0.0263,-0.1204,2019-06-25,TIME_EXPIRY(100%),8557.75,10,-0.0941,0.0263,-0.1204,0.0
EOD,ABBOTINDIA,2023-08-03,BULL,24555.8,23936.87,412.62,618.93,10,2023-08-04,STOP_LOSS,23936.87,1,-1.0,0.0392,-1.0392,2023-08-04,STOP_LOSS(100%),23936.87,1,-1.0,0.0392,-1.0392,0.0
EOD,ABBOTINDIA,2025-06-26,BULL,33055.0,31983.25,714.5,1071.75,10,2025-06-27,TARGET,35198.5,1,2.0,0.0318,1.9682,2025-06-27;2025-06-27,TARGET_1(50%);TARGET_2(50%),34662.62;35734.38,1,2.0,0.0318,1.9682,0.0
EOD,ABCAPITAL,2019-11-22,BULL,100.15,94.59,3.7067,5.56,10,2019-11-25,TARGET,111.27,1,2.0,0.019,1.981,2019-11-25;2019-11-26,TARGET_1(50%);TRAILING_STOP(50%),108.49;112.05,2,1.8198,0.0189,1.8009,-0.1801
EOD,ABCAPITAL,2022-01-06,BULL,133.1,126.02,4.72,7.08,10,2022-01-19,STOP_LOSS,126.02,9,-1.0,0.0183,-1.0183,2022-01-19,STOP_LOSS(100%),126.02,9,-1.0,0.0183,-1.0183,0.0
EOD,ABCAPITAL,2026-05-05,BULL,360.85,342.19,12.44,18.66,10,2026-05-12,STOP_LOSS,342.19,5,-1.0,0.0188,-1.0188,2026-05-12,STOP_LOSS(100%),342.19,5,-1.0,0.0188,-1.0188,0.0
EOD,ABDL,2025-07-31,BULL,515.05,486.13,19.28,28.92,10,2025-08-11,STOP_LOSS,486.13,7,-1.0,0.0173,-1.0173,2025-08-11,STOP_LOSS(100%),486.13,7,-1.0,0.0173,-1.0173,0.0
EOD,ABSLAMC,2024-01-12,BULL,498.7,479.52,12.7867,19.18,10,2024-01-18,STOP_LOSS,479.52,4,-1.0,0.0255,-1.0255,2024-01-18,STOP_LOSS(100%),479.52,4,-1.0,0.0255,-1.0255,0.0
EOD,ABSLAMC,2024-06-03,BULL,574.8,547.86,17.96,26.94,10,2024-06-04,STOP_LOSS,547.86,1,-1.0,0.0208,-1.0208,2024-06-04,STOP_LOSS(100%),547.86,1,-1.0,0.0208,-1.0208,0.0
EOD,ABSLAMC,2026-06-10,BULL,1110.3,1049.22,40.72,61.08,10,2026-06-24,TIME_EXPIRY,1195.2,10,1.39,0.0189,1.3711,2026-06-22;2026-06-23,TARGET_1(50%);TRAILING_STOP(50%),1201.92;1204.54,9,1.5214,0.0189,1.5025,0.1314
EOD,ACCENTMIC,2026-03-18,BULL,360.6,341.05,13.0333,19.55,10,2026-04-06,TARGET,399.7,10,2.0,0.0194,1.9806,2026-04-06;2026-04-06,TARGET_1(50%);TARGET_2(50%),389.93;409.48,10,2.0,0.0194,1.9806,0.0
EOD,ACCENTMIC,2026-04-06,BULL,409.35,385.65,15.8,23.7,10,2026-04-21,TIME_EXPIRY,418.25,10,0.3755,0.0175,0.3581,2026-04-09,TRAILING_STOP(100%),426.6,3,0.7278,0.0176,0.7102,0.3521
EOD,ACE,2018-01-25,BULL,185.45,171.51,9.2933,13.94,10,2018-01-30,STOP_LOSS,171.51,2,-1.0,0.0128,-1.0128,2018-01-30,STOP_LOSS(100%),171.51,2,-1.0,0.0128,-1.0128,0.0
EOD,ACE,2021-02-02,BULL,155.35,144.39,7.3067,10.96,10,2021-02-16,TIME_EXPIRY,155.85,10,0.0456,0.0142,0.0314,2021-02-04,TRAILING_STOP(100%),164.0,2,0.7889,0.0146,0.7744,0.743
EOD,ACE,2022-08-16,BULL,241.8,230.33,7.6467,11.47,10,2022-08-22,STOP_LOSS,230.33,4,-1.0,0.0206,-1.0206,2022-08-19,TRAILING_STOP(100%),252.78,3,0.957,0.0216,0.9354,1.956
EOD,ACE,2022-11-04,BULL,327.75,306.92,13.8867,20.83,10,2022-11-21,STOP_LOSS,306.92,10,-1.0,0.0152,-1.0152,2022-11-21,STOP_LOSS(100%),306.92,10,-1.0,0.0152,-1.0152,0.0
EOD,ACE,2022-11-14,BULL,345.1,323.13,14.6467,21.97,10,2022-11-16,STOP_LOSS,323.13,2,-1.0,0.0152,-1.0152,2022-11-16,STOP_LOSS(100%),323.13,2,-1.0,0.0152,-1.0152,0.0
EOD,ACE,2023-05-03,BULL,439.7,418.13,14.38,21.57,10,2023-05-17,TIME_EXPIRY,448.7,10,0.4172,0.0206,0.3967,2023-05-17,TRAILING_STOP(100%),462.21,10,1.0436,0.0209,1.0227,0.626
EOD,ACE,2023-05-31,BULL,472.0,451.73,13.5133,20.27,10,2023-06-14,TIME_EXPIRY,486.95,10,0.7375,0.0237,0.7139,2023-06-02;2023-06-05,TARGET_1(50%);TRAILING_STOP(50%),502.4;498.24,3,1.3973,0.024,1.3734,0.6595
EOD,ACE,2023-07-06,BULL,551.9,523.94,18.64,27.96,10,2023-07-10,TARGET,607.82,2,2.0,0.0207,1.9793,2023-07-07;2023-07-10,TARGET_1(50%);TRAILING_STOP(50%),593.84;593.28,2,1.49,0.0205,1.4695,-0.5098
EOD,ACE,2026-06-17,BULL,962.1,915.49,31.0733,46.61,10,2026-07-02,TIME_EXPIRY,1016.7,10,1.1714,0.0212,1.1502,2026-06-23;2026-06-24,TARGET_1(50%);TRAILING_STOP(50%),1032.02;1031.46,5,1.4941,0.0214,1.4727,0.3225
EOD,ACUTAAS,2024-03-04,BULL,588.0,558.14,19.9067,29.86,10,2024-03-06,STOP_LOSS,558.14,2,-1.0,0.0192,-1.0192,2024-03-06,STOP_LOSS(100%),558.14,2,-1.0,0.0192,-1.0192,0.0
EOD,ACUTAAS,2025-10-15,BULL,1548.8,1479.84,45.9733,68.96,10,2025-10-20,TARGET,1686.72,3,2.0,0.0235,1.9765,2025-10-17;2025-10-20,TARGET_1(50%);TRAILING_STOP(50%),1652.24;1643.21,3,1.4346,0.0232,1.4114,-0.5651
EOD,ACUTAAS,2026-01-28,BULL,1862.4,1764.44,65.3067,97.96,10,2026-02-03,TARGET,2058.32,5,2.0,0.02,1.98,2026-01-30,TRAILING_STOP(100%),1935.35,2,0.7447,0.0194,0.7253,-1.2547
EOD,ADANIENSOL,2017-05-16,BULL,100.15,92.85,4.8667,7.3,10,2017-05-26,TARGET,114.75,8,2.0,0.0147,1.9853,2017-05-23,TRAILING_STOP(100%),106.82,5,0.9132,0.0142,0.8991,-1.0862
EOD,ADANIENSOL,2019-11-29,BULL,310.15,290.29,13.24,19.86,10,2019-12-11,TARGET,349.87,8,2.0,0.0166,1.9834,2019-12-02;2019-12-03,TARGET_1(50%);TRAILING_STOP(50%),339.94;334.73,2,1.3688,0.0163,1.3525,-0.6309
EOD,ADANIENSOL,2020-10-08,BULL,281.6,264.65,11.3,16.95,10,2020-10-22,TIME_EXPIRY,293.55,10,0.705,0.017,0.688,2020-10-14,TRAILING_STOP(100%),293.85,4,0.7227,0.017,0.7057,0.0177
EOD,ADANIENSOL,2025-10-29,BULL,967.55,932.93,23.08,34.62,10,2025-11-13,TIME_EXPIRY,1021.4,10,1.5555,0.0287,1.5267,2025-11-03,TRAILING_STOP(100%),992.46,3,0.7195,0.0283,0.6912,-0.8355
EOD,ADANIENSOL,2026-04-10,BULL,1157.9,1086.87,47.3533,71.03,10,2026-04-22,TARGET,1299.96,7,2.0,0.0173,1.9827,2026-04-17;2026-04-21,TARGET_1(50%);TRAILING_STOP(50%),1264.45;1267.82,6,1.5238,0.0171,1.5067,-0.476
EOD,ADANIENT,2017-07-12,BULL,141.3,134.59,4.4733,6.71,10,2017-07-26,TIME_EXPIRY,140.75,10,-0.082,0.021,-0.103,2017-07-26,TIME_EXPIRY(100%),140.75,10,-0.082,0.021,-0.103,0.0
EOD,ADANIENT,2018-08-28,BULL,229.7,213.98,10.48,15.72,10,2018-09-03,STOP_LOSS,213.98,4,-1.0,0.0141,-1.0141,2018-09-03,STOP_LOSS(100%),213.98,4,-1.0,0.0141,-1.0141,0.0
EOD,ADANIENT,2019-10-16,BULL,160.15,150.32,6.5533,9.83,10,2019-10-22,TARGET,179.81,3,2.0,0.0173,1.9827,2019-10-18;2019-10-23,TARGET_1(50%);TRAILING_STOP(50%),174.9;176.72,4,1.593,0.0171,1.5759,-0.4068
EOD,ADANIENT,2021-06-02,BULL,1546.75,1462.23,56.3467,84.52,10,2021-06-07,TARGET,1715.79,3,2.0,0.0193,1.9807,2021-06-04;2021-06-07,TARGET_1(50%);TRAILING_STOP(50%),1673.53;1685.38,3,1.5701,0.0191,1.551,-0.4297
EOD,ADANIGREEN,2024-07-25,BULL,1820.5,1748.28,48.1467,72.22,10,2024-08-06,STOP_LOSS,1748.28,8,-1.0,0.0247,-1.0247,2024-07-29,TRAILING_STOP(100%),1879.58,2,0.818,0.0256,0.7924,1.8171
EOD,ADANIPORTS,2017-03-16,BULL,325.7,312.63,8.7133,13.07,10,2017-03-30,TIME_EXPIRY,339.3,10,1.0406,0.0254,1.0151,2017-03-30,TIME_EXPIRY(100%),339.3,10,1.0406,0.0254,1.0151,0.0
EOD,ADANIPOWER,2024-04-03,BULL,123.55,116.73,4.5467,6.82,10,2024-04-15,STOP_LOSS,116.73,7,-1.0,0.0176,-1.0176,2024-04-15,STOP_LOSS(100%),116.73,7,-1.0,0.0176,-1.0176,0.0
EOD,ADANIPOWER,2026-04-02,BULL,159.97,150.45,6.3467,9.52,10,2026-04-13,TARGET,179.01,6,2.0,0.0178,1.9822,2026-04-08;2026-04-09,TARGET_1(50%);TRAILING_STOP(50%),174.25;171.18,4,1.3386,0.0175,1.3211,-0.6611
EOD,ADANIPOWER,2026-05-26,BULL,244.53,230.9,9.0867,13.63,10,2026-06-02,STOP_LOSS,230.9,4,-1.0,0.0174,-1.0174,2026-06-02,STOP_LOSS(100%),230.9,4,-1.0,0.0174,-1.0174,0.0
EOD,ADFFOODS,2021-02-23,BULL,167.3,154.74,8.3733,12.56,10,2021-03-09,TIME_EXPIRY,186.9,10,1.5605,0.0141,1.5464,2021-03-05,TRAILING_STOP(100%),177.21,8,0.7893,0.0137,0.7756,-0.7708
EOD,ADFFOODS,2024-09-12,BULL,290.15,266.53,15.7467,23.62,10,2024-09-19,STOP_LOSS,266.53,5,-1.0,0.0118,-1.0118,2024-09-19,STOP_LOSS(100%),266.53,5,-1.0,0.0118,-1.0118,0.0
EOD,ADFFOODS,2024-11-26,BULL,323.95,300.54,15.6067,23.41,10,2024-12-10,TIME_EXPIRY,325.3,10,0.0577,0.0139,0.0438,2024-12-10,TIME_EXPIRY(100%),325.3,10,0.0577,0.0139,0.0438,0.0
EOD,ADOR,2017-09-15,BULL,447.8,418.72,19.3867,29.08,10,2017-09-21,STOP_LOSS,418.72,4,-1.0,0.0149,-1.0149,2017-09-21,STOP_LOSS(100%),418.72,4,-1.0,0.0149,-1.0149,0.0
EOD,ADOR,2019-05-27,BULL,368.55,343.27,16.8533,25.28,10,2019-06-11,STOP_LOSS,343.27,10,-1.0,0.0141,-1.0141,2019-06-11,STOP_LOSS(100%),343.27,10,-1.0,0.0141,-1.0141,0.0
EOD,ADOR,2021-11-10,BULL,820.75,766.49,36.1733,54.26,10,2021-11-15,STOP_LOSS,766.49,3,-1.0,0.0146,-1.0146,2021-11-15,STOP_LOSS(100%),766.49,3,-1.0,0.0146,-1.0146,0.0
EOD,ADOR,2022-09-21,BULL,1011.7,938.04,49.1067,73.66,10,2022-09-26,STOP_LOSS,938.04,3,-1.0,0.0132,-1.0132,2022-09-26,STOP_LOSS(100%),938.04,3,-1.0,0.0132,-1.0132,0.0
EOD,ADOR,2023-05-24,BULL,1220.55,1145.07,50.32,75.48,10,2023-05-31,STOP_LOSS,1145.07,5,-1.0,0.0157,-1.0157,2023-05-31,STOP_LOSS(100%),1145.07,5,-1.0,0.0157,-1.0157,0.0
EOD,ADOR,2026-05-26,BULL,1151.8,1088.86,41.96,62.94,10,2026-06-01,STOP_LOSS,1088.86,3,-1.0,0.0178,-1.0178,2026-06-01,STOP_LOSS(100%),1088.86,3,-1.0,0.0178,-1.0178,0.0
EOD,ADVAIT,2026-06-04,BULL,2215.4,2034.48,120.6133,180.92,10,2026-06-18,TIME_EXPIRY,2434.3,10,1.2099,0.0129,1.1971,2026-06-18,TRAILING_STOP(100%),2424.69,10,1.1568,0.0128,1.144,-0.0531
EOD,ADVENZYMES,2019-05-27,BULL,211.5,200.43,7.38,11.07,10,2019-06-10,STOP_LOSS,200.43,9,-1.0,0.0186,-1.0186,2019-06-06,TRAILING_STOP(100%),220.31,7,0.7958,0.0195,0.7763,1.7949
EOD,ADVENZYMES,2022-12-05,BULL,307.15,292.96,9.46,14.19,10,2022-12-19,TIME_EXPIRY,300.8,10,-0.4475,0.0214,-0.4689,2022-12-08,TRAILING_STOP(100%),319.02,3,0.8365,0.0221,0.8144,1.2833
EOD,AEGISLOG,2021-06-02,BULL,374.6,350.1,16.3333,24.5,10,2021-06-16,TIME_EXPIRY,362.75,10,-0.4837,0.015,-0.4987,2021-06-16,TIME_EXPIRY(100%),362.75,10,-0.4837,0.015,-0.4987,0.0
EOD,AEGISLOG,2022-10-28,BULL,317.5,298.39,12.74,19.11,10,2022-11-04,STOP_LOSS,298.39,5,-1.0,0.0161,-1.0161,2022-11-04,STOP_LOSS(100%),298.39,5,-1.0,0.0161,-1.0161,0.0
EOD,AEGISLOG,2024-11-18,BULL,842.9,797.96,29.96,44.94,10,2024-11-21,STOP_LOSS,797.96,2,-1.0,0.0183,-1.0183,2024-11-21,STOP_LOSS(100%),797.96,2,-1.0,0.0183,-1.0183,0.0
EOD,AEGISLOG,2025-03-27,BULL,902.6,841.53,40.7133,61.07,10,2025-03-28,STOP_LOSS,841.53,1,-1.0,0.0143,-1.0143,2025-03-28,STOP_LOSS(100%),841.53,1,-1.0,0.0143,-1.0143,0.0
EOD,AEGISVOPAK,2026-07-13,BULL,303.3,280.29,15.34,23.01,10,2026-07-14,STOP_LOSS,280.29,1,-1.0,0.0127,-1.0127,2026-07-14,STOP_LOSS(100%),280.29,1,-1.0,0.0127,-1.0127,0.0
EOD,AEROENTER,2024-10-11,BULL,144.78,134.29,6.9933,10.49,10,2024-10-21,STOP_LOSS,134.29,6,-1.0,0.0133,-1.0133,2024-10-21,STOP_LOSS(100%),134.29,6,-1.0,0.0133,-1.0133,0.0
EOD,AEROFLEX,2024-08-21,BULL,171.02,160.99,6.6867,10.03,10,2024-09-04,TIME_EXPIRY,175.12,10,0.4088,0.0173,0.3915,2024-08-27,TRAILING_STOP(100%),180.66,4,0.9608,0.0175,0.9433,0.5518
EOD,AEROFLEX,2026-03-16,BULL,246.91,227.36,13.0333,19.55,10,2026-03-23,STOP_LOSS,227.36,5,-1.0,0.0121,-1.0121,2026-03-23,STOP_LOSS(100%),227.36,5,-1.0,0.0121,-1.0121,0.0
EOD,AETHER,2026-01-02,BULL,944.1,895.46,32.4267,48.64,10,2026-01-19,TIME_EXPIRY,979.95,10,0.737,0.0198,0.7173,2026-01-06;2026-01-07,TARGET_1(50%);TRAILING_STOP(50%),1017.06;1005.54,3,1.3815,0.0201,1.3614,0.6441
EOD,AETHER,2026-02-02,BULL,1038.0,982.26,37.16,55.74,10,2026-02-09,STOP_LOSS,982.26,5,-1.0,0.0181,-1.0181,2026-02-09,STOP_LOSS(100%),982.26,5,-1.0,0.0181,-1.0181,0.0
EOD,AETHER,2026-03-24,BULL,1224.65,1136.06,59.06,88.59,10,2026-03-27,STOP_LOSS,1136.06,2,-1.0,0.0133,-1.0133,2026-03-27,STOP_LOSS(100%),1136.06,2,-1.0,0.0133,-1.0133,0.0
EOD,AFFLE,2024-08-09,BULL,1595.2,1502.43,61.8467,92.77,10,2024-08-14,STOP_LOSS,1502.43,3,-1.0,0.0167,-1.0167,2024-08-14,STOP_LOSS(100%),1502.43,3,-1.0,0.0167,-1.0167,0.0
EOD,AFSL,2024-01-04,BULL,339.5,325.7,9.2,13.8,10,2024-01-08,STOP_LOSS,325.7,2,-1.0,0.0241,-1.0241,2024-01-08,STOP_LOSS(100%),325.7,2,-1.0,0.0241,-1.0241,0.0
EOD,AHLUCONT,2017-07-05,BULL,349.8,333.65,10.7667,16.15,10,2017-07-10,STOP_LOSS,333.65,3,-1.0,0.0212,-1.0212,2017-07-10,STOP_LOSS(100%),333.65,3,-1.0,0.0212,-1.0212,0.0
EOD,AIAENG,2021-09-03,BULL,2097.05,2007.26,59.86,89.79,10,2021-09-20,TIME_EXPIRY,2061.7,10,-0.3937,0.0232,-0.4169,2021-09-16,TRAILING_STOP(100%),2168.42,8,0.7949,0.0238,0.7711,1.188
EOD,AIAENG,2023-05-31,BULL,3064.7,2938.18,84.3467,126.52,10,2023-06-14,TARGET,3317.74,10,2.0,0.0252,1.9748,2023-06-12;2023-06-14,TARGET_1(50%);TRAILING_STOP(50%),3254.48;3260.68,10,1.5245,0.025,1.4995,-0.4753
EOD,AIAENG,2023-11-01,BULL,3679.35,3523.43,103.9467,155.92,10,2023-11-08,STOP_LOSS,3523.43,5,-1.0,0.0231,-1.0231,2023-11-08,STOP_LOSS(100%),3523.43,5,-1.0,0.0231,-1.0231,0.0
EOD,AIAENG,2026-05-26,BULL,4143.4,3963.77,119.7533,179.63,10,2026-05-29,TARGET,4502.66,2,2.0,0.0241,1.9759,2026-05-27;2026-05-29,TARGET_1(50%);TRAILING_STOP(50%),4412.84;4435.12,2,1.562,0.0238,1.5382,-0.4377
EOD,AIIL,2026-05-21,BULL,527.2,494.55,21.7667,32.65,10,2026-05-25,STOP_LOSS,494.55,2,-1.0,0.0156,-1.0156,2026-05-25,STOP_LOSS(100%),494.55,2,-1.0,0.0156,-1.0156,0.0
EOD,AIMTRON,2025-06-24,BULL,648.0,604.73,28.8467,43.27,10,2025-07-08,TARGET,734.54,10,2.0,0.016,1.984,2025-07-02,TRAILING_STOP(100%),679.08,6,0.7182,0.0153,0.7029,-1.2811
EOD,AIMTRON,2025-11-03,BULL,880.45,830.22,33.4867,50.23,10,2025-11-06,STOP_LOSS,830.22,2,-1.0,0.017,-1.017,2025-11-06,STOP_LOSS(100%),830.22,2,-1.0,0.017,-1.017,0.0
EOD,AIMTRON,2026-08-04,BULL,1547.2,1452.55,63.1,94.65,10,2026-08-11,TARGET,1736.5,5,2.0,0.0173,1.9827,2026-08-10;2026-08-11,TARGET_1(50%);TRAILING_STOP(50%),1689.18;1690.4,5,1.5065,0.0171,1.4894,-0.4933
EOD,AJMERA,2024-10-18,BULL,173.8,162.19,7.74,11.61,10,2024-11-01,TIME_EXPIRY,185.45,10,1.0034,0.0155,0.988,2024-10-22,TRAILING_STOP(100%),184.83,2,0.95,0.0154,0.9346,-0.0534
EOD,AJMERA,2024-11-26,BULL,201.2,185.08,10.7467,16.12,10,2024-12-10,TARGET,233.44,10,2.0,0.0135,1.9865,2024-11-29,TRAILING_STOP(100%),216.83,3,0.9694,0.013,0.9564,-1.0301
EOD,ALKEM,2021-04-09,BULL,2832.3,2716.08,77.48,116.22,10,2021-04-15,STOP_LOSS,2716.08,3,-1.0,0.0239,-1.0239,2021-04-15,STOP_LOSS(100%),2716.08,3,-1.0,0.0239,-1.0239,0.0
EOD,ALKEM,2024-05-06,BULL,5148.95,4960.6,125.5667,188.35,10,2024-05-18,TIME_EXPIRY,5438.25,10,1.536,0.0281,1.5079,2024-05-17;2024-05-18,TARGET_1(50%);TIME_EXPIRY(50%),5431.47;5438.25,10,1.518,0.0281,1.4899,-0.018
EOD,ALKEM,2024-08-07,BULL,5512.25,5285.78,150.98,226.47,10,2024-08-22,TIME_EXPIRY,5768.05,10,1.1295,0.0249,1.1046,2024-08-09,TRAILING_STOP(100%),5671.11,2,0.7015,0.0247,0.6768,-0.4278
EOD,ALKYLAMINE,2017-03-23,BULL,156.5,149.59,4.6067,6.91,10,2017-03-24,TARGET,170.32,1,2.0,0.0236,1.9764,2017-03-24;2017-03-27,TARGET_1(50%);TRAILING_STOP(50%),166.87;169.7,2,1.7049,0.0235,1.6814,-0.295
EOD,ALKYLAMINE,2020-08-05,BULL,990.3,945.63,29.78,44.67,10,2020-08-11,TARGET,1079.64,4,2.0,0.0232,1.9768,2020-08-11;2020-08-12,TARGET_1(50%);TRAILING_STOP(50%),1057.3;1072.71,5,1.6724,0.023,1.6494,-0.3274
EOD,ALKYLAMINE,2020-11-12,BULL,1348.45,1284.42,42.6867,64.03,10,2020-11-23,TARGET,1476.51,7,2.0,0.0221,1.9779,2020-11-23;2020-11-23,TARGET_1(50%);TARGET_2(50%),1444.49;1508.53,7,2.0,0.0221,1.9779,0.0
EOD,ALKYLAMINE,2021-01-04,BULL,1778.9,1687.49,60.94,91.41,10,2021-01-05,TARGET,1961.72,1,2.0,0.0205,1.9795,2021-01-05;2021-01-05,TARGET_1(50%);TARGET_2(50%),1916.02;2007.43,1,2.0,0.0205,1.9795,0.0
EOD,ALKYLAMINE,2026-07-09,BULL,1954.6,1846.26,72.2267,108.34,10,2026-07-17,STOP_LOSS,1846.26,6,-1.0,0.0175,-1.0175,2026-07-17,STOP_LOSS(100%),1846.26,6,-1.0,0.0175,-1.0175,0.0
EOD,ALLDIGI,2017-09-01,BULL,386.75,361.0,17.1667,25.75,10,2017-09-14,STOP_LOSS,361.0,9,-1.0,0.0145,-1.0145,2017-09-14,STOP_LOSS(100%),361.0,9,-1.0,0.0145,-1.0145,0.0
EOD,ALLDIGI,2021-10-11,BULL,496.1,470.07,17.3533,26.03,10,2021-10-13,STOP_LOSS,470.07,2,-1.0,0.0186,-1.0186,2021-10-13,STOP_LOSS(100%),470.07,2,-1.0,0.0186,-1.0186,0.0
EOD,ALLDIGI,2024-02-19,BULL,875.05,810.07,43.32,64.98,10,2024-02-28,STOP_LOSS,810.07,7,-1.0,0.013,-1.013,2024-02-28,STOP_LOSS(100%),810.07,7,-1.0,0.013,-1.013,0.0
EOD,ALPEXSOLAR,2025-11-03,BULL,1284.8,1200.4,56.2667,84.4,10,2025-11-07,STOP_LOSS,1200.4,3,-1.0,0.0147,-1.0147,2025-11-07,STOP_LOSS(100%),1200.4,3,-1.0,0.0147,-1.0147,0.0
EOD,AMRUTANJAN,2020-11-12,BULL,474.35,452.71,14.4267,21.64,10,2020-11-19,TARGET,517.63,5,2.0,0.0229,1.9771,2020-11-18;2020-11-19,TARGET_1(50%);TRAILING_STOP(50%),506.81;502.79,5,1.407,0.0226,1.3844,-0.5927
EOD,AMRUTANJAN,2021-01-04,BULL,564.4,529.15,23.5,35.25,10,2021-01-18,STOP_LOSS,529.15,10,-1.0,0.0155,-1.0155,2021-01-18,STOP_LOSS(100%),529.15,10,-1.0,0.0155,-1.0155,0.0
EOD,ANANDRATHI,2024-10-09,BULL,1031.7,984.6,31.4,47.1,10,2024-10-23,TIME_EXPIRY,1011.7,10,-0.4246,0.0217,-0.4463,2024-10-21,TRAILING_STOP(100%),1077.9,8,0.9809,0.0224,0.9585,1.4048
EOD,ANANDRATHI,2025-02-21,BULL,1001.6,952.78,32.5467,48.82,10,2025-03-05,STOP_LOSS,952.78,7,-1.0,0.02,-1.02,2025-03-05,TRAILING_STOP(100%),1046.43,7,0.9182,0.021,0.8972,1.9172
EOD,ANANTRAJ,2024-07-02,BULL,481.6,449.17,21.62,32.43,10,2024-07-08,TARGET,546.46,4,2.0,0.0159,1.9841,2024-07-08;2024-07-09,TARGET_1(50%);TRAILING_STOP(50%),530.25;541.19,5,1.6687,0.0157,1.6531,-0.331
EOD,ANTELOPUS,2021-05-26,BULL,154.2,141.53,8.4467,12.67,10,2021-05-31,STOP_LOSS,141.53,3,-1.0,0.0117,-1.0117,2021-05-31,STOP_LOSS(100%),141.53,3,-1.0,0.0117,-1.0117,0.0
