scanner,symbol,entry_date_str,signal_regime,entry_price,stop_loss,entry_atr,entry_risk_distance,holding_cap,arm_a_exit_date,arm_a_exit_reason,arm_a_exit_price,arm_a_holding_days,arm_a_gross_r,arm_a_cost_r,arm_a_net_r,arm_b_exit_dates,arm_b_exit_reasons,arm_b_exit_prices,arm_b_holding_days,arm_b_gross_r,arm_b_cost_r,arm_b_net_r,paired_delta
TECHNICAL,360ONE,2021-02-05,BULL,282.6,268.67,9.2867,13.93,12,2021-02-11,TARGET,310.46,4,2.0,0.0213,1.9787,2021-02-09,TRAILING_STOP(100%),298.36,2,1.1311,0.0209,1.1103,-0.8684
TECHNICAL,360ONE,2021-08-04,BULL,397.4,367.18,20.1467,30.22,12,2021-08-23,TIME_EXPIRY,371.9,12,-0.8438,0.0127,-0.8565,2021-08-23,TIME_EXPIRY(100%),371.9,12,-0.8438,0.0127,-0.8565,0.0
TECHNICAL,360ONE,2021-09-09,BULL,418.65,393.6,16.7,25.05,12,2021-09-20,STOP_LOSS,393.6,6,-1.0,0.0162,-1.0162,2021-09-20,STOP_LOSS(100%),393.6,6,-1.0,0.0162,-1.0162,0.0
TECHNICAL,360ONE,2021-10-21,BULL,441.55,419.11,14.96,22.44,12,2021-10-22,STOP_LOSS,419.11,1,-1.0,0.0192,-1.0192,2021-10-22,STOP_LOSS(100%),419.11,1,-1.0,0.0192,-1.0192,0.0
TECHNICAL,360ONE,2023-01-19,BULL,485.0,466.86,12.0933,18.14,12,2023-01-27,STOP_LOSS,466.86,5,-1.0,0.0262,-1.0262,2023-01-27,STOP_LOSS(100%),466.86,5,-1.0,0.0262,-1.0262,0.0
TECHNICAL,360ONE,2023-09-11,BULL,549.9,526.97,15.2867,22.93,12,2023-09-13,STOP_LOSS,526.97,2,-1.0,0.0235,-1.0235,2023-09-13,STOP_LOSS(100%),526.97,2,-1.0,0.0235,-1.0235,0.0
TECHNICAL,360ONE,2023-12-06,BULL,649.45,617.94,21.0067,31.51,12,2023-12-14,TARGET,712.47,6,2.0,0.0216,1.9784,2023-12-14;2023-12-14,TARGET_1(50%);TARGET_2(50%),696.72;728.23,6,2.0,0.0216,1.9784,0.0
TECHNICAL,360ONE,2024-02-13,BULL,691.7,655.33,24.2467,36.37,12,2024-02-26,TARGET,764.44,9,2.0,0.02,1.98,2024-02-22,TRAILING_STOP(100%),732.78,7,1.1294,0.0196,1.1098,-0.8702
TECHNICAL,360ONE,2024-02-26,BULL,769.6,728.66,27.2933,40.94,12,2024-02-28,STOP_LOSS,728.66,2,-1.0,0.0183,-1.0183,2024-02-28,STOP_LOSS(100%),728.66,2,-1.0,0.0183,-1.0183,0.0
TECHNICAL,360ONE,2024-06-19,BULL,852.9,802.64,33.5067,50.26,12,2024-06-28,TARGET,953.42,7,2.0,0.018,1.982,2024-06-27;2024-06-28,TARGET_1(50%);TARGET_2(50%),928.29;978.55,7,2.0,0.018,1.982,0.0
TECHNICAL,360ONE,2024-06-26,BULL,889.2,836.1,35.4,53.1,12,2024-06-28,TARGET,995.4,2,2.0,0.0177,1.9823,2024-06-28;2024-06-28,TARGET_1(50%);TARGET_2(50%),968.85;1021.95,2,2.0,0.0177,1.9823,0.0
TECHNICAL,360ONE,2024-06-27,BULL,934.7,879.47,36.82,55.23,12,2024-06-28,TARGET,1045.16,1,2.0,0.0179,1.9821,2024-06-28;2024-07-01,TARGET_1(50%);TRAILING_STOP(50%),1017.55;1046.59,2,1.7629,0.0178,1.7451,-0.237
TECHNICAL,360ONE,2024-07-29,BULL,1068.15,1000.45,45.1333,67.7,12,2024-08-01,TARGET,1203.55,3,2.0,0.0168,1.9832,2024-08-01,TRAILING_STOP(100%),1116.53,3,0.7147,0.0161,0.6985,-1.2847
TECHNICAL,360ONE,2024-07-31,BULL,1132.3,1065.58,44.48,66.72,12,2024-08-02,STOP_LOSS,1065.58,2,-1.0,0.0165,-1.0165,2024-08-02,TRAILING_STOP(100%),1192.76,2,0.9062,0.0174,0.8888,1.9053
TECHNICAL,360ONE,2024-12-10,BULL,1198.4,1137.88,40.3467,60.52,12,2024-12-27,TIME_EXPIRY,1250.9,12,0.8675,0.0202,0.8472,2024-12-18,TRAILING_STOP(100%),1239.83,6,0.6845,0.0201,0.6644,-0.1828
TECHNICAL,360ONE,2025-10-14,BULL,1126.7,1087.99,25.8067,38.71,12,2025-10-31,STOP_LOSS,1087.99,12,-1.0,0.0286,-1.0286,2025-10-16,TRAILING_STOP(100%),1159.1,2,0.8369,0.0295,0.8074,1.836
TECHNICAL,360ONE,2025-10-15,BULL,1160.4,1119.0,27.6,41.4,12,2025-10-29,STOP_LOSS,1119.0,9,-1.0,0.0275,-1.0275,2025-10-29,STOP_LOSS(100%),1119.0,9,-1.0,0.0275,-1.0275,0.0
TECHNICAL,360ONE,2025-10-20,BULL,1183.3,1137.84,30.3067,45.46,12,2025-10-29,STOP_LOSS,1137.84,6,-1.0,0.0255,-1.0255,2025-10-29,STOP_LOSS(100%),1137.84,6,-1.0,0.0255,-1.0255,0.0
TECHNICAL,360ONE,2025-11-28,BULL,1183.2,1135.89,31.54,47.31,12,2025-12-04,STOP_LOSS,1135.89,4,-1.0,0.0245,-1.0245,2025-12-04,STOP_LOSS(100%),1135.89,4,-1.0,0.0245,-1.0245,0.0
TECHNICAL,3MINDIA,2017-08-23,BULL,14361.1,13829.19,354.6067,531.91,12,2017-09-11,TIME_EXPIRY,14620.85,12,0.4883,0.0272,0.4611,2017-08-29,TRAILING_STOP(100%),14722.7,3,0.6798,0.0273,0.6525,0.1914
TECHNICAL,3MINDIA,2017-11-03,BULL,15411.15,14947.62,309.02,463.53,12,2017-11-06,TARGET,16338.21,1,2.0,0.0342,1.9658,2017-11-06;2017-11-06,TARGET_1(50%);TARGET_2(50%),16106.44;16569.97,1,2.0,0.0342,1.9658,0.0
TECHNICAL,3MINDIA,2017-12-22,BULL,16935.7,16265.15,447.0333,670.55,12,2017-12-27,TARGET,18276.8,2,2.0,0.0263,1.9737,2017-12-27;2017-12-27,TARGET_1(50%);TARGET_2(50%),17941.53;18612.08,2,2.0,0.0263,1.9737,0.0
TECHNICAL,3MINDIA,2017-12-26,BULL,17384.7,16708.64,450.7067,676.06,12,2017-12-27,TARGET,18736.82,1,2.0,0.0267,1.9733,2017-12-27;2017-12-27,TARGET_1(50%);TARGET_2(50%),18398.79;19074.85,1,2.0,0.0267,1.9733,0.0
TECHNICAL,3MINDIA,2017-12-27,BULL,19216.3,18363.72,568.3867,852.58,12,2018-01-10,STOP_LOSS,18363.72,10,-1.0,0.022,-1.022,2017-12-29,TRAILING_STOP(100%),19815.81,2,0.7032,0.0229,0.6803,1.7023
TECHNICAL,3MINDIA,2018-02-12,BULL,21706.7,20568.89,758.54,1137.81,12,2018-02-14,STOP_LOSS,20568.89,1,-1.0,0.0186,-1.0186,2018-02-14,STOP_LOSS(100%),20568.89,1,-1.0,0.0186,-1.0186,0.0
TECHNICAL,3MINDIA,2018-07-17,BULL,20398.3,19629.63,512.4467,768.67,12,2018-07-19,TARGET,21935.64,2,2.0,0.0275,1.9725,2018-07-19;2018-07-20,TARGET_1(50%);TRAILING_STOP(50%),21551.3;21760.83,3,1.6363,0.0274,1.6089,-0.3636
TECHNICAL,3MINDIA,2018-07-19,BULL,21722.15,20926.68,530.3133,795.47,12,2018-07-20,TARGET,23313.09,1,2.0,0.0283,1.9717,2018-07-20;2018-07-23,TARGET_1(50%);TRAILING_STOP(50%),22915.36;23224.84,2,1.6945,0.0282,1.6664,-0.3053
TECHNICAL,3MINDIA,2018-07-20,BULL,23338.75,22460.0,585.8333,878.75,12,2018-08-07,TIME_EXPIRY,23763.55,12,0.4834,0.0268,0.4566,2018-07-24;2018-07-25,TARGET_1(50%);TRAILING_STOP(50%),24656.88;24519.08,3,1.4216,0.0273,1.3943,0.9377
TECHNICAL,3MINDIA,2020-02-10,BULL,24662.45,23516.66,763.86,1145.79,12,2020-02-11,STOP_LOSS,23516.66,1,-1.0,0.021,-1.021,2020-02-11,STOP_LOSS(100%),23516.66,1,-1.0,0.021,-1.021,0.0
TECHNICAL,3MINDIA,2021-03-01,BULL,24148.65,22952.2,797.6333,1196.45,12,2021-03-08,TARGET,26541.55,5,2.0,0.0212,1.9788,2021-03-03;2021-03-04,TARGET_1(50%);TRAILING_STOP(50%),25943.33;25601.18,3,1.357,0.0209,1.3362,-0.6426
TECHNICAL,3MINDIA,2022-09-16,BULL,23938.1,23071.28,577.88,866.82,12,2022-09-19,STOP_LOSS,23071.28,1,-1.0,0.0271,-1.0271,2022-09-19,STOP_LOSS(100%),23071.28,1,-1.0,0.0271,-1.0271,0.0
TECHNICAL,3MINDIA,2022-11-14,BULL,24483.7,23438.5,696.8,1045.2,12,2022-11-21,STOP_LOSS,23438.5,5,-1.0,0.0229,-1.0229,2022-11-21,STOP_LOSS(100%),23438.5,5,-1.0,0.0229,-1.0229,0.0
TECHNICAL,3MINDIA,2023-01-31,BULL,23329.05,22636.0,462.0333,693.05,12,2023-02-01,STOP_LOSS,22636.0,1,-1.0,0.0332,-1.0332,2023-02-01,STOP_LOSS(100%),22636.0,1,-1.0,0.0332,-1.0332,0.0
TECHNICAL,3MINDIA,2023-05-30,BULL,24817.45,23967.71,566.4933,849.74,12,2023-06-05,TARGET,26516.93,4,2.0,0.0302,1.9698,2023-06-01;2023-06-02,TARGET_1(50%);TRAILING_STOP(50%),26092.06;26166.75,3,1.544,0.03,1.514,-0.4558
TECHNICAL,3MINDIA,2023-05-31,BULL,25153.45,24318.55,556.6,834.9,12,2023-06-05,TARGET,26823.25,3,2.0,0.0311,1.9689,2023-06-01;2023-06-02,TARGET_1(50%);TRAILING_STOP(50%),26405.8;26171.7,2,1.3598,0.0308,1.329,-0.6399
TECHNICAL,3MINDIA,2023-06-01,BULL,26290.7,25408.44,588.1733,882.26,12,2023-06-14,TARGET,28055.22,9,2.0,0.0308,1.9692,2023-06-07,TRAILING_STOP(100%),27202.91,4,1.034,0.0303,1.0036,-0.9656
TECHNICAL,3MINDIA,2023-08-11,BULL,29469.3,28139.43,886.58,1329.87,12,2023-08-30,TIME_EXPIRY,31684.65,12,1.6658,0.023,1.6428,2023-08-29;2023-08-30,TARGET_1(50%);TRAILING_STOP(50%),31464.1;31545.71,12,1.5307,0.0229,1.5078,-0.135
TECHNICAL,3MINDIA,2023-09-04,BULL,32820.85,31359.52,974.22,1461.33,12,2023-09-13,STOP_LOSS,31359.52,7,-1.0,0.022,-1.022,2023-09-13,STOP_LOSS(100%),31359.52,7,-1.0,0.022,-1.022,0.0
TECHNICAL,3MINDIA,2023-12-27,BULL,36389.95,34998.72,927.4867,1391.23,12,2023-12-28,STOP_LOSS,34998.72,1,-1.0,0.0257,-1.0257,2023-12-28,STOP_LOSS(100%),34998.72,1,-1.0,0.0257,-1.0257,0.0
TECHNICAL,3MINDIA,2024-10-31,BULL,36047.6,34744.6,868.6667,1303.0,12,2024-11-12,STOP_LOSS,34744.6,8,-1.0,0.0272,-1.0272,2024-11-12,STOP_LOSS(100%),34744.6,8,-1.0,0.0272,-1.0272,0.0
TECHNICAL,3MINDIA,2025-11-03,BULL,30700.0,29906.12,529.2533,793.88,12,2025-11-04,TARGET,32287.76,1,2.0,0.0397,1.9603,2025-11-04;2025-11-04,TARGET_1(50%);TARGET_2(50%),31890.82;32684.7,1,2.0,0.0397,1.9603,0.0
TECHNICAL,3MINDIA,2025-11-04,BULL,35885.0,34692.5,795.0,1192.5,12,2025-11-21,TIME_EXPIRY,35455.0,12,-0.3606,0.0299,-0.3905,2025-11-21,TIME_EXPIRY(100%),35455.0,12,-0.3606,0.0299,-0.3905,0.0
TECHNICAL,AADHARHFC,2024-09-23,BULL,498.9,472.62,17.52,26.28,12,2024-09-30,STOP_LOSS,472.62,5,-1.0,0.0185,-1.0185,2024-09-30,STOP_LOSS(100%),472.62,5,-1.0,0.0185,-1.0185,0.0
TECHNICAL,AADHARHFC,2024-09-24,BULL,510.45,483.32,18.0867,27.13,12,2024-09-26,STOP_LOSS,483.32,2,-1.0,0.0183,-1.0183,2024-09-26,STOP_LOSS(100%),483.32,2,-1.0,0.0183,-1.0183,0.0
TECHNICAL,AADHARHFC,2025-07-01,BULL,463.9,446.24,11.7733,17.66,12,2025-07-16,TARGET,499.22,11,2.0,0.0273,1.9727,2025-07-16,TRAILING_STOP(100%),482.76,11,1.0681,0.0268,1.0413,-0.9314
TECHNICAL,AADHARHFC,2025-07-16,BULL,504.65,481.59,15.3733,23.06,12,2025-08-01,TIME_EXPIRY,499.5,12,-0.2233,0.0218,-0.2451,2025-07-23,TRAILING_STOP(100%),523.66,5,0.8245,0.0223,0.8022,1.0473
TECHNICAL,AADHARHFC,2025-09-16,BULL,537.8,517.6,13.4667,20.2,12,2025-09-26,STOP_LOSS,517.6,8,-1.0,0.0261,-1.0261,2025-09-26,STOP_LOSS(100%),517.6,8,-1.0,0.0261,-1.0261,0.0
TECHNICAL,AADHARHFC,2026-07-03,BULL,555.6,529.1,17.6667,26.5,12,2026-07-08,STOP_LOSS,529.1,3,-1.0,0.0205,-1.0205,2026-07-08,STOP_LOSS(100%),529.1,3,-1.0,0.0205,-1.0205,0.0
TECHNICAL,AARTIDRUGS,2017-12-29,BULL,160.3,152.69,5.0733,7.61,12,2018-01-03,TARGET,175.52,3,2.0,0.0221,1.9779,2018-01-03;2018-01-04,TARGET_1(50%);TRAILING_STOP(50%),171.72;176.21,4,1.7956,0.022,1.7736,-0.2043
TECHNICAL,AARTIDRUGS,2018-01-03,BULL,177.0,168.21,5.86,8.79,12,2018-01-09,TARGET,194.58,4,2.0,0.0211,1.9789,2018-01-04;2018-01-05,TARGET_1(50%);TRAILING_STOP(50%),190.19;187.77,2,1.3626,0.0208,1.3418,-0.6371
TECHNICAL,AARTIDRUGS,2019-03-06,BULL,157.2,150.5,4.4667,6.7,12,2019-03-08,TARGET,170.6,2,2.0,0.0245,1.9755,2019-03-08;2019-03-11,TARGET_1(50%);TRAILING_STOP(50%),167.25;168.77,3,1.6132,0.0243,1.5889,-0.3866
TECHNICAL,AARTIDRUGS,2019-03-08,BULL,168.3,160.98,4.88,7.32,12,2019-03-27,TIME_EXPIRY,165.55,12,-0.3757,0.0228,-0.3985,2019-03-12,TRAILING_STOP(100%),174.31,2,0.821,0.0234,0.7976,1.1961
TECHNICAL,AARTIDRUGS,2020-01-14,BULL,157.2,148.05,6.1,9.15,12,2020-01-15,STOP_LOSS,148.05,1,-1.0,0.0167,-1.0167,2020-01-15,STOP_LOSS(100%),148.05,1,-1.0,0.0167,-1.0167,0.0
TECHNICAL,AARTIDRUGS,2020-02-26,BULL,186.75,175.25,7.6667,11.5,12,2020-02-28,STOP_LOSS,175.25,2,-1.0,0.0157,-1.0157,2020-02-28,TRAILING_STOP(100%),199.17,2,1.0797,0.0168,1.0629,2.0786
TECHNICAL,AARTIDRUGS,2020-04-13,BULL,170.25,147.23,15.3467,23.02,12,2020-04-16,STOP_LOSS,147.23,2,-1.0,0.0069,-1.0069,2020-04-16,STOP_LOSS(100%),147.23,2,-1.0,0.0069,-1.0069,0.0
TECHNICAL,AARTIDRUGS,2020-04-24,BULL,180.6,162.15,12.3,18.45,12,2020-05-13,TIME_EXPIRY,191.1,12,0.5691,0.0101,0.559,2020-05-13,TIME_EXPIRY(100%),191.1,12,0.5691,0.0101,0.559,0.0
TECHNICAL,AARTIDRUGS,2020-05-14,BULL,208.9,191.98,11.28,16.92,12,2020-05-19,STOP_LOSS,191.98,3,-1.0,0.0118,-1.0118,2020-05-19,STOP_LOSS(100%),191.98,3,-1.0,0.0118,-1.0118,0.0
TECHNICAL,AARTIDRUGS,2020-05-15,BULL,215.85,200.84,10.0067,15.01,12,2020-05-18,STOP_LOSS,200.84,1,-1.0,0.0139,-1.0139,2020-05-18,STOP_LOSS(100%),200.84,1,-1.0,0.0139,-1.0139,0.0
TECHNICAL,AARTIDRUGS,2020-05-28,BULL,234.2,216.62,11.72,17.58,12,2020-06-15,TIME_EXPIRY,243.65,12,0.5375,0.0136,0.524,2020-06-05,TRAILING_STOP(100%),251.29,6,0.9721,0.0138,0.9583,0.4343
TECHNICAL,AARTIDRUGS,2020-07-24,BULL,396.65,374.86,14.5267,21.79,12,2020-07-27,TARGET,440.23,1,2.0,0.0192,1.9808,2020-07-27;2020-07-27,TARGET_1(50%);TARGET_2(50%),429.33;451.12,1,2.0,0.0192,1.9808,0.0
TECHNICAL,AARTIDRUGS,2020-08-05,BULL,470.4,440.26,20.0933,30.14,12,2020-08-06,TARGET,530.68,1,2.0,0.0166,1.9834,2020-08-06;2020-08-06,TARGET_1(50%);TARGET_2(50%),515.61;545.75,1,2.0,0.0166,1.9834,0.0
TECHNICAL,AARTIDRUGS,2020-08-06,BULL,554.7,518.12,24.3867,36.58,12,2020-08-07,TARGET,627.86,1,2.0,0.0162,1.9838,2020-08-07;2020-08-10,TARGET_1(50%);TRAILING_STOP(50%),609.57;625.31,2,1.7151,0.016,1.6991,-0.2847
TECHNICAL,AARTIDRUGS,2020-08-20,BULL,712.2,646.01,44.1267,66.19,12,2020-08-24,TARGET,844.58,2,2.0,0.0118,1.9882,2020-08-24;2020-08-25,TARGET_1(50%);TRAILING_STOP(50%),811.49;839.69,3,1.713,0.0116,1.7014,-0.2868
TECHNICAL,AARTIDRUGS,2020-08-21,BULL,783.4,714.4,46.0,69.0,12,2020-08-25,TARGET,921.4,2,2.0,0.0124,1.9876,2020-08-25,TRAILING_STOP(100%),838.75,2,0.8022,0.0118,0.7904,-1.1972
TECHNICAL,AARTIDRUGS,2020-08-24,BULL,861.75,790.96,47.1933,70.79,12,2020-08-26,STOP_LOSS,790.96,2,-1.0,0.0117,-1.0117,2020-08-26,STOP_LOSS(100%),790.96,2,-1.0,0.0117,-1.0117,0.0
TECHNICAL,AARTIDRUGS,2020-10-07,BULL,937.4,888.4,32.6667,49.0,12,2020-10-08,STOP_LOSS,888.4,1,-1.0,0.0186,-1.0186,2020-10-08,STOP_LOSS(100%),888.4,1,-1.0,0.0186,-1.0186,0.0
TECHNICAL,AARTIDRUGS,2020-10-08,BULL,1011.85,954.36,38.3267,57.49,12,2020-10-12,STOP_LOSS,954.36,2,-1.0,0.0171,-1.0171,2020-10-12,STOP_LOSS(100%),954.36,2,-1.0,0.0171,-1.0171,0.0
TECHNICAL,AARTIDRUGS,2020-12-07,BULL,791.05,743.4,31.7667,47.65,12,2020-12-18,STOP_LOSS,743.4,9,-1.0,0.0161,-1.0161,2020-12-18,STOP_LOSS(100%),743.4,9,-1.0,0.0161,-1.0161,0.0
TECHNICAL,AARTIDRUGS,2023-07-24,BULL,605.5,576.74,19.1733,28.76,12,2023-07-27,STOP_LOSS,576.74,3,-1.0,0.0206,-1.0206,2023-07-26,TRAILING_STOP(100%),636.16,2,1.0662,0.0216,1.0446,2.0652
TECHNICAL,AARTIDRUGS,2023-09-05,BULL,613.2,583.64,19.7067,29.56,12,2023-09-12,STOP_LOSS,583.64,5,-1.0,0.0202,-1.0202,2023-09-12,STOP_LOSS(100%),583.64,5,-1.0,0.0202,-1.0202,0.0
TECHNICAL,AARTIDRUGS,2023-12-19,BULL,517.6,497.17,13.62,20.43,12,2023-12-20,STOP_LOSS,497.17,1,-1.0,0.0248,-1.0248,2023-12-20,STOP_LOSS(100%),497.17,1,-1.0,0.0248,-1.0248,0.0
TECHNICAL,AARTIDRUGS,2025-07-15,BULL,530.3,503.47,17.8867,26.83,12,2025-07-31,TIME_EXPIRY,506.75,12,-0.8777,0.0193,-0.8971,2025-07-22,TRAILING_STOP(100%),555.11,5,0.9246,0.0202,0.9044,1.8015
TECHNICAL,AAVAS,2019-02-20,BULL,938.9,903.75,23.4333,35.15,12,2019-02-22,TARGET,1009.2,2,2.0,0.0277,1.9723,2019-02-22;2019-02-25,TARGET_1(50%);TRAILING_STOP(50%),991.62;1005.28,3,1.6943,0.0276,1.6667,-0.3056
TECHNICAL,AAVAS,2019-02-22,BULL,999.3,960.51,25.86,38.79,12,2019-02-26,STOP_LOSS,960.51,2,-1.0,0.0253,-1.0253,2019-02-26,STOP_LOSS(100%),960.51,2,-1.0,0.0253,-1.0253,0.0
TECHNICAL,AAVAS,2019-03-01,BULL,1069.6,1023.53,30.7133,46.07,12,2019-03-06,TARGET,1161.74,2,2.0,0.0242,1.9758,2019-03-05;2019-03-06,TARGET_1(50%);TRAILING_STOP(50%),1138.7;1129.64,2,1.4017,0.0239,1.3777,-0.5981
TECHNICAL,AAVAS,2019-03-07,BULL,1226.2,1166.7,39.6667,59.5,12,2019-03-15,STOP_LOSS,1166.7,6,-1.0,0.0201,-1.0201,2019-03-15,STOP_LOSS(100%),1166.7,6,-1.0,0.0201,-1.0201,0.0
TECHNICAL,AAVAS,2019-03-08,BULL,1239.8,1175.76,42.6933,64.04,12,2019-03-11,STOP_LOSS,1175.76,1,-1.0,0.0189,-1.0189,2019-03-11,STOP_LOSS(100%),1175.76,1,-1.0,0.0189,-1.0189,0.0
TECHNICAL,AAVAS,2019-05-03,BULL,1303.95,1234.55,46.2667,69.4,12,2019-05-07,TARGET,1442.75,2,2.0,0.0198,1.9802,2019-05-07;2019-05-08,TARGET_1(50%);TRAILING_STOP(50%),1408.05;1439.82,3,1.7289,0.0197,1.7092,-0.271
TECHNICAL,AAVAS,2019-05-06,BULL,1343.15,1268.96,49.46,74.19,12,2019-05-17,TARGET,1491.53,9,2.0,0.0191,1.9809,2019-05-07;2019-05-08,TARGET_1(50%);TRAILING_STOP(50%),1454.44;1438.22,2,1.3907,0.0188,1.3719,-0.609
TECHNICAL,AAVAS,2019-11-26,BULL,1822.25,1716.18,70.7133,106.07,12,2019-12-12,TIME_EXPIRY,1909.85,12,0.8259,0.0176,0.8083,2019-12-12,TIME_EXPIRY(100%),1909.85,12,0.8259,0.0176,0.8083,0.0
TECHNICAL,AAVAS,2019-12-31,BULL,1981.1,1879.85,67.5,101.25,12,2020-01-16,TIME_EXPIRY,1987.35,12,0.0617,0.0196,0.0421,2020-01-10,TRAILING_STOP(100%),2067.25,8,0.8509,0.02,0.8309,0.7888
TECHNICAL,AAVAS,2021-01-04,BULL,1867.05,1761.31,70.4933,105.74,12,2021-01-05,TARGET,2078.53,1,2.0,0.0187,1.9813,2021-01-05;2021-01-06,TARGET_1(50%);TRAILING_STOP(50%),2025.66;2082.7,2,1.7697,0.0185,1.7512,-0.2301
TECHNICAL,AAVAS,2021-02-08,BULL,2067.2,1931.02,90.7867,136.18,12,2021-02-10,TARGET,2339.56,2,2.0,0.0162,1.9838,2021-02-09;2021-02-10,TARGET_1(50%);TRAILING_STOP(50%),2271.47;2277.61,2,1.5225,0.0159,1.5066,-0.4772
TECHNICAL,AAVAS,2021-02-09,BULL,2261.1,2110.63,100.3133,150.47,12,2021-02-25,TIME_EXPIRY,2253.7,12,-0.0492,0.015,-0.0642,2021-02-25,TIME_EXPIRY(100%),2253.7,12,-0.0492,0.015,-0.0642,0.0
TECHNICAL,AAVAS,2021-06-04,BULL,2422.35,2321.44,67.2733,100.91,12,2021-06-22,TIME_EXPIRY,2548.1,12,1.2462,0.0246,1.2215,2021-06-08,TRAILING_STOP(100%),2500.01,2,0.7696,0.0244,0.7452,-0.4763
TECHNICAL,AAVAS,2022-02-01,BULL,3113.9,2870.9,162.0,243.0,12,2022-02-14,STOP_LOSS,2870.9,9,-1.0,0.0123,-1.0123,2022-02-14,STOP_LOSS(100%),2870.9,9,-1.0,0.0123,-1.0123,0.0
TECHNICAL,AAVAS,2024-09-05,BULL,1815.75,1741.97,49.1867,73.78,12,2024-09-23,TIME_EXPIRY,1898.85,12,1.1263,0.0252,1.1011,2024-09-09,TRAILING_STOP(100%),1885.11,2,0.94,0.0251,0.915,-0.1861
TECHNICAL,AAVAS,2025-04-21,BULL,2166.3,2023.15,95.4333,143.15,12,2025-04-25,STOP_LOSS,2023.15,4,-1.0,0.0146,-1.0146,2025-04-25,STOP_LOSS(100%),2023.15,4,-1.0,0.0146,-1.0146,0.0
TECHNICAL,AAVAS,2025-06-06,BULL,1922.3,1841.39,53.94,80.91,12,2025-06-11,STOP_LOSS,1841.39,3,-1.0,0.0233,-1.0233,2025-06-11,STOP_LOSS(100%),1841.39,3,-1.0,0.0233,-1.0233,0.0
TECHNICAL,ABB,2017-03-30,BULL,987.7,953.43,22.8467,34.27,12,2017-04-07,TARGET,1056.24,5,2.0,0.0298,1.9702,2017-04-03;2017-04-05,TARGET_1(50%);TRAILING_STOP(50%),1039.11;1028.53,3,1.3457,0.0295,1.3162,-0.654
TECHNICAL,ABB,2017-03-31,BULL,1000.75,965.71,23.36,35.04,12,2017-04-07,TARGET,1070.83,4,2.0,0.0296,1.9704,2017-04-05,TRAILING_STOP(100%),1028.27,2,0.7854,0.029,0.7564,-1.214
TECHNICAL,ABB,2017-04-03,BULL,1033.3,996.79,24.34,36.51,12,2017-04-10,TARGET,1106.32,4,2.0,0.0293,1.9707,2017-04-10,TRAILING_STOP(100%),1073.68,4,1.106,0.0289,1.0771,-0.8936
TECHNICAL,ABB,2017-04-07,BULL,1078.9,1040.17,25.82,38.73,12,2017-04-18,TARGET,1156.36,6,2.0,0.0289,1.9711,2017-04-10;2017-04-11,TARGET_1(50%);TRAILING_STOP(50%),1137.0;1127.89,2,1.3825,0.0285,1.3539,-0.6172
TECHNICAL,ABB,2017-05-10,BULL,1252.55,1197.26,36.86,55.29,12,2017-05-11,STOP_LOSS,1197.26,1,-1.0,0.0222,-1.0222,2017-05-11,STOP_LOSS(100%),1197.26,1,-1.0,0.0222,-1.0222,0.0
TECHNICAL,ABB,2017-09-14,BULL,1115.2,1074.07,27.42,41.13,12,2017-10-03,TIME_EXPIRY,1091.2,12,-0.5835,0.0268,-0.6103,2017-09-21,TRAILING_STOP(100%),1153.69,5,0.9358,0.0276,0.9082,1.5185
TECHNICAL,ABB,2018-02-01,BULL,1329.6,1259.17,46.9533,70.43,12,2018-02-06,STOP_LOSS,1259.17,3,-1.0,0.0184,-1.0184,2018-02-06,STOP_LOSS(100%),1259.17,3,-1.0,0.0184,-1.0184,0.0
TECHNICAL,ABB,2018-11-28,BULL,1093.95,1047.79,30.7733,46.16,12,2018-12-14,TIME_EXPIRY,1118.2,12,0.5253,0.024,0.5014,2018-12-14,TRAILING_STOP(100%),1126.16,12,0.6979,0.024,0.6738,0.1724
TECHNICAL,ABB,2019-05-27,BULL,1261.45,1198.54,41.94,62.91,12,2019-06-06,STOP_LOSS,1198.54,7,-1.0,0.0196,-1.0196,2019-06-06,STOP_LOSS(100%),1198.54,7,-1.0,0.0196,-1.0196,0.0
TECHNICAL,ABB,2019-07-04,BULL,1291.7,1242.8,32.6,48.9,12,2019-07-05,STOP_LOSS,1242.8,1,-1.0,0.0259,-1.0259,2019-07-05,STOP_LOSS(100%),1242.8,1,-1.0,0.0259,-1.0259,0.0
TECHNICAL,ABB,2019-09-23,BULL,1214.5,1156.57,38.62,57.93,12,2019-09-26,STOP_LOSS,1156.57,3,-1.0,0.0205,-1.0205,2019-09-26,STOP_LOSS(100%),1156.57,3,-1.0,0.0205,-1.0205,0.0
TECHNICAL,ABB,2020-12-02,BULL,1190.8,1112.24,52.3733,78.56,12,2020-12-18,TIME_EXPIRY,1246.95,12,0.7147,0.0155,0.6992,2020-12-18,TIME_EXPIRY(100%),1246.95,12,0.7147,0.0155,0.6992,0.0
TECHNICAL,ABB,2020-12-18,BULL,1246.95,1167.27,53.12,79.68,12,2020-12-22,STOP_LOSS,1167.27,2,-1.0,0.0151,-1.0151,2020-12-22,STOP_LOSS(100%),1167.27,2,-1.0,0.0151,-1.0151,0.0
