scanner,symbol,entry_date_str,signal_regime,entry_price,stop_loss,entry_atr,entry_risk_distance,holding_cap,arm_a_exit_date,arm_a_exit_reason,arm_a_exit_price,arm_a_holding_days,arm_a_gross_r,arm_a_cost_r,arm_a_net_r,arm_b_exit_dates,arm_b_exit_reasons,arm_b_exit_prices,arm_b_holding_days,arm_b_gross_r,arm_b_cost_r,arm_b_net_r,paired_delta
ACCUMULATION,360ONE,2020-11-14,BULL,243.3,232.34,7.3067,10.96,14,2020-12-07,TIME_EXPIRY,251.1,14,0.7117,0.0226,0.6891,2020-12-01,TRAILING_STOP(100%),253.85,10,0.9623,0.0227,0.9396,0.2505
ACCUMULATION,360ONE,2021-03-31,BULL,309.85,294.13,10.48,15.72,14,2021-04-12,STOP_LOSS,294.13,7,-1.0,0.0192,-1.0192,2021-04-01;2021-04-05,TARGET_1(50%);TRAILING_STOP(50%),333.43;331.76,2,1.4469,0.0204,1.4264,2.4456
ACCUMULATION,360ONE,2021-07-08,BULL,307.4,293.79,9.0733,13.61,14,2021-07-16,TARGET,334.62,6,2.0,0.0236,1.9764,2021-07-15,TRAILING_STOP(100%),317.96,5,0.7761,0.023,0.7532,-1.2232
ACCUMULATION,360ONE,2022-01-14,BULL,409.0,390.72,12.1867,18.28,14,2022-01-18,STOP_LOSS,390.72,2,-1.0,0.0219,-1.0219,2022-01-18,STOP_LOSS(100%),390.72,2,-1.0,0.0219,-1.0219,0.0
ACCUMULATION,360ONE,2022-01-17,BULL,408.4,390.25,12.1,18.15,14,2022-01-18,STOP_LOSS,390.25,1,-1.0,0.022,-1.022,2022-01-18,STOP_LOSS(100%),390.25,1,-1.0,0.022,-1.022,0.0
ACCUMULATION,360ONE,2022-04-11,BULL,455.95,429.47,17.6533,26.48,14,2022-04-25,STOP_LOSS,429.47,8,-1.0,0.0167,-1.0167,2022-04-25,STOP_LOSS(100%),429.47,8,-1.0,0.0167,-1.0167,0.0
ACCUMULATION,360ONE,2022-07-12,BULL,398.95,375.2,15.8333,23.75,14,2022-08-01,TIME_EXPIRY,415.1,14,0.68,0.0171,0.6629,2022-07-21,TRAILING_STOP(100%),423.33,7,1.0267,0.0173,1.0094,0.3465
ACCUMULATION,360ONE,2023-01-24,BULL,486.95,468.36,12.3933,18.59,14,2023-01-27,STOP_LOSS,468.36,2,-1.0,0.0257,-1.0257,2023-01-27,STOP_LOSS(100%),468.36,2,-1.0,0.0257,-1.0257,0.0
ACCUMULATION,360ONE,2023-05-29,BULL,419.75,403.42,10.8867,16.33,14,2023-06-16,TIME_EXPIRY,440.65,14,1.2799,0.0263,1.2535,2023-06-16,TRAILING_STOP(100%),438.56,14,1.1517,0.0263,1.1254,-0.1281
ACCUMULATION,360ONE,2023-06-15,BULL,439.45,426.1,8.9,13.35,14,2023-06-23,STOP_LOSS,426.1,6,-1.0,0.0324,-1.0324,2023-06-22;2023-06-23,TARGET_1(50%);TRAILING_STOP(50%),459.47;458.05,6,1.4466,0.0336,1.413,2.4454
ACCUMULATION,360ONE,2023-06-16,BULL,440.65,427.43,8.8133,13.22,14,2023-06-23,STOP_LOSS,427.43,5,-1.0,0.0328,-1.0328,2023-06-22;2023-06-23,TARGET_1(50%);TRAILING_STOP(50%),460.48;458.09,5,1.4097,0.034,1.3757,2.4085
ACCUMULATION,360ONE,2023-06-19,BULL,441.2,428.29,8.6067,12.91,14,2023-06-23,STOP_LOSS,428.29,4,-1.0,0.0337,-1.0337,2023-06-22;2023-06-23,TARGET_1(50%);TRAILING_STOP(50%),460.56;458.2,4,1.4083,0.0349,1.3734,2.4071
ACCUMULATION,360ONE,2023-07-03,BULL,475.7,455.24,13.64,20.46,14,2023-07-17,TARGET,516.62,10,2.0,0.0243,1.9757,2023-07-11,TRAILING_STOP(100%),491.58,6,0.7761,0.0236,0.7525,-1.2232
ACCUMULATION,360ONE,2023-07-04,BULL,482.15,461.36,13.86,20.79,14,2023-07-17,TARGET,523.73,9,2.0,0.0242,1.9758,2023-07-13,TRAILING_STOP(100%),498.07,7,0.7658,0.0236,0.7422,-1.2336
ACCUMULATION,360ONE,2023-07-13,BULL,501.85,478.87,15.32,22.98,14,2023-08-02,TIME_EXPIRY,503.95,14,0.0914,0.0219,0.0695,2023-07-17;2023-07-18,TARGET_1(50%);TRAILING_STOP(50%),536.32;528.74,3,1.3351,0.0225,1.3126,1.2431
ACCUMULATION,360ONE,2023-07-14,BULL,510.6,486.64,15.9733,23.96,14,2023-08-03,STOP_LOSS,486.64,14,-1.0,0.0208,-1.0208,2023-07-18,TRAILING_STOP(100%),528.41,2,0.7435,0.0217,0.7218,1.7426
ACCUMULATION,360ONE,2023-10-17,BULL,550.8,528.53,14.8467,22.27,14,2023-10-18,STOP_LOSS,528.53,1,-1.0,0.0242,-1.0242,2023-10-18,STOP_LOSS(100%),528.53,1,-1.0,0.0242,-1.0242,0.0
ACCUMULATION,360ONE,2023-11-02,BULL,551.55,526.83,16.48,24.72,14,2023-11-07,STOP_LOSS,526.83,3,-1.0,0.0218,-1.0218,2023-11-07,STOP_LOSS(100%),526.83,3,-1.0,0.0218,-1.0218,0.0
ACCUMULATION,360ONE,2023-12-13,BULL,680.4,646.26,22.76,34.14,14,2023-12-19,STOP_LOSS,646.26,4,-1.0,0.0194,-1.0194,2023-12-14;2023-12-15,TARGET_1(50%);TRAILING_STOP(50%),731.61;723.62,2,1.383,0.0206,1.3624,2.3818
ACCUMULATION,360ONE,2025-09-17,BULL,1103.0,1061.7,27.5333,41.3,14,2025-09-22,STOP_LOSS,1061.7,3,-1.0,0.0262,-1.0262,2025-09-22,STOP_LOSS(100%),1061.7,3,-1.0,0.0262,-1.0262,0.0
ACCUMULATION,360ONE,2025-09-18,BULL,1102.1,1062.86,26.16,39.24,14,2025-09-22,STOP_LOSS,1062.86,2,-1.0,0.0276,-1.0276,2025-09-22,STOP_LOSS(100%),1062.86,2,-1.0,0.0276,-1.0276,0.0
ACCUMULATION,360ONE,2025-11-27,BULL,1166.6,1120.9,30.4667,45.7,14,2025-12-05,STOP_LOSS,1120.9,6,-1.0,0.025,-1.025,2025-12-05,STOP_LOSS(100%),1120.9,6,-1.0,0.025,-1.025,0.0
ACCUMULATION,360ONE,2025-12-01,BULL,1189.3,1144.43,29.9133,44.87,14,2025-12-03,STOP_LOSS,1144.43,2,-1.0,0.026,-1.026,2025-12-03,STOP_LOSS(100%),1144.43,2,-1.0,0.026,-1.026,0.0
ACCUMULATION,360ONE,2026-08-06,BULL,1186.0,1136.51,32.9933,49.49,14,2026-08-26,TIME_EXPIRY,1197.2,14,0.2263,0.0241,0.2022,2026-08-26,TIME_EXPIRY(100%),1197.2,14,0.2263,0.0241,0.2022,0.0
ACCUMULATION,3MINDIA,2017-04-06,BULL,12153.15,11746.24,271.2733,406.91,14,2017-04-21,STOP_LOSS,11746.24,10,-1.0,0.0294,-1.0294,2017-04-21,STOP_LOSS(100%),11746.24,10,-1.0,0.0294,-1.0294,0.0
ACCUMULATION,3MINDIA,2017-05-12,BULL,12609.25,12153.94,303.54,455.31,14,2017-05-16,TARGET,13519.87,2,2.0,0.0287,1.9713,2017-05-16;2017-05-16,TARGET_1(50%);TARGET_2(50%),13292.22;13747.52,2,2.0,0.0287,1.9713,0.0
ACCUMULATION,3MINDIA,2017-05-15,BULL,12791.85,12340.51,300.8933,451.34,14,2017-05-16,TARGET,13694.53,1,2.0,0.0293,1.9707,2017-05-16;2017-05-16,TARGET_1(50%);TARGET_2(50%),13468.86;13920.2,1,2.0,0.0293,1.9707,0.0
ACCUMULATION,3MINDIA,2018-08-16,BULL,25336.8,24088.11,832.46,1248.69,14,2018-09-06,TIME_EXPIRY,25790.35,14,0.3632,0.0205,0.3427,2018-09-04,TRAILING_STOP(100%),26245.77,12,0.7279,0.0207,0.7073,0.3646
ACCUMULATION,3MINDIA,2018-08-23,BULL,25860.35,24952.89,604.9733,907.46,14,2018-09-11,STOP_LOSS,24952.89,13,-1.0,0.028,-1.028,2018-09-11,STOP_LOSS(100%),24952.89,13,-1.0,0.028,-1.028,0.0
ACCUMULATION,3MINDIA,2018-08-30,BULL,26007.45,25122.8,589.7667,884.65,14,2018-09-04,STOP_LOSS,25122.8,3,-1.0,0.0289,-1.0289,2018-09-04,STOP_LOSS(100%),25122.8,3,-1.0,0.0289,-1.0289,0.0
ACCUMULATION,3MINDIA,2019-04-11,BULL,24590.6,23608.55,654.7,982.05,14,2019-04-26,STOP_LOSS,23608.55,9,-1.0,0.0245,-1.0245,2019-04-26,STOP_LOSS(100%),23608.55,9,-1.0,0.0245,-1.0245,0.0
ACCUMULATION,3MINDIA,2019-04-12,BULL,24791.55,23840.46,634.06,951.09,14,2019-04-26,STOP_LOSS,23840.46,8,-1.0,0.0256,-1.0256,2019-04-26,STOP_LOSS(100%),23840.46,8,-1.0,0.0256,-1.0256,0.0
ACCUMULATION,3MINDIA,2019-04-15,BULL,24998.55,24099.39,599.44,899.16,14,2019-04-26,STOP_LOSS,24099.39,7,-1.0,0.0273,-1.0273,2019-04-26,STOP_LOSS(100%),24099.39,7,-1.0,0.0273,-1.0273,0.0
ACCUMULATION,3MINDIA,2020-01-23,BULL,22409.7,21797.47,408.1533,612.23,14,2020-01-31,TARGET,23634.16,6,2.0,0.0376,1.9624,2020-01-27;2020-01-28,TARGET_1(50%);TRAILING_STOP(50%),23328.04;23295.92,3,1.4738,0.0373,1.4364,-0.526
ACCUMULATION,3MINDIA,2020-06-29,BULL,19113.85,18254.67,572.7867,859.18,14,2020-07-17,TARGET,20832.21,14,2.0,0.0232,1.9768,2020-07-14,TRAILING_STOP(100%),19813.61,11,0.8144,0.0227,0.7918,-1.185
ACCUMULATION,3MINDIA,2020-07-09,BULL,19498.95,18588.32,607.0867,910.63,14,2020-07-20,TARGET,21320.21,7,2.0,0.0224,1.9776,2020-07-16,TRAILING_STOP(100%),20180.41,5,0.7483,0.0218,0.7265,-1.2511
ACCUMULATION,3MINDIA,2020-07-10,BULL,19504.05,18614.46,593.06,889.59,14,2020-07-20,TARGET,21283.23,6,2.0,0.0229,1.9771,2020-07-15,TRAILING_STOP(100%),20103.47,3,0.6738,0.0223,0.6516,-1.3255
ACCUMULATION,3MINDIA,2020-07-13,BULL,19936.2,19031.16,603.36,905.04,14,2020-07-29,TARGET,21746.28,12,2.0,0.023,1.977,2020-07-20;2020-07-21,TARGET_1(50%);TRAILING_STOP(50%),21293.76;21298.32,6,1.5025,0.0228,1.4797,-0.4973
ACCUMULATION,3MINDIA,2020-07-23,BULL,21502.9,20682.08,547.2133,820.82,14,2020-08-04,STOP_LOSS,20682.08,8,-1.0,0.0257,-1.0257,2020-08-04,STOP_LOSS(100%),20682.08,8,-1.0,0.0257,-1.0257,0.0
ACCUMULATION,3MINDIA,2020-07-24,BULL,21492.2,20708.66,522.36,783.54,14,2020-08-04,STOP_LOSS,20708.66,7,-1.0,0.0269,-1.0269,2020-08-04,STOP_LOSS(100%),20708.66,7,-1.0,0.0269,-1.0269,0.0
ACCUMULATION,3MINDIA,2020-07-27,BULL,21522.65,20735.76,524.5933,786.89,14,2020-08-04,STOP_LOSS,20735.76,6,-1.0,0.0269,-1.0269,2020-08-04,STOP_LOSS(100%),20735.76,6,-1.0,0.0269,-1.0269,0.0
ACCUMULATION,3MINDIA,2020-07-28,BULL,21512.2,20731.49,520.4733,780.71,14,2020-08-04,STOP_LOSS,20731.49,5,-1.0,0.0271,-1.0271,2020-08-04,STOP_LOSS(100%),20731.49,5,-1.0,0.0271,-1.0271,0.0
ACCUMULATION,3MINDIA,2020-12-03,BULL,22713.4,21598.07,743.5533,1115.33,14,2020-12-21,STOP_LOSS,21598.07,12,-1.0,0.0199,-1.0199,2020-12-21,STOP_LOSS(100%),21598.07,12,-1.0,0.0199,-1.0199,0.0
ACCUMULATION,3MINDIA,2020-12-07,BULL,22869.1,21748.71,746.9267,1120.39,14,2020-12-21,STOP_LOSS,21748.71,10,-1.0,0.0199,-1.0199,2020-12-21,STOP_LOSS(100%),21748.71,10,-1.0,0.0199,-1.0199,0.0
ACCUMULATION,3MINDIA,2020-12-08,BULL,22776.95,21637.03,759.9467,1139.92,14,2020-12-21,STOP_LOSS,21637.03,9,-1.0,0.0195,-1.0195,2020-12-21,STOP_LOSS(100%),21637.03,9,-1.0,0.0195,-1.0195,0.0
ACCUMULATION,3MINDIA,2020-12-15,BULL,22982.75,21871.62,740.7533,1111.13,14,2020-12-18,STOP_LOSS,21871.62,3,-1.0,0.0202,-1.0202,2020-12-18,STOP_LOSS(100%),21871.62,3,-1.0,0.0202,-1.0202,0.0
ACCUMULATION,3MINDIA,2021-02-18,BULL,21802.7,20776.93,683.8467,1025.77,14,2021-03-01,TARGET,23854.24,7,2.0,0.0223,1.9777,2021-03-01;2021-03-01,TARGET_1(50%);TARGET_2(50%),23341.36;24367.12,7,2.0,0.0223,1.9777,0.0
ACCUMULATION,3MINDIA,2021-02-24,BULL,21785.55,20749.66,690.5933,1035.89,14,2021-03-01,TARGET,23857.33,3,2.0,0.022,1.978,2021-03-01;2021-03-01,TARGET_1(50%);TARGET_2(50%),23339.38;24375.27,3,2.0,0.022,1.978,0.0
ACCUMULATION,3MINDIA,2021-03-04,BULL,26190.9,24975.98,809.9467,1214.92,14,2021-03-16,TARGET,28620.74,7,2.0,0.0226,1.9774,2021-03-15,TRAILING_STOP(100%),27344.88,6,0.9498,0.022,0.9278,-1.0496
ACCUMULATION,3MINDIA,2021-03-08,BULL,26553.65,25277.76,850.5933,1275.89,14,2021-03-26,TARGET,29105.43,13,2.0,0.0218,1.9782,2021-03-16,TRAILING_STOP(100%),27974.7,5,1.1138,0.0214,1.0924,-0.8858
ACCUMULATION,3MINDIA,2021-10-18,BULL,26355.9,25341.52,676.2533,1014.38,14,2021-10-20,STOP_LOSS,25341.52,2,-1.0,0.0255,-1.0255,2021-10-20,STOP_LOSS(100%),25341.52,2,-1.0,0.0255,-1.0255,0.0
ACCUMULATION,3MINDIA,2021-11-02,BULL,26355.15,25228.74,750.94,1126.41,14,2021-11-18,STOP_LOSS,25228.74,11,-1.0,0.0229,-1.0229,2021-11-09,TRAILING_STOP(100%),27424.53,4,0.9494,0.0239,0.9255,1.9484
ACCUMULATION,3MINDIA,2021-11-03,BULL,26758.15,25626.12,754.6867,1132.03,14,2021-11-17,STOP_LOSS,25626.12,9,-1.0,0.0231,-1.0231,2021-11-17,STOP_LOSS(100%),25626.12,9,-1.0,0.0231,-1.0231,0.0
ACCUMULATION,3MINDIA,2022-04-11,BULL,21493.95,20565.07,619.2533,928.88,14,2022-04-22,STOP_LOSS,20565.07,7,-1.0,0.0226,-1.0226,2022-04-22,STOP_LOSS(100%),20565.07,7,-1.0,0.0226,-1.0226,0.0
ACCUMULATION,3MINDIA,2022-04-18,BULL,21598.75,20663.03,623.8133,935.72,14,2022-04-22,STOP_LOSS,20663.03,4,-1.0,0.0226,-1.0226,2022-04-22,STOP_LOSS(100%),20663.03,4,-1.0,0.0226,-1.0226,0.0
ACCUMULATION,3MINDIA,2022-06-28,BULL,22013.05,20869.07,762.6533,1143.98,14,2022-07-18,TIME_EXPIRY,22778.85,14,0.6694,0.0196,0.6498,2022-07-14,TRAILING_STOP(100%),22830.87,12,0.7149,0.0196,0.6953,0.0455
ACCUMULATION,3MINDIA,2022-07-06,BULL,22723.0,21643.75,719.5,1079.25,14,2022-07-15,STOP_LOSS,21643.75,7,-1.0,0.0206,-1.0206,2022-07-15,STOP_LOSS(100%),21643.75,7,-1.0,0.0206,-1.0206,0.0
ACCUMULATION,3MINDIA,2022-07-07,BULL,22711.3,21622.15,726.1,1089.15,14,2022-07-15,STOP_LOSS,21622.15,6,-1.0,0.0204,-1.0204,2022-07-15,STOP_LOSS(100%),21622.15,6,-1.0,0.0204,-1.0204,0.0
ACCUMULATION,3MINDIA,2022-07-08,BULL,22871.05,21770.86,733.46,1100.19,14,2022-07-15,STOP_LOSS,21770.86,5,-1.0,0.0203,-1.0203,2022-07-15,STOP_LOSS(100%),21770.86,5,-1.0,0.0203,-1.0203,0.0
ACCUMULATION,3MINDIA,2022-07-11,BULL,22869.75,21790.92,719.22,1078.83,14,2022-07-15,STOP_LOSS,21790.92,4,-1.0,0.0207,-1.0207,2022-07-15,STOP_LOSS(100%),21790.92,4,-1.0,0.0207,-1.0207,0.0
ACCUMULATION,3MINDIA,2022-07-12,BULL,22938.05,21867.08,713.98,1070.97,14,2022-07-15,STOP_LOSS,21867.08,3,-1.0,0.0209,-1.0209,2022-07-15,STOP_LOSS(100%),21867.08,3,-1.0,0.0209,-1.0209,0.0
ACCUMULATION,3MINDIA,2022-10-04,BULL,24792.5,23575.83,811.1133,1216.67,14,2022-10-11,STOP_LOSS,23575.83,4,-1.0,0.0199,-1.0199,2022-10-11,STOP_LOSS(100%),23575.83,4,-1.0,0.0199,-1.0199,0.0
ACCUMULATION,3MINDIA,2022-10-06,BULL,25130.7,23912.82,811.92,1217.88,14,2022-10-11,STOP_LOSS,23912.82,3,-1.0,0.0201,-1.0201,2022-10-11,STOP_LOSS(100%),23912.82,3,-1.0,0.0201,-1.0201,0.0
ACCUMULATION,3MINDIA,2023-01-30,BULL,22778.2,22126.84,434.24,651.36,14,2023-02-15,STOP_LOSS,22126.84,12,-1.0,0.0345,-1.0345,2023-02-01,TRAILING_STOP(100%),23468.73,2,1.0601,0.0355,1.0246,2.0591
ACCUMULATION,3MINDIA,2023-05-08,BULL,23785.65,23009.21,517.6267,776.44,14,2023-05-17,STOP_LOSS,23009.21,7,-1.0,0.0301,-1.0301,2023-05-17,STOP_LOSS(100%),23009.21,7,-1.0,0.0301,-1.0301,0.0
ACCUMULATION,3MINDIA,2023-05-19,BULL,23911.9,23170.72,494.12,741.18,14,2023-06-01,TARGET,25394.26,9,2.0,0.0333,1.9667,2023-05-30;2023-05-31,TARGET_1(50%);TRAILING_STOP(50%),25023.67;24830.89,8,1.37,0.0329,1.337,-0.6297
ACCUMULATION,3MINDIA,2023-05-24,BULL,24283.15,23568.49,476.44,714.66,14,2023-06-01,TARGET,25712.47,6,2.0,0.035,1.965,2023-05-31,TRAILING_STOP(100%),24839.73,5,0.7788,0.0344,0.7444,-1.2206
ACCUMULATION,3MINDIA,2023-08-22,BULL,29580.55,28198.74,921.2067,1381.81,14,2023-09-04,TARGET,32344.17,9,2.0,0.0224,1.9776,2023-08-29;2023-08-30,TARGET_1(50%);TRAILING_STOP(50%),31653.26;31528.4,6,1.4548,0.0221,1.4327,-0.5449
ACCUMULATION,3MINDIA,2023-08-24,BULL,30548.9,29118.47,953.62,1430.43,14,2023-09-13,TIME_EXPIRY,31135.35,14,0.41,0.0216,0.3884,2023-08-30,TRAILING_STOP(100%),31512.19,4,0.6734,0.0217,0.6517,0.2633
ACCUMULATION,3MINDIA,2023-08-25,BULL,30355.05,28918.44,957.74,1436.61,14,2023-09-04,TARGET,33228.27,6,2.0,0.0221,1.9779,2023-08-30,TRAILING_STOP(100%),31510.13,3,0.804,0.0215,0.7825,-1.1954
ACCUMULATION,3MINDIA,2023-08-28,BULL,30470.8,29035.9,956.6,1434.9,14,2023-09-15,TIME_EXPIRY,30366.8,14,-0.0725,0.0212,-0.0937,2023-08-30,TRAILING_STOP(100%),31510.7,2,0.7247,0.0216,0.7031,0.7968
ACCUMULATION,3MINDIA,2023-08-30,BULL,31684.65,30244.43,960.1467,1440.22,14,2023-09-15,STOP_LOSS,30244.43,12,-1.0,0.0215,-1.0215,2023-09-05,TRAILING_STOP(100%),32769.93,4,0.7535,0.0224,0.7312,1.7527
ACCUMULATION,3MINDIA,2023-11-03,BULL,31289.1,30331.4,638.4667,957.7,14,2023-11-17,STOP_LOSS,30331.4,10,-1.0,0.0322,-1.0322,2023-11-12,TRAILING_STOP(100%),32090.12,6,0.8364,0.0331,0.8033,1.8355
ACCUMULATION,3MINDIA,2023-11-06,BULL,31450.75,30506.32,629.62,944.43,14,2023-11-17,STOP_LOSS,30506.32,9,-1.0,0.0328,-1.0328,2023-11-12,TRAILING_STOP(100%),32094.54,5,0.6817,0.0336,0.648,1.6808
ACCUMULATION,3MINDIA,2023-11-08,BULL,31479.85,30548.2,621.1,931.65,14,2023-11-17,STOP_LOSS,30548.2,7,-1.0,0.0333,-1.0333,2023-11-17,STOP_LOSS(100%),30548.2,7,-1.0,0.0333,-1.0333,0.0
ACCUMULATION,3MINDIA,2024-05-18,BULL,31096.65,29942.35,769.5333,1154.3,14,2024-05-28,TARGET,33405.25,6,2.0,0.0279,1.9721,2024-05-28;2024-05-28,TARGET_1(50%);TARGET_2(50%),32828.1;33982.4,6,2.0,0.0279,1.9721,0.0
ACCUMULATION,3MINDIA,2024-06-13,BULL,36894.6,34708.82,1457.1867,2185.78,14,2024-07-04,TIME_EXPIRY,39525.2,14,1.2035,0.0175,1.186,2024-07-02;2024-07-03,TARGET_1(50%);TRAILING_STOP(50%),40173.27;40127.91,13,1.4896,0.0176,1.472,0.286
ACCUMULATION,3MINDIA,2024-06-18,BULL,37068.55,34909.34,1439.4733,2159.21,14,2024-07-08,TIME_EXPIRY,39294.7,14,1.031,0.0177,1.0133,2024-07-02;2024-07-03,TARGET_1(50%);TRAILING_STOP(50%),40307.37;40136.76,11,1.4605,0.0179,1.4426,0.4293
ACCUMULATION,3MINDIA,2024-06-24,BULL,38166.85,35919.74,1498.0733,2247.11,14,2024-07-12,TIME_EXPIRY,38646.0,14,0.2132,0.0171,0.1961,2024-07-03,TRAILING_STOP(100%),40107.46,7,0.8636,0.0174,0.8462,0.6501
ACCUMULATION,3MINDIA,2024-11-01,BULL,36166.8,34916.16,833.76,1250.64,14,2024-11-11,STOP_LOSS,34916.16,6,-1.0,0.0284,-1.0284,2024-11-11,STOP_LOSS(100%),34916.16,6,-1.0,0.0284,-1.0284,0.0
ACCUMULATION,3MINDIA,2026-07-07,BULL,35260.0,34004.12,837.2533,1255.88,14,2026-07-08,STOP_LOSS,34004.12,1,-1.0,0.0276,-1.0276,2026-07-08,STOP_LOSS(100%),34004.12,1,-1.0,0.0276,-1.0276,0.0
ACCUMULATION,3MINDIA,2026-07-10,BULL,35370.0,34000.12,913.2533,1369.88,14,2026-07-30,TIME_EXPIRY,34940.0,14,-0.3139,0.0257,-0.3396,2026-07-16,TRAILING_STOP(100%),36423.37,4,0.769,0.0262,0.7427,1.0823
ACCUMULATION,AARTIDRUGS,2017-07-06,BULL,134.9,127.86,4.6933,7.04,14,2017-07-26,TIME_EXPIRY,138.15,14,0.4616,0.0194,0.4423,2017-07-12,TRAILING_STOP(100%),140.45,4,0.7888,0.0196,0.7693,0.327
ACCUMULATION,AARTIDRUGS,2018-12-26,BULL,143.6,139.43,2.78,4.17,14,2019-01-11,TARGET,151.94,12,2.0,0.0354,1.9646,2019-01-11;2019-01-11,TARGET_1(50%);TARGET_2(50%),149.85;154.02,12,2.0,0.0354,1.9646,0.0
ACCUMULATION,AARTIDRUGS,2018-12-28,BULL,143.55,139.41,2.76,4.14,14,2019-01-11,TARGET,151.83,10,2.0,0.0357,1.9643,2019-01-11;2019-01-11,TARGET_1(50%);TARGET_2(50%),149.76;153.9,10,2.0,0.0357,1.9643,0.0
ACCUMULATION,AARTIDRUGS,2018-12-31,BULL,144.15,139.94,2.8067,4.21,14,2019-01-11,TARGET,152.57,9,2.0,0.0352,1.9648,2019-01-11;2019-01-11,TARGET_1(50%);TARGET_2(50%),150.47;154.68,9,2.0,0.0352,1.9648,0.0
ACCUMULATION,AARTIDRUGS,2019-01-07,BULL,145.0,140.93,2.7133,4.07,14,2019-01-11,TARGET,153.14,4,2.0,0.0366,1.9634,2019-01-11;2019-01-14,TARGET_1(50%);TRAILING_STOP(50%),151.1;153.39,5,1.7811,0.0365,1.7446,-0.2188
ACCUMULATION,AARTIDRUGS,2019-01-08,BULL,145.8,141.84,2.64,3.96,14,2019-01-11,TARGET,153.72,3,2.0,0.0378,1.9622,2019-01-11;2019-01-14,TARGET_1(50%);TRAILING_STOP(50%),151.74;153.43,4,1.7134,0.0377,1.6757,-0.2865
ACCUMULATION,AARTIDRUGS,2019-01-09,BULL,146.3,142.48,2.5467,3.82,14,2019-01-11,TARGET,153.94,2,2.0,0.0393,1.9607,2019-01-11;2019-01-14,TARGET_1(50%);TRAILING_STOP(50%),152.03;153.48,3,1.6894,0.0391,1.6502,-0.3105
ACCUMULATION,AARTIDRUGS,2020-10-01,BULL,809.85,763.69,30.7733,46.16,14,2020-10-07,TARGET,902.17,3,2.0,0.0185,1.9815,2020-10-06;2020-10-07,TARGET_1(50%);TARGET_2(50%),879.09;925.25,3,2.0,0.0185,1.9815,0.0
ACCUMULATION,AARTIDRUGS,2020-10-06,BULL,892.8,845.42,31.5867,47.38,14,2020-10-08,TARGET,987.56,2,2.0,0.0198,1.9802,2020-10-08;2020-10-08,TARGET_1(50%);TARGET_2(50%),963.87;1011.25,2,2.0,0.0198,1.9802,0.0
ACCUMULATION,AARTIDRUGS,2024-01-12,BULL,521.3,496.8,16.3333,24.5,14,2024-01-29,STOP_LOSS,496.8,10,-1.0,0.0208,-1.0208,2024-01-29,STOP_LOSS(100%),496.8,10,-1.0,0.0208,-1.0208,0.0
ACCUMULATION,AARTIDRUGS,2024-01-20,BULL,536.9,517.19,13.14,19.71,14,2024-01-25,STOP_LOSS,517.19,3,-1.0,0.0267,-1.0267,2024-01-25,STOP_LOSS(100%),517.19,3,-1.0,0.0267,-1.0267,0.0
ACCUMULATION,AARTIDRUGS,2024-01-23,BULL,535.45,516.21,12.8267,19.24,14,2024-01-25,STOP_LOSS,516.21,2,-1.0,0.0273,-1.0273,2024-01-25,STOP_LOSS(100%),516.21,2,-1.0,0.0273,-1.0273,0.0
ACCUMULATION,AARTIDRUGS,2025-04-23,BULL,364.6,343.36,14.16,21.24,14,2025-05-02,STOP_LOSS,343.36,6,-1.0,0.0167,-1.0167,2025-05-02,STOP_LOSS(100%),343.36,6,-1.0,0.0167,-1.0167,0.0
ACCUMULATION,AAVAS,2019-02-19,BULL,907.4,874.57,21.8867,32.83,14,2019-02-22,TARGET,973.06,3,2.0,0.0286,1.9714,2019-02-21;2019-02-22,TARGET_1(50%);TRAILING_STOP(50%),956.64;951.56,3,1.4225,0.0284,1.3942,-0.5772
ACCUMULATION,AAVAS,2019-02-21,BULL,956.3,920.42,23.92,35.88,14,2019-03-01,TARGET,1028.06,6,2.0,0.0277,1.9723,2019-02-22;2019-02-25,TARGET_1(50%);TRAILING_STOP(50%),1010.12;1005.04,2,1.4292,0.0274,1.4018,-0.5705
ACCUMULATION,AAVAS,2019-03-05,BULL,1113.85,1063.52,33.5533,50.33,14,2019-03-07,TARGET,1214.51,2,2.0,0.0231,1.9769,2019-03-06;2019-03-07,TARGET_1(50%);TRAILING_STOP(50%),1189.34;1173.22,2,1.3398,0.0228,1.317,-0.6599
ACCUMULATION,AAVAS,2019-03-12,BULL,1250.2,1179.74,46.9733,70.46,14,2019-03-14,STOP_LOSS,1179.74,2,-1.0,0.0172,-1.0172,2019-03-14,STOP_LOSS(100%),1179.74,2,-1.0,0.0172,-1.0172,0.0
ACCUMULATION,AAVAS,2019-05-02,BULL,1238.45,1171.28,44.78,67.17,14,2019-05-07,TARGET,1372.79,3,2.0,0.0194,1.9806,2019-05-06,TRAILING_STOP(100%),1301.51,2,0.9388,0.0189,0.9199,-1.0607
ACCUMULATION,AAVAS,2019-11-20,BULL,1695.3,1603.23,61.38,92.07,14,2019-11-22,STOP_LOSS,1603.23,2,-1.0,0.0179,-1.0179,2019-11-22,STOP_LOSS(100%),1603.23,2,-1.0,0.0179,-1.0179,0.0
