scanner,symbol,entry_date_str,signal_regime,entry_price,stop_loss,entry_atr,entry_risk_distance,holding_cap,arm_a_exit_date,arm_a_exit_reason,arm_a_exit_price,arm_a_holding_days,arm_a_gross_r,arm_a_cost_r,arm_a_net_r,arm_b_exit_dates,arm_b_exit_reasons,arm_b_exit_prices,arm_b_holding_days,arm_b_gross_r,arm_b_cost_r,arm_b_net_r,paired_delta
PULLBACK,360ONE,2020-03-06,BULL,365.05,333.33,21.1467,31.72,10,2020-03-12,STOP_LOSS,333.33,3,-1.0,0.011,-1.011,2020-03-12,STOP_LOSS(100%),333.33,3,-1.0,0.011,-1.011,0.0
PULLBACK,360ONE,2020-03-09,BULL,350.3,318.15,21.4333,32.15,10,2020-03-12,STOP_LOSS,318.15,2,-1.0,0.0104,-1.0104,2020-03-12,STOP_LOSS(100%),318.15,2,-1.0,0.0104,-1.0104,0.0
PULLBACK,360ONE,2021-02-01,BULL,260.5,247.4,8.7333,13.1,10,2021-02-08,TARGET,286.7,5,2.0,0.0209,1.9791,2021-02-03,TRAILING_STOP(100%),270.63,2,0.7735,0.0203,0.7533,-1.2258
PULLBACK,360ONE,2021-02-04,BULL,267.15,254.29,8.5733,12.86,10,2021-02-08,TARGET,292.87,2,2.0,0.0218,1.9782,2021-02-08;2021-02-08,TARGET_1(50%);TARGET_2(50%),286.44;299.3,2,2.0,0.0218,1.9782,0.0
PULLBACK,360ONE,2021-03-19,BULL,293.3,276.09,11.4733,17.21,10,2021-04-01,TARGET,327.72,8,2.0,0.018,1.982,2021-04-01,TRAILING_STOP(100%),309.21,8,0.9247,0.0175,0.9072,-1.0748
PULLBACK,360ONE,2021-03-22,BULL,301.2,283.09,12.0733,18.11,10,2021-04-05,TARGET,337.42,8,2.0,0.0176,1.9824,2021-04-01;2021-04-05,TARGET_1(50%);TRAILING_STOP(50%),328.37;330.96,8,1.5717,0.0174,1.5543,-0.4281
PULLBACK,360ONE,2021-05-07,BULL,298.55,275.22,15.5533,23.33,10,2021-05-18,STOP_LOSS,275.22,6,-1.0,0.0123,-1.0123,2021-05-18,STOP_LOSS(100%),275.22,6,-1.0,0.0123,-1.0123,0.0
PULLBACK,360ONE,2021-06-10,BULL,293.25,276.18,11.38,17.07,10,2021-06-18,STOP_LOSS,276.18,6,-1.0,0.0167,-1.0167,2021-06-18,STOP_LOSS(100%),276.18,6,-1.0,0.0167,-1.0167,0.0
PULLBACK,360ONE,2021-06-22,BULL,288.95,276.58,8.2467,12.37,10,2021-07-06,TIME_EXPIRY,302.7,10,1.1116,0.0239,1.0876,2021-07-06,TRAILING_STOP(100%),300.18,10,0.9076,0.0238,0.8838,-0.2038
PULLBACK,360ONE,2021-09-22,BULL,397.55,374.26,15.5267,23.29,10,2021-10-06,TIME_EXPIRY,392.1,10,-0.234,0.017,-0.251,2021-10-06,TIME_EXPIRY(100%),392.1,10,-0.234,0.017,-0.251,0.0
PULLBACK,360ONE,2021-09-29,BULL,396.0,372.12,15.92,23.88,10,2021-10-13,TIME_EXPIRY,412.2,10,0.6784,0.0169,0.6615,2021-10-13,TIME_EXPIRY(100%),412.2,10,0.6784,0.0169,0.6615,0.0
PULLBACK,360ONE,2021-10-07,BULL,400.0,376.74,15.5067,23.26,10,2021-10-22,STOP_LOSS,376.74,10,-1.0,0.0167,-1.0167,2021-10-18;2021-10-19,TARGET_1(50%);TRAILING_STOP(50%),434.89;429.25,7,1.3787,0.0179,1.3608,2.3775
PULLBACK,360ONE,2021-10-11,BULL,394.85,372.59,14.84,22.26,10,2021-10-21,TARGET,439.37,7,2.0,0.0187,1.9813,2021-10-18;2021-10-19,TARGET_1(50%);TRAILING_STOP(50%),428.24;429.58,5,1.5301,0.0185,1.5116,-0.4697
PULLBACK,360ONE,2021-11-08,BULL,405.55,374.71,20.56,30.84,10,2021-11-23,STOP_LOSS,374.71,10,-1.0,0.0127,-1.0127,2021-11-15,TRAILING_STOP(100%),433.97,5,0.9215,0.0136,0.9079,1.9206
PULLBACK,360ONE,2022-01-05,BULL,378.5,355.22,15.52,23.28,10,2022-01-19,TIME_EXPIRY,398.85,10,0.8741,0.0167,0.8574,2022-01-13,TRAILING_STOP(100%),396.69,6,0.7814,0.0166,0.7647,-0.0927
PULLBACK,360ONE,2022-01-07,BULL,380.0,356.79,15.4733,23.21,10,2022-01-21,TIME_EXPIRY,407.15,10,1.1698,0.017,1.1528,2022-01-13,TRAILING_STOP(100%),396.71,4,0.7201,0.0167,0.7034,-0.4494
PULLBACK,360ONE,2022-01-10,BULL,384.3,361.27,15.3533,23.03,10,2022-01-24,TIME_EXPIRY,381.5,10,-0.1216,0.0166,-0.1382,2022-01-17,TRAILING_STOP(100%),403.57,5,0.8369,0.0171,0.8198,0.958
PULLBACK,360ONE,2022-01-11,BULL,393.55,370.83,15.1467,22.72,10,2022-01-25,STOP_LOSS,370.83,10,-1.0,0.0168,-1.0168,2022-01-18,TRAILING_STOP(100%),409.03,5,0.6812,0.0177,0.6635,1.6803
PULLBACK,360ONE,2022-01-19,BULL,398.85,379.14,13.14,19.71,10,2022-01-24,STOP_LOSS,379.14,3,-1.0,0.0197,-1.0197,2022-01-24,STOP_LOSS(100%),379.14,3,-1.0,0.0197,-1.0197,0.0
PULLBACK,360ONE,2022-01-31,BULL,400.3,374.19,17.4067,26.11,10,2022-02-14,TIME_EXPIRY,385.65,10,-0.5611,0.0151,-0.5761,2022-02-14,TIME_EXPIRY(100%),385.65,10,-0.5611,0.0151,-0.5761,0.0
PULLBACK,360ONE,2022-02-16,BULL,405.4,377.58,18.5467,27.82,10,2022-02-21,STOP_LOSS,377.58,3,-1.0,0.0141,-1.0141,2022-02-21,STOP_LOSS(100%),377.58,3,-1.0,0.0141,-1.0141,0.0
PULLBACK,360ONE,2022-02-18,BULL,400.85,373.03,18.5467,27.82,10,2022-02-21,STOP_LOSS,373.03,1,-1.0,0.0139,-1.0139,2022-02-21,STOP_LOSS(100%),373.03,1,-1.0,0.0139,-1.0139,0.0
PULLBACK,360ONE,2022-04-28,BULL,426.4,397.06,19.56,29.34,10,2022-05-11,STOP_LOSS,397.06,8,-1.0,0.014,-1.014,2022-05-05,TRAILING_STOP(100%),447.97,4,0.7352,0.0149,0.7203,1.7343
PULLBACK,360ONE,2022-05-02,BULL,442.55,413.39,19.44,29.16,10,2022-05-09,STOP_LOSS,413.39,4,-1.0,0.0147,-1.0147,2022-05-09,STOP_LOSS(100%),413.39,4,-1.0,0.0147,-1.0147,0.0
PULLBACK,360ONE,2022-09-14,BULL,427.45,409.7,11.8333,17.75,10,2022-09-16,TARGET,462.95,2,2.0,0.0251,1.9749,2022-09-16;2022-09-19,TARGET_1(50%);TRAILING_STOP(50%),454.07;463.33,3,1.7608,0.025,1.7358,-0.2391
PULLBACK,360ONE,2022-09-27,BULL,448.2,421.55,17.7667,26.65,10,2022-10-12,TIME_EXPIRY,450.45,10,0.0844,0.0169,0.0676,2022-10-04,TRAILING_STOP(100%),466.12,5,0.6723,0.0172,0.6551,0.5875
PULLBACK,360ONE,2022-11-07,BULL,458.75,434.6,16.1,24.15,10,2022-11-09,STOP_LOSS,434.6,1,-1.0,0.0185,-1.0185,2022-11-09,STOP_LOSS(100%),434.6,1,-1.0,0.0185,-1.0185,0.0
PULLBACK,360ONE,2022-11-10,BULL,446.15,420.99,16.7733,25.16,10,2022-11-24,TIME_EXPIRY,455.0,10,0.3517,0.0179,0.3338,2022-11-24,TIME_EXPIRY(100%),455.0,10,0.3517,0.0179,0.3338,0.0
PULLBACK,360ONE,2022-12-16,BULL,460.95,437.31,15.76,23.64,10,2022-12-22,STOP_LOSS,437.31,4,-1.0,0.019,-1.019,2022-12-22,STOP_LOSS(100%),437.31,4,-1.0,0.019,-1.019,0.0
PULLBACK,360ONE,2023-01-18,BULL,466.4,448.87,11.6867,17.53,10,2023-01-30,STOP_LOSS,448.87,7,-1.0,0.0261,-1.0261,2023-01-20,TRAILING_STOP(100%),481.66,2,0.8703,0.027,0.8433,1.8694
PULLBACK,360ONE,2023-01-30,BULL,461.2,438.06,15.4267,23.14,10,2023-02-13,TIME_EXPIRY,463.15,10,0.0843,0.02,0.0643,2023-02-08,TRAILING_STOP(100%),479.54,7,0.7924,0.0203,0.7721,0.7078
PULLBACK,360ONE,2023-02-08,BULL,459.55,432.12,18.2867,27.43,10,2023-02-22,TIME_EXPIRY,446.3,10,-0.483,0.0165,-0.4996,2023-02-22,TIME_EXPIRY(100%),446.3,10,-0.483,0.0165,-0.4996,0.0
PULLBACK,360ONE,2023-02-10,BULL,464.2,438.96,16.8267,25.24,10,2023-02-24,TIME_EXPIRY,444.15,10,-0.7944,0.018,-0.8124,2023-02-24,TIME_EXPIRY(100%),444.15,10,-0.7944,0.018,-0.8124,0.0
PULLBACK,360ONE,2023-08-29,BULL,507.05,487.45,13.0667,19.6,10,2023-08-31,STOP_LOSS,487.45,2,-1.0,0.0254,-1.0254,2023-08-31,STOP_LOSS(100%),487.45,2,-1.0,0.0254,-1.0254,0.0
PULLBACK,360ONE,2023-09-20,BULL,518.9,489.65,19.5,29.25,10,2023-10-05,STOP_LOSS,489.65,10,-1.0,0.0172,-1.0172,2023-10-05,STOP_LOSS(100%),489.65,10,-1.0,0.0172,-1.0172,0.0
PULLBACK,360ONE,2023-10-09,BULL,514.4,486.09,18.8733,28.31,10,2023-10-23,TIME_EXPIRY,532.8,10,0.6499,0.0185,0.6315,2023-10-17,TRAILING_STOP(100%),545.76,6,1.1079,0.0187,1.0891,0.4576
PULLBACK,360ONE,2023-10-11,BULL,516.2,490.46,17.16,25.74,10,2023-10-26,TIME_EXPIRY,521.4,10,0.202,0.0202,0.1819,2023-10-16;2023-10-17,TARGET_1(50%);TRAILING_STOP(50%),554.81;546.62,4,1.3409,0.0207,1.3202,1.1383
PULLBACK,360ONE,2023-10-19,BULL,539.95,517.72,14.82,22.23,10,2023-10-26,STOP_LOSS,517.72,4,-1.0,0.0238,-1.0238,2023-10-26,STOP_LOSS(100%),517.72,4,-1.0,0.0238,-1.0238,0.0
PULLBACK,360ONE,2023-10-26,BULL,521.4,498.4,15.3333,23.0,10,2023-11-09,TIME_EXPIRY,545.65,10,1.0543,0.0232,1.0312,2023-11-03,TRAILING_STOP(100%),547.33,6,1.1275,0.0232,1.1043,0.0731
PULLBACK,360ONE,2023-10-31,BULL,525.1,501.99,15.4067,23.11,10,2023-11-13,TIME_EXPIRY,541.85,10,0.7248,0.0231,0.7017,2023-11-03,TRAILING_STOP(100%),547.3,3,0.9605,0.0232,0.9373,0.2356
PULLBACK,360ONE,2023-11-02,BULL,551.55,526.83,16.48,24.72,10,2023-11-07,STOP_LOSS,526.83,3,-1.0,0.0218,-1.0218,2023-11-07,STOP_LOSS(100%),526.83,3,-1.0,0.0218,-1.0218,0.0
PULLBACK,360ONE,2023-11-08,BULL,535.95,510.31,17.0933,25.64,10,2023-11-22,TIME_EXPIRY,540.0,10,0.158,0.021,0.137,2023-11-16,TRAILING_STOP(100%),559.9,6,0.9342,0.0214,0.9128,0.7758
PULLBACK,360ONE,2023-11-09,BULL,545.65,519.31,17.56,26.34,10,2023-11-23,TIME_EXPIRY,540.3,10,-0.2031,0.0206,-0.2237,2023-11-23,TIME_EXPIRY(100%),540.3,10,-0.2031,0.0206,-0.2237,0.0
PULLBACK,360ONE,2023-11-13,BULL,541.85,516.58,16.8467,25.27,10,2023-11-29,TIME_EXPIRY,558.85,10,0.6727,0.0218,0.651,2023-11-16,TRAILING_STOP(100%),560.03,2,0.7193,0.0218,0.6975,0.0465
PULLBACK,360ONE,2023-11-20,BULL,546.6,519.75,17.9,26.85,10,2023-12-04,TARGET,600.3,9,2.0,0.0214,1.9786,2023-12-01;2023-12-04,TARGET_1(50%);TARGET_2(50%),586.88;613.73,9,2.0,0.0214,1.9786,0.0
PULLBACK,360ONE,2023-11-24,BULL,543.1,516.94,17.44,26.16,10,2023-12-04,TARGET,595.42,5,2.0,0.0218,1.9782,2023-12-01;2023-12-04,TARGET_1(50%);TARGET_2(50%),582.34;608.5,5,2.0,0.0218,1.9782,0.0
PULLBACK,360ONE,2023-11-28,BULL,543.9,518.92,16.6533,24.98,10,2023-12-04,TARGET,593.86,4,2.0,0.0228,1.9772,2023-12-01;2023-12-04,TARGET_1(50%);TARGET_2(50%),581.37;606.35,4,2.0,0.0228,1.9772,0.0
PULLBACK,360ONE,2024-03-14,BULL,696.7,648.7,32.0,48.0,10,2024-03-26,STOP_LOSS,648.7,7,-1.0,0.014,-1.014,2024-03-26,STOP_LOSS(100%),648.7,7,-1.0,0.014,-1.014,0.0
PULLBACK,360ONE,2024-03-19,BULL,692.6,644.9,31.8,47.7,10,2024-04-04,TIME_EXPIRY,721.0,10,0.5954,0.0148,0.5806,2024-04-04,TRAILING_STOP(100%),729.55,10,0.7746,0.0149,0.7597,0.1791
PULLBACK,360ONE,2024-04-01,BULL,696.8,657.89,25.94,38.91,10,2024-04-16,TIME_EXPIRY,750.8,10,1.3878,0.0186,1.3692,2024-04-04,TRAILING_STOP(100%),732.48,3,0.917,0.0184,0.8986,-0.4706
PULLBACK,360ONE,2024-05-10,BULL,748.4,683.9,43.0,64.5,10,2024-05-24,TIME_EXPIRY,823.7,10,1.1674,0.0122,1.1553,2024-05-24,TIME_EXPIRY(100%),823.7,10,1.1674,0.0122,1.1553,0.0
PULLBACK,360ONE,2024-05-13,BULL,759.25,694.26,43.3267,64.99,10,2024-05-27,TIME_EXPIRY,821.5,10,0.9578,0.0122,0.9457,2024-05-27,TRAILING_STOP(100%),808.24,10,0.7538,0.0121,0.7417,-0.204
PULLBACK,360ONE,2024-05-16,BULL,764.6,701.11,42.3267,63.49,10,2024-05-30,TIME_EXPIRY,781.55,10,0.267,0.0122,0.2548,2024-05-27,TRAILING_STOP(100%),808.74,7,0.6952,0.0124,0.6828,0.428
PULLBACK,360ONE,2024-06-07,BULL,799.85,753.57,30.8533,46.28,10,2024-06-24,TIME_EXPIRY,848.45,10,1.0501,0.0178,1.0323,2024-06-20,TRAILING_STOP(100%),849.07,8,1.0636,0.0178,1.0458,0.0135
PULLBACK,360ONE,2024-09-11,BULL,1082.5,1027.26,36.8267,55.24,10,2024-09-25,TIME_EXPIRY,1034.4,10,-0.8707,0.0192,-0.8899,2024-09-25,TIME_EXPIRY(100%),1034.4,10,-0.8707,0.0192,-0.8899,0.0
PULLBACK,360ONE,2024-09-24,BULL,1078.55,1021.94,37.74,56.61,10,2024-09-26,STOP_LOSS,1021.94,2,-1.0,0.0186,-1.0186,2024-09-26,STOP_LOSS(100%),1021.94,2,-1.0,0.0186,-1.0186,0.0
PULLBACK,360ONE,2024-10-31,BULL,1090.5,1013.51,51.3267,76.99,10,2024-11-05,STOP_LOSS,1013.51,3,-1.0,0.0137,-1.0137,2024-11-05,STOP_LOSS(100%),1013.51,3,-1.0,0.0137,-1.0137,0.0
PULLBACK,360ONE,2024-11-19,BULL,1065.5,999.11,44.26,66.39,10,2024-12-04,TIME_EXPIRY,1128.4,10,0.9474,0.0165,0.9309,2024-11-28,TRAILING_STOP(100%),1125.87,6,0.9093,0.0165,0.8928,-0.0381
PULLBACK,360ONE,2024-11-26,BULL,1092.15,1034.41,38.4933,57.74,10,2024-12-10,TARGET,1207.63,10,2.0,0.0199,1.9801,2024-12-04,TRAILING_STOP(100%),1158.45,6,1.1483,0.0195,1.1288,-0.8513
PULLBACK,360ONE,2025-01-20,BULL,1216.5,1132.68,55.88,83.82,10,2025-01-22,STOP_LOSS,1132.68,2,-1.0,0.014,-1.014,2025-01-22,STOP_LOSS(100%),1132.68,2,-1.0,0.014,-1.014,0.0
PULLBACK,360ONE,2025-09-17,BULL,1103.0,1061.7,27.5333,41.3,10,2025-09-22,STOP_LOSS,1061.7,3,-1.0,0.0262,-1.0262,2025-09-22,STOP_LOSS(100%),1061.7,3,-1.0,0.0262,-1.0262,0.0
PULLBACK,360ONE,2025-10-10,BULL,1095.1,1056.73,25.58,38.37,10,2025-10-15,TARGET,1171.84,3,2.0,0.0295,1.9705,2025-10-15;2025-10-16,TARGET_1(50%);TRAILING_STOP(50%),1152.65;1159.21,4,1.5854,0.0293,1.5561,-0.4144
PULLBACK,360ONE,2025-11-03,BULL,1093.6,1046.92,31.12,46.68,10,2025-11-18,TIME_EXPIRY,1078.0,10,-0.3342,0.0233,-0.3575,2025-11-18,TIME_EXPIRY(100%),1078.0,10,-0.3342,0.0233,-0.3575,0.0
PULLBACK,360ONE,2025-11-12,BULL,1089.0,1041.06,31.96,47.94,10,2025-11-26,TIME_EXPIRY,1150.0,10,1.2724,0.0234,1.2491,2025-11-21,TRAILING_STOP(100%),1128.92,7,0.8327,0.0231,0.8096,-0.4395
PULLBACK,360ONE,2025-12-05,BULL,1146.7,1096.64,33.3733,50.06,10,2025-12-10,STOP_LOSS,1096.64,3,-1.0,0.0224,-1.0224,2025-12-10,STOP_LOSS(100%),1096.64,3,-1.0,0.0224,-1.0224,0.0
PULLBACK,360ONE,2025-12-11,BULL,1135.8,1081.71,36.06,54.09,10,2025-12-26,TIME_EXPIRY,1179.4,10,0.8061,0.0214,0.7847,2025-12-24;2025-12-26,TARGET_1(50%);TRAILING_STOP(50%),1216.93;1198.97,10,1.3339,0.0217,1.3123,0.5276
PULLBACK,360ONE,2025-12-12,BULL,1142.2,1088.97,35.4867,53.23,10,2025-12-29,TIME_EXPIRY,1170.6,10,0.5335,0.0217,0.5118,2025-12-26,TRAILING_STOP(100%),1199.26,9,1.0719,0.022,1.0499,0.5381
PULLBACK,360ONE,2025-12-18,BULL,1143.2,1091.3,34.6,51.9,10,2026-01-02,TIME_EXPIRY,1200.1,10,1.0963,0.0226,1.0738,2025-12-26,TRAILING_STOP(100%),1199.7,5,1.0886,0.0226,1.0661,-0.0077
PULLBACK,360ONE,2025-12-22,BULL,1165.5,1113.02,34.9867,52.48,10,2026-01-06,TIME_EXPIRY,1187.0,10,0.4097,0.0224,0.3873,2026-01-06,TRAILING_STOP(100%),1203.51,10,0.7242,0.0226,0.7016,0.3143
PULLBACK,360ONE,2025-12-23,BULL,1181.7,1129.6,34.7333,52.1,10,2026-01-07,TIME_EXPIRY,1191.8,10,0.1939,0.0228,0.1711,2026-01-07,TIME_EXPIRY(100%),1191.8,10,0.1939,0.0228,0.1711,0.0
PULLBACK,360ONE,2026-02-03,BULL,1167.6,1098.15,46.3,69.45,10,2026-02-16,STOP_LOSS,1098.15,9,-1.0,0.0163,-1.0163,2026-02-16,STOP_LOSS(100%),1098.15,9,-1.0,0.0163,-1.0163,0.0
PULLBACK,360ONE,2026-02-04,BULL,1166.1,1096.72,46.2533,69.38,10,2026-02-16,STOP_LOSS,1096.72,8,-1.0,0.0163,-1.0163,2026-02-16,STOP_LOSS(100%),1096.72,8,-1.0,0.0163,-1.0163,0.0
PULLBACK,360ONE,2026-02-10,BULL,1162.4,1092.91,46.3267,69.49,10,2026-02-19,STOP_LOSS,1092.91,7,-1.0,0.0162,-1.0162,2026-02-19,STOP_LOSS(100%),1092.91,7,-1.0,0.0162,-1.0162,0.0
PULLBACK,360ONE,2026-07-20,BULL,1126.5,1077.0,33.0,49.5,10,2026-07-23,STOP_LOSS,1077.0,3,-1.0,0.0223,-1.0223,2026-07-23,STOP_LOSS(100%),1077.0,3,-1.0,0.0223,-1.0223,0.0
PULLBACK,360ONE,2026-07-29,BULL,1161.3,1109.04,34.84,52.26,10,2026-08-12,TIME_EXPIRY,1161.0,10,-0.0057,0.0222,-0.028,2026-08-12,TIME_EXPIRY(100%),1161.0,10,-0.0057,0.0222,-0.028,0.0
PULLBACK,360ONE,2026-08-11,BULL,1168.0,1118.54,32.9733,49.46,10,2026-08-25,TIME_EXPIRY,1210.0,10,0.8492,0.024,0.8251,2026-08-21,TRAILING_STOP(100%),1206.41,8,0.7767,0.024,0.7527,-0.0724
PULLBACK,360ONE,2026-08-12,BULL,1161.0,1111.49,33.0067,49.51,10,2026-08-26,TIME_EXPIRY,1197.2,10,0.7312,0.0238,0.7074,2026-08-21,TRAILING_STOP(100%),1206.4,7,0.9169,0.0239,0.893,0.1856
PULLBACK,360ONE,2026-08-13,BULL,1183.0,1133.96,32.6933,49.04,10,2026-08-27,TIME_EXPIRY,1204.0,10,0.4282,0.0243,0.4039,2026-08-27,TIME_EXPIRY(100%),1204.0,10,0.4282,0.0243,0.4039,0.0
PULLBACK,360ONE,2026-08-19,BULL,1180.5,1133.13,31.58,47.37,10,2026-09-02,STOP_LOSS,1133.13,10,-1.0,0.0244,-1.0244,2026-09-02,STOP_LOSS(100%),1133.13,10,-1.0,0.0244,-1.0244,0.0
PULLBACK,360ONE,2026-09-02,BULL,1181.3,1136.2,30.0667,45.1,10,2026-09-04,STOP_LOSS,1136.2,2,-1.0,0.0257,-1.0257,2026-09-04,STOP_LOSS(100%),1136.2,2,-1.0,0.0257,-1.0257,0.0
PULLBACK,3MINDIA,2017-06-29,BULL,13409.9,12961.43,298.98,448.47,10,2017-07-13,TIME_EXPIRY,13504.7,10,0.2114,0.03,0.1814,2017-07-06,TRAILING_STOP(100%),13797.51,5,0.8643,0.0303,0.834,0.6526
PULLBACK,3MINDIA,2017-07-14,BULL,13664.3,13204.94,306.24,459.36,10,2017-07-27,STOP_LOSS,13204.94,9,-1.0,0.0292,-1.0292,2017-07-27,STOP_LOSS(100%),13204.94,9,-1.0,0.0292,-1.0292,0.0
PULLBACK,3MINDIA,2017-08-22,BULL,13864.0,13359.82,336.12,504.18,10,2017-08-24,TARGET,14872.36,2,2.0,0.0285,1.9715,2017-08-24;2017-08-28,TARGET_1(50%);TRAILING_STOP(50%),14620.27;14731.94,3,1.6107,0.0283,1.5824,-0.3891
PULLBACK,3MINDIA,2017-09-28,BULL,14467.85,14032.9,289.9667,434.95,10,2017-10-13,TIME_EXPIRY,14262.4,10,-0.4724,0.033,-0.5054,2017-10-13,TIME_EXPIRY(100%),14262.4,10,-0.4724,0.033,-0.5054,0.0
PULLBACK,3MINDIA,2017-10-04,BULL,14326.6,13870.94,303.7733,455.66,10,2017-10-18,TIME_EXPIRY,14116.6,10,-0.4609,0.0312,-0.4921,2017-10-18,TIME_EXPIRY(100%),14116.6,10,-0.4609,0.0312,-0.4921,0.0
PULLBACK,3MINDIA,2017-11-02,BULL,14476.85,14088.24,259.0733,388.61,10,2017-11-03,TARGET,15254.07,1,2.0,0.0383,1.9617,2017-11-03;2017-11-03,TARGET_1(50%);TARGET_2(50%),15059.77;15448.38,1,2.0,0.0383,1.9617,0.0
PULLBACK,3MINDIA,2017-12-06,BULL,15430.85,14643.08,525.18,787.77,10,2017-12-20,TIME_EXPIRY,16288.35,10,1.0885,0.0201,1.0684,2017-12-14,TRAILING_STOP(100%),16236.41,6,1.0226,0.0201,1.0025,-0.0659
PULLBACK,3MINDIA,2018-03-14,BULL,20116.15,19097.26,679.26,1018.89,10,2018-03-23,STOP_LOSS,19097.26,7,-1.0,0.0192,-1.0192,2018-03-23,STOP_LOSS(100%),19097.26,7,-1.0,0.0192,-1.0192,0.0
PULLBACK,3MINDIA,2018-04-05,BULL,20638.7,19854.71,522.66,783.99,10,2018-04-19,TIME_EXPIRY,20579.75,10,-0.0752,0.0263,-0.1015,2018-04-19,TIME_EXPIRY(100%),20579.75,10,-0.0752,0.0263,-0.1015,0.0
PULLBACK,3MINDIA,2018-04-10,BULL,20663.45,19909.12,502.8867,754.33,10,2018-04-24,TIME_EXPIRY,20404.2,10,-0.3437,0.0272,-0.3709,2018-04-24,TIME_EXPIRY(100%),20404.2,10,-0.3437,0.0272,-0.3709,0.0
PULLBACK,3MINDIA,2018-04-12,BULL,20720.25,19951.92,512.22,768.33,10,2018-04-26,TIME_EXPIRY,20412.85,10,-0.4001,0.0268,-0.4269,2018-04-26,TIME_EXPIRY(100%),20412.85,10,-0.4001,0.0268,-0.4269,0.0
PULLBACK,3MINDIA,2018-04-23,BULL,20471.15,19694.99,517.44,776.16,10,2018-05-08,TIME_EXPIRY,20616.4,10,0.1871,0.0265,0.1607,2018-05-08,TIME_EXPIRY(100%),20616.4,10,0.1871,0.0265,0.1607,0.0
PULLBACK,3MINDIA,2018-04-26,BULL,20412.85,19704.02,472.5533,708.83,10,2018-05-11,TIME_EXPIRY,20400.65,10,-0.0172,0.0288,-0.046,2018-05-11,TIME_EXPIRY(100%),20400.65,10,-0.0172,0.0288,-0.046,0.0
PULLBACK,3MINDIA,2018-04-27,BULL,20479.2,19795.76,455.6267,683.44,10,2018-05-14,TIME_EXPIRY,20469.4,10,-0.0143,0.03,-0.0443,2018-05-14,TIME_EXPIRY(100%),20469.4,10,-0.0143,0.03,-0.0443,0.0
PULLBACK,3MINDIA,2018-05-07,BULL,20474.1,19875.5,399.0667,598.6,10,2018-05-18,STOP_LOSS,19875.5,9,-1.0,0.0337,-1.0337,2018-05-18,STOP_LOSS(100%),19875.5,9,-1.0,0.0337,-1.0337,0.0
PULLBACK,3MINDIA,2018-05-08,BULL,20616.4,20056.83,373.0467,559.57,10,2018-05-17,STOP_LOSS,20056.83,7,-1.0,0.0363,-1.0363,2018-05-17,STOP_LOSS(100%),20056.83,7,-1.0,0.0363,-1.0363,0.0
PULLBACK,3MINDIA,2018-05-09,BULL,20599.05,20059.51,359.6933,539.54,10,2018-05-17,STOP_LOSS,20059.51,6,-1.0,0.0377,-1.0377,2018-05-17,STOP_LOSS(100%),20059.51,6,-1.0,0.0377,-1.0377,0.0
PULLBACK,3MINDIA,2018-05-11,BULL,20400.65,19908.05,328.4,492.6,10,2018-05-18,STOP_LOSS,19908.05,5,-1.0,0.0409,-1.0409,2018-05-18,STOP_LOSS(100%),19908.05,5,-1.0,0.0409,-1.0409,0.0
PULLBACK,3MINDIA,2018-05-14,BULL,20469.4,20002.96,310.96,466.44,10,2018-05-17,STOP_LOSS,20002.96,3,-1.0,0.0434,-1.0434,2018-05-17,STOP_LOSS(100%),20002.96,3,-1.0,0.0434,-1.0434,0.0
PULLBACK,3MINDIA,2018-07-06,BULL,19861.35,19105.27,504.0533,756.08,10,2018-07-19,TARGET,21373.51,9,2.0,0.0273,1.9727,2018-07-19,TRAILING_STOP(100%),20372.97,9,0.6767,0.0266,0.6501,-1.3226
PULLBACK,3MINDIA,2018-07-09,BULL,19873.3,19143.87,486.2867,729.43,10,2018-07-19,TARGET,21332.16,8,2.0,0.0282,1.9718,2018-07-19,TRAILING_STOP(100%),20381.86,8,0.6972,0.0276,0.6696,-1.3022
PULLBACK,3MINDIA,2018-07-10,BULL,20051.4,19320.48,487.28,730.92,10,2018-07-19,TARGET,21513.24,7,2.0,0.0284,1.9716,2018-07-19;2018-07-19,TARGET_1(50%);TARGET_2(50%),21147.78;21878.7,7,2.0,0.0284,1.9716,0.0
PULLBACK,3MINDIA,2019-04-10,BULL,24294.3,23280.65,675.7667,1013.65,10,2019-04-26,TIME_EXPIRY,23510.9,10,-0.7729,0.0236,-0.7964,2019-04-18,TRAILING_STOP(100%),25102.07,5,0.7969,0.0244,0.7725,1.5689
PULLBACK,3MINDIA,2019-05-24,BULL,23836.1,22849.29,657.8733,986.81,10,2019-05-29,STOP_LOSS,22849.29,3,-1.0,0.0237,-1.0237,2019-05-29,STOP_LOSS(100%),22849.29,3,-1.0,0.0237,-1.0237,0.0
PULLBACK,3MINDIA,2019-06-28,BULL,23215.8,22429.89,523.94,785.91,10,2019-07-08,STOP_LOSS,22429.89,6,-1.0,0.029,-1.029,2019-07-08,STOP_LOSS(100%),22429.89,6,-1.0,0.029,-1.029,0.0
PULLBACK,3MINDIA,2019-07-02,BULL,23392.9,22573.97,545.9533,818.93,10,2019-07-08,STOP_LOSS,22573.97,4,-1.0,0.0281,-1.0281,2019-07-08,STOP_LOSS(100%),22573.97,4,-1.0,0.0281,-1.0281,0.0
